	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00003498	DBVPG3857_004490-T1	DBVPG3775_004246-T1
GF00003499	DBVPG3857_012632-T1	DBVPG3775_002876-T1
GF00003500	DBVPG3857_012631-T1	DBVPG3775_002875-T1
GF00003501	DBVPG3857_004514-T1	DBVPG3775_002874-T1
GF00003502	DBVPG3857_004517-T1	DBVPG3775_002873-T1
GF00003503	DBVPG3857_012628-T1	DBVPG3775_002872-T1
GF00003504	DBVPG3857_012627-T1	DBVPG3775_002871-T1
GF00003505	DBVPG3857_004520-T1	DBVPG3775_002870-T1
GF00003506	DBVPG3857_004522-T1	DBVPG3775_002868-T1
GF00003507	DBVPG3857_012621-T1	DBVPG3775_002865-T1
GF00003508	DBVPG3857_012620-T1	DBVPG3775_002864-T1
GF00003509	DBVPG3857_012619-T1	DBVPG3775_002863-T1
GF00003510	DBVPG3857_004527-T1	DBVPG3775_002862-T1
GF00003511	DBVPG3857_004528-T1	DBVPG3775_002861-T1
GF00003512	DBVPG3857_004554-T1	DBVPG3775_005570-T1
GF00003513	DBVPG3857_013302-T1	DBVPG3775_005568-T1
GF00003514	DBVPG3857_004557-T1	DBVPG3775_005567-T1
GF00003515	DBVPG3857_004558-T1	DBVPG3775_005566-T1
GF00003516	DBVPG3857_013295-T1	DBVPG3775_005561-T1
GF00003517	DBVPG3857_004563-T1	DBVPG3775_005560-T1
GF00003518	DBVPG3857_013293-T1	DBVPG3775_005559-T1
GF00003519	DBVPG3857_013292-T1	DBVPG3775_005558-T1
GF00003520	DBVPG3857_007633-T1	DBVPG3775_005555-T1
GF00003521	DBVPG3857_007634-T1	DBVPG3775_005554-T1
GF00003522	DBVPG3857_004570-T1	DBVPG3775_005553-T1
GF00003523	DBVPG3857_004571-T1	DBVPG3775_005552-T1
GF00003524	DBVPG3857_004572-T1	DBVPG3775_005551-T1
GF00003525	DBVPG3857_007639-T1	DBVPG3775_005549-T1
GF00003526	DBVPG3857_004578-T1	DBVPG3775_001341-T1
GF00003527	DBVPG3857_007647-T1	DBVPG3775_001342-T1
GF00003528	DBVPG3857_004582-T1	DBVPG3775_001344-T1
GF00003529	DBVPG3857_004583-T1	DBVPG3775_001345-T1
GF00003530	DBVPG3857_007651-T1	DBVPG3775_001346-T1
GF00003531	DBVPG3857_004585-T1	DBVPG3775_001347-T1
GF00003532	DBVPG3857_004586-T1	DBVPG3775_001348-T1
GF00003533	DBVPG3857_007654-T1	DBVPG3775_001349-T1
GF00003534	DBVPG3857_007655-T1	DBVPG3775_001350-T1
GF00003535	DBVPG3857_004589-T1	DBVPG3775_001351-T1
GF00003536	DBVPG3857_007657-T1	DBVPG3775_001352-T1
GF00003537	DBVPG3857_007658-T1	DBVPG3775_001353-T1
GF00003538	DBVPG3857_004592-T1	DBVPG3775_001354-T1
GF00003539	DBVPG3857_007660-T1	DBVPG3775_001355-T1
GF00003540	DBVPG3857_007662-T1	DBVPG3775_001357-T1
GF00003541	DBVPG3857_007663-T1	DBVPG3775_001358-T1
GF00003542	DBVPG3857_004597-T1	DBVPG3775_001359-T1
GF00003543	DBVPG3857_007665-T1	DBVPG3775_001360-T1
GF00003544	DBVPG3857_007666-T1	DBVPG3775_001361-T1
GF00003545	DBVPG3857_007667-T1	DBVPG3775_001362-T1
GF00003546	DBVPG3857_007668-T1	DBVPG3775_001363-T1
GF00003547	DBVPG3857_004602-T1	DBVPG3775_001364-T1
GF00003548	DBVPG3857_004604-T1	DBVPG3775_001366-T1
GF00003549	DBVPG3857_004606-T1	DBVPG3775_001368-T1
GF00003550	DBVPG3857_007674-T1	DBVPG3775_001369-T1
GF00003551	DBVPG3857_007678-T1	DBVPG3775_001373-T1
GF00003552	DBVPG3857_007680-T1	DBVPG3775_001375-T1
GF00003553	DBVPG3857_006118-T1	DBVPG3775_004378-T1
GF00003554	DBVPG3857_014705-T1	DBVPG3775_001382-T1
GF00003555	DBVPG3857_014706-T1	DBVPG3775_001383-T1
GF00003556	DBVPG3857_014285-T1	DBVPG3775_001386-T1
GF00003557	DBVPG3857_004628-T1	DBVPG3775_001387-T1
GF00003558	DBVPG3857_004631-T1	DBVPG3775_004745-T1
GF00003559	DBVPG3857_013080-T1	DBVPG3775_004747-T1
GF00003560	DBVPG3857_004634-T1	DBVPG3775_004748-T1
GF00003561	DBVPG3857_013078-T1	DBVPG3775_004749-T1
GF00003562	DBVPG3857_004636-T1	DBVPG3775_004750-T1
GF00003563	DBVPG3857_014064-T1	DBVPG3775_004758-T1
GF00003564	DBVPG3857_014065-T1	DBVPG3775_004759-T1
GF00003565	DBVPG3857_004643-T1	DBVPG3775_004761-T1
GF00003566	DBVPG3857_014068-T1	DBVPG3775_004762-T1
GF00003567	DBVPG3857_004646-T1	DBVPG3775_004764-T1
GF00003568	DBVPG3857_004649-T1	DBVPG3775_004767-T1
GF00003569	DBVPG3857_011625-T1	DBVPG3775_004728-T1
GF00003570	DBVPG3857_014617-T1	DBVPG3775_004769-T1
GF00003571	DBVPG3857_004652-T1	DBVPG3775_004770-T1
GF00003572	DBVPG3857_004653-T1	DBVPG3775_004771-T1
GF00003573	DBVPG3857_006617-T1	DBVPG3775_004773-T1
GF00003574	DBVPG3857_004657-T1	DBVPG3775_004775-T1
GF00003575	DBVPG3857_006614-T1	DBVPG3775_004776-T1
GF00003576	DBVPG3857_006612-T1	DBVPG3775_004778-T1
GF00003577	DBVPG3857_004663-T1	DBVPG3775_004779-T1
GF00003578	DBVPG3857_004667-T1	DBVPG3775_004785-T1
GF00003579	DBVPG3857_004669-T1	DBVPG3775_004787-T1
GF00003580	DBVPG3857_004671-T1	DBVPG3775_004789-T1
GF00003581	DBVPG3857_004672-T1	DBVPG3775_004790-T1
GF00003582	DBVPG3857_006601-T1	DBVPG3775_004793-T1
GF00003583	DBVPG3857_004675-T1	DBVPG3775_004794-T1
GF00003584	DBVPG3857_004677-T1	DBVPG3775_004796-T1
GF00003585	DBVPG3857_004678-T1	DBVPG3775_004797-T1
GF00003586	DBVPG3857_006596-T1	DBVPG3775_004798-T1
GF00003587	DBVPG3857_004682-T1	DBVPG3775_000319-T1
GF00003588	DBVPG3857_008120-T1	DBVPG3775_000320-T1
GF00003589	DBVPG3857_004684-T1	DBVPG3775_000321-T1
GF00003590	DBVPG3857_004685-T1	DBVPG3775_000322-T1
GF00003591	DBVPG3857_004686-T1	DBVPG3775_000323-T1
GF00003592	DBVPG3857_004687-T1	DBVPG3775_000324-T1
GF00003593	DBVPG3857_004688-T1	DBVPG3775_000325-T1
GF00003594	DBVPG3857_008114-T1	DBVPG3775_000326-T1
GF00003595	DBVPG3857_004690-T1	DBVPG3775_000327-T1
GF00003596	DBVPG3857_004691-T1	DBVPG3775_000328-T1
GF00003597	DBVPG3857_004692-T1	DBVPG3775_000329-T1
GF00003598	DBVPG3857_004693-T1	DBVPG3775_000330-T1
GF00003599	DBVPG3857_004694-T1	DBVPG3775_000331-T1
GF00003600	DBVPG3857_004695-T1	DBVPG3775_000332-T1
GF00003601	DBVPG3857_004698-T1	DBVPG3775_000336-T1
GF00003602	DBVPG3857_004699-T1	DBVPG3775_000337-T1
GF00003603	DBVPG3857_004700-T1	DBVPG3775_000338-T1
GF00003604	DBVPG3857_004741-T1	DBVPG3775_001229-T1
GF00003605	DBVPG3857_008971-T1	DBVPG3775_001228-T1
GF00003606	DBVPG3857_004743-T1	DBVPG3775_001227-T1
GF00003607	DBVPG3857_008969-T1	DBVPG3775_001226-T1
GF00003608	DBVPG3857_004745-T1	DBVPG3775_001225-T1
GF00003609	DBVPG3857_004746-T1	DBVPG3775_001224-T1
GF00003610	DBVPG3857_008966-T1	DBVPG3775_001223-T1
GF00003611	DBVPG3857_004748-T1	DBVPG3775_001222-T1
GF00003612	DBVPG3857_008964-T1	DBVPG3775_001221-T1
GF00003613	DBVPG3857_008963-T1	DBVPG3775_001220-T1
GF00003614	DBVPG3857_004751-T1	DBVPG3775_001219-T1
GF00003615	DBVPG3857_004752-T1	DBVPG3775_001218-T1
GF00003616	DBVPG3857_004753-T1	DBVPG3775_001217-T1
GF00003617	DBVPG3857_008956-T1	DBVPG3775_001213-T1
GF00003618	DBVPG3857_004758-T1	DBVPG3775_001212-T1
GF00003619	DBVPG3857_004759-T1	DBVPG3775_001211-T1
GF00003620	DBVPG3857_004760-T1	DBVPG3775_001210-T1
GF00003621	DBVPG3857_008952-T1	DBVPG3775_001209-T1
GF00003622	DBVPG3857_004762-T1	DBVPG3775_001208-T1
GF00003623	DBVPG3857_004763-T1	DBVPG3775_001207-T1
GF00003624	DBVPG3857_008949-T1	DBVPG3775_001206-T1
GF00003625	DBVPG3857_004765-T1	DBVPG3775_001205-T1
GF00003626	DBVPG3857_004766-T1	DBVPG3775_001204-T1
GF00003627	DBVPG3857_004771-T1	DBVPG3775_001200-T1
GF00003628	DBVPG3857_004772-T1	DBVPG3775_001199-T1
GF00003629	DBVPG3857_008941-T1	DBVPG3775_001198-T1
GF00003630	DBVPG3857_008939-T1	DBVPG3775_001197-T1
GF00003631	DBVPG3857_004775-T1	DBVPG3775_001196-T1
GF00003632	DBVPG3857_008937-T1	DBVPG3775_001195-T1
GF00003633	DBVPG3857_008936-T1	DBVPG3775_001194-T1
GF00003634	DBVPG3857_004779-T1	DBVPG3775_005737-T1
GF00003635	DBVPG3857_007203-T1	DBVPG3775_005738-T1
GF00003636	DBVPG3857_004782-T1	DBVPG3775_005739-T1
GF00003637	DBVPG3857_004783-T1	DBVPG3775_005740-T1
GF00003638	DBVPG3857_007208-T1	DBVPG3775_005744-T1
GF00003639	DBVPG3857_004789-T1	DBVPG3775_005746-T1
GF00003640	DBVPG3857_004790-T1	DBVPG3775_005747-T1
GF00003641	DBVPG3857_007212-T1	DBVPG3775_005748-T1
GF00003642	DBVPG3857_004820-T1	DBVPG3775_005781-T1
GF00003643	DBVPG3857_004813-T1	DBVPG3775_005773-T1
GF00003644	DBVPG3857_007189-T1	DBVPG3775_005774-T1
GF00003645	DBVPG3857_004815-T1	DBVPG3775_005775-T1
GF00003646	DBVPG3857_007187-T1	DBVPG3775_005776-T1
GF00003647	DBVPG3857_004817-T1	DBVPG3775_005777-T1
GF00003648	DBVPG3857_007178-T1	DBVPG3775_005783-T1
GF00003649	DBVPG3857_007176-T1	DBVPG3775_005785-T1
GF00003650	DBVPG3857_007175-T1	DBVPG3775_005786-T1
GF00003651	DBVPG3857_004826-T1	DBVPG3775_005787-T1
GF00003652	DBVPG3857_007172-T1	DBVPG3775_005789-T1
GF00003653	DBVPG3857_004830-T1	DBVPG3775_005790-T1
GF00003654	DBVPG3857_013876-T1	DBVPG3775_004840-T1
GF00003655	DBVPG3857_013877-T1	DBVPG3775_004839-T1
GF00003656	DBVPG3857_004886-T1	DBVPG3775_004838-T1
GF00003657	DBVPG3857_004887-T1	DBVPG3775_004837-T1
GF00003658	DBVPG3857_013880-T1	DBVPG3775_004836-T1
GF00003659	DBVPG3857_013881-T1	DBVPG3775_004835-T1
GF00003660	DBVPG3857_013884-T1	DBVPG3775_004832-T1
GF00003661	DBVPG3857_004895-T1	DBVPG3775_003842-T1
GF00003662	DBVPG3857_013818-T1	DBVPG3775_003843-T1
GF00003663	DBVPG3857_013819-T1	DBVPG3775_003844-T1
GF00003664	DBVPG3857_013821-T1	DBVPG3775_003846-T1
GF00003665	DBVPG3857_005788-T1	DBVPG3775_003849-T1
GF00003666	DBVPG3857_005786-T1	DBVPG3775_003850-T1
GF00003667	DBVPG3857_005784-T1	DBVPG3775_003852-T1
GF00003668	DBVPG3857_004907-T1	DBVPG3775_003854-T1
GF00003669	DBVPG3857_004910-T1	DBVPG3775_003857-T1
GF00003670	DBVPG3857_004920-T1	DBVPG3775_006646-T1
GF00003671	DBVPG3857_004921-T1	DBVPG3775_006645-T1
GF00003672	DBVPG3857_013782-T1	DBVPG3775_007515-T1
GF00003673	DBVPG3857_004932-T1	DBVPG3775_007513-T1
GF00003674	DBVPG3857_004933-T1	DBVPG3775_007512-T1
GF00003675	DBVPG3857_004936-T1	DBVPG3775_007509-T1
GF00003676	DBVPG3857_004937-T1	DBVPG3775_007508-T1
GF00003677	DBVPG3857_004940-T1	DBVPG3775_007009-T1
GF00003678	DBVPG3857_007884-T1	DBVPG3775_007007-T1
GF00003679	DBVPG3857_004943-T1	DBVPG3775_007006-T1
GF00003680	DBVPG3857_004944-T1	DBVPG3775_007005-T1
GF00003681	DBVPG3857_004946-T1	DBVPG3775_007003-T1
GF00003682	DBVPG3857_004947-T1	DBVPG3775_007002-T1
GF00003683	DBVPG3857_004948-T1	DBVPG3775_007001-T1
GF00003684	DBVPG3857_004949-T1	DBVPG3775_007000-T1
GF00003685	DBVPG3857_004950-T1	DBVPG3775_006999-T1
GF00003686	DBVPG3857_007894-T1	DBVPG3775_006997-T1
GF00003687	DBVPG3857_004953-T1	DBVPG3775_006996-T1
GF00003688	DBVPG3857_009513-T1	DBVPG3775_003378-T1
GF00003689	DBVPG3857_004954-T1	DBVPG3775_006995-T1
GF00003690	DBVPG3857_007897-T1	DBVPG3775_006994-T1
GF00003691	DBVPG3857_004956-T1	DBVPG3775_006993-T1
GF00003692	DBVPG3857_007899-T1	DBVPG3775_006992-T1
GF00003693	DBVPG3857_004958-T1	DBVPG3775_006991-T1
GF00003694	DBVPG3857_004959-T1	DBVPG3775_006990-T1
GF00003695	DBVPG3857_004960-T1	DBVPG3775_006989-T1
GF00003696	DBVPG3857_004962-T1	DBVPG3775_006987-T1
GF00003697	DBVPG3857_004963-T1	DBVPG3775_006986-T1
GF00003698	DBVPG3857_004964-T1	DBVPG3775_006985-T1
GF00003699	DBVPG3857_007907-T1	DBVPG3775_006984-T1
GF00003700	DBVPG3857_004966-T1	DBVPG3775_006983-T1
GF00003701	DBVPG3857_004968-T1	DBVPG3775_006981-T1
GF00003702	DBVPG3857_004971-T1	DBVPG3775_006978-T1
GF00003703	DBVPG3857_004976-T1	DBVPG3775_006075-T1
GF00003704	DBVPG3857_014304-T1	DBVPG3775_006077-T1
GF00003705	DBVPG3857_014303-T1	DBVPG3775_006078-T1
GF00003706	DBVPG3857_013106-T1	DBVPG3775_006081-T1
GF00003707	DBVPG3857_004982-T1	DBVPG3775_006401-T1
GF00003708	DBVPG3857_004985-T1	DBVPG3775_006398-T1
GF00003709	DBVPG3857_004987-T1	DBVPG3775_006396-T1
GF00003710	DBVPG3857_013098-T1	DBVPG3775_006395-T1
GF00003711	DBVPG3857_004989-T1	DBVPG3775_006394-T1
GF00003712	DBVPG3857_004990-T1	DBVPG3775_006393-T1
GF00003713	DBVPG3857_013095-T1	DBVPG3775_006392-T1
GF00003714	DBVPG3857_004992-T1	DBVPG3775_006391-T1
GF00003715	DBVPG3857_004993-T1	DBVPG3775_006390-T1
GF00003716	DBVPG3857_004994-T1	DBVPG3775_006389-T1
GF00003717	DBVPG3857_004996-T1	DBVPG3775_006387-T1
GF00003718	DBVPG3857_004997-T1	DBVPG3775_006386-T1
GF00003719	DBVPG3857_004998-T1	DBVPG3775_006385-T1
GF00003720	DBVPG3857_004999-T1	DBVPG3775_006384-T1
GF00003721	DBVPG3857_005000-T1	DBVPG3775_006383-T1
GF00003722	DBVPG3857_005001-T1	DBVPG3775_006382-T1
GF00003723	DBVPG3857_005002-T1	DBVPG3775_006381-T1
GF00003724	DBVPG3857_010038-T1	DBVPG3775_006380-T1
GF00003725	DBVPG3857_005004-T1	DBVPG3775_006379-T1
GF00003726	DBVPG3857_010040-T1	DBVPG3775_006378-T1
GF00003727	DBVPG3857_007393-T1	DBVPG3775_003135-T1
GF00003728	DBVPG3857_005010-T1	DBVPG3775_006373-T1
GF00003729	DBVPG3857_010045-T1	DBVPG3775_006372-T1
GF00003730	DBVPG3857_005014-T1	DBVPG3775_006369-T1
GF00003731	DBVPG3857_005015-T1	DBVPG3775_006368-T1
GF00003732	DBVPG3857_005016-T1	DBVPG3775_006367-T1
GF00003733	DBVPG3857_005017-T1	DBVPG3775_006366-T1
GF00003734	DBVPG3857_005018-T1	DBVPG3775_006365-T1
GF00003735	DBVPG3857_005019-T1	DBVPG3775_006364-T1
GF00003736	DBVPG3857_005020-T1	DBVPG3775_006363-T1
GF00003737	DBVPG3857_005022-T1	DBVPG3775_006361-T1
GF00003738	DBVPG3857_010057-T1	DBVPG3775_006360-T1
GF00003739	DBVPG3857_005024-T1	DBVPG3775_006359-T1
GF00003740	DBVPG3857_005025-T1	DBVPG3775_006358-T1
GF00003741	DBVPG3857_005028-T1	DBVPG3775_006355-T1
GF00003742	DBVPG3857_005030-T1	DBVPG3775_006353-T1
GF00003743	DBVPG3857_005032-T1	DBVPG3775_006351-T1
GF00003744	DBVPG3857_013669-T1	DBVPG3775_006350-T1
GF00003745	DBVPG3857_005035-T1	DBVPG3775_006348-T1
GF00003746	DBVPG3857_005037-T1	DBVPG3775_006346-T1
GF00003747	DBVPG3857_005039-T1	DBVPG3775_006344-T1
GF00003748	DBVPG3857_013675-T1	DBVPG3775_006343-T1
GF00003749	DBVPG3857_005041-T1	DBVPG3775_006342-T1
GF00003750	DBVPG3857_005845-T1	DBVPG3775_006146-T1
GF00003751	DBVPG3857_005045-T1	DBVPG3775_006145-T1
GF00003752	DBVPG3857_005046-T1	DBVPG3775_006144-T1
GF00003753	DBVPG3857_005849-T1	DBVPG3775_006141-T1
GF00003754	DBVPG3857_005853-T1	DBVPG3775_006138-T1
GF00003755	DBVPG3857_005052-T1	DBVPG3775_006137-T1
GF00003756	DBVPG3857_005055-T1	DBVPG3775_006132-T1
GF00003757	DBVPG3857_005056-T1	DBVPG3775_006131-T1
GF00003758	DBVPG3857_005861-T1	DBVPG3775_006129-T1
GF00003759	DBVPG3857_005863-T1	DBVPG3775_006127-T1
GF00003760	DBVPG3857_005864-T1	DBVPG3775_006126-T1
GF00003761	DBVPG3857_005062-T1	DBVPG3775_006125-T1
GF00003762	DBVPG3857_005866-T1	DBVPG3775_006124-T1
GF00003763	DBVPG3857_005867-T1	DBVPG3775_006123-T1
GF00003764	DBVPG3857_005868-T1	DBVPG3775_006122-T1
GF00003765	DBVPG3857_005870-T1	DBVPG3775_006120-T1
GF00003766	DBVPG3857_005069-T1	DBVPG3775_006118-T1
GF00003767	DBVPG3857_005872-T1	DBVPG3775_006117-T1
GF00003768	DBVPG3857_005073-T1	DBVPG3775_006113-T1
GF00003769	DBVPG3857_005876-T1	DBVPG3775_006112-T1
GF00003770	DBVPG3857_005877-T1	DBVPG3775_006111-T1
GF00003771	DBVPG3857_005079-T1	DBVPG3775_006104-T1
GF00003772	DBVPG3857_005083-T1	DBVPG3775_006099-T1
GF00003773	DBVPG3857_005084-T1	DBVPG3775_006098-T1
GF00003774	DBVPG3857_005889-T1	DBVPG3775_006097-T1
GF00003775	DBVPG3857_005086-T1	DBVPG3775_006096-T1
GF00003776	DBVPG3857_005891-T1	DBVPG3775_006095-T1
GF00003777	DBVPG3857_005892-T1	DBVPG3775_006094-T1
GF00003778	DBVPG3857_005893-T1	DBVPG3775_006093-T1
GF00003779	DBVPG3857_005894-T1	DBVPG3775_006092-T1
GF00003780	DBVPG3857_005091-T1	DBVPG3775_006091-T1
GF00003781	DBVPG3857_005092-T1	DBVPG3775_006090-T1
GF00003782	DBVPG3857_005094-T1	DBVPG3775_006088-T1
GF00003783	DBVPG3857_005095-T1	DBVPG3775_006087-T1
GF00003784	DBVPG3857_005098-T1	DBVPG3775_004256-T1
GF00003785	DBVPG3857_010455-T1	DBVPG3775_004255-T1
GF00003786	DBVPG3857_005101-T1	DBVPG3775_004254-T1
GF00003787	DBVPG3857_013861-T1	DBVPG3775_001821-T1
GF00003788	DBVPG3857_013860-T1	DBVPG3775_001820-T1
GF00003789	DBVPG3857_013855-T1	DBVPG3775_001815-T1
GF00003790	DBVPG3857_005182-T1	DBVPG3775_001811-T1
GF00003791	DBVPG3857_005184-T1	DBVPG3775_001809-T1
GF00003792	DBVPG3857_005185-T1	DBVPG3775_001808-T1
GF00003793	DBVPG3857_005186-T1	DBVPG3775_001807-T1
GF00003794	DBVPG3857_009702-T1	DBVPG3775_001805-T1
GF00003795	DBVPG3857_005190-T1	DBVPG3775_001803-T1
GF00003796	DBVPG3857_009699-T1	DBVPG3775_001802-T1
GF00003797	DBVPG3857_005193-T1	DBVPG3775_001800-T1
GF00003798	DBVPG3857_009690-T1	DBVPG3775_001794-T1
GF00003799	DBVPG3857_005200-T1	DBVPG3775_001791-T1
GF00003800	DBVPG3857_005203-T1	DBVPG3775_001789-T1
GF00003801	DBVPG3857_005204-T1	DBVPG3775_001788-T1
GF00003802	DBVPG3857_005205-T1	DBVPG3775_001787-T1
GF00003803	DBVPG3857_005206-T1	DBVPG3775_001786-T1
GF00003804	DBVPG3857_005207-T1	DBVPG3775_001784-T1
GF00003805	DBVPG3857_005209-T1	DBVPG3775_001782-T1
GF00003806	DBVPG3857_013197-T1	DBVPG3775_001781-T1
GF00003807	DBVPG3857_005211-T1	DBVPG3775_001780-T1
GF00003808	DBVPG3857_005212-T1	DBVPG3775_001779-T1
GF00003809	DBVPG3857_005213-T1	DBVPG3775_001778-T1
GF00003810	DBVPG3857_005214-T1	DBVPG3775_001777-T1
GF00003811	DBVPG3857_013192-T1	DBVPG3775_001776-T1
GF00003812	DBVPG3857_013191-T1	DBVPG3775_001775-T1
GF00003813	DBVPG3857_005217-T1	DBVPG3775_001774-T1
GF00003814	DBVPG3857_005218-T1	DBVPG3775_001773-T1
GF00003815	DBVPG3857_005219-T1	DBVPG3775_001772-T1
GF00003816	DBVPG3857_013187-T1	DBVPG3775_001771-T1
GF00003817	DBVPG3857_005221-T1	DBVPG3775_001770-T1
GF00003818	DBVPG3857_013185-T1	DBVPG3775_001769-T1
GF00003819	DBVPG3857_005223-T1	DBVPG3775_001768-T1
GF00003820	DBVPG3857_005228-T1	DBVPG3775_001763-T1
GF00003821	DBVPG3857_005230-T1	DBVPG3775_001761-T1
GF00003822	DBVPG3857_005233-T1	DBVPG3775_001758-T1
GF00003823	DBVPG3857_005236-T1	DBVPG3775_001755-T1
GF00003824	DBVPG3857_005237-T1	DBVPG3775_001754-T1
GF00003825	DBVPG3857_005239-T1	DBVPG3775_003082-T1
GF00003826	DBVPG3857_005240-T1	DBVPG3775_003083-T1
GF00003827	DBVPG3857_014274-T1	DBVPG3775_003085-T1
GF00003828	DBVPG3857_005243-T1	DBVPG3775_003086-T1
GF00003829	DBVPG3857_014276-T1	DBVPG3775_003087-T1
GF00003830	DBVPG3857_014312-T1	DBVPG3775_006582-T1
GF00003831	DBVPG3857_005246-T1	DBVPG3775_003089-T1
GF00003832	DBVPG3857_005248-T1	DBVPG3775_003091-T1
GF00003833	DBVPG3857_005252-T1	DBVPG3775_003094-T1
GF00003834	DBVPG3857_007356-T1	DBVPG3775_003097-T1
GF00003835	DBVPG3857_005257-T1	DBVPG3775_003099-T1
GF00003836	DBVPG3857_005259-T1	DBVPG3775_003101-T1
GF00003837	DBVPG3857_007361-T1	DBVPG3775_003102-T1
GF00003838	DBVPG3857_005261-T1	DBVPG3775_003103-T1
GF00003839	DBVPG3857_005265-T1	DBVPG3775_003106-T1
GF00003840	DBVPG3857_005268-T1	DBVPG3775_003109-T1
GF00003841	DBVPG3857_005269-T1	DBVPG3775_003110-T1
GF00003842	DBVPG3857_007371-T1	DBVPG3775_003111-T1
GF00003843	DBVPG3857_005274-T1	DBVPG3775_003116-T1
GF00003844	DBVPG3857_007377-T1	DBVPG3775_003118-T1
GF00003845	DBVPG3857_005278-T1	DBVPG3775_003121-T1
GF00003846	DBVPG3857_007380-T1	DBVPG3775_003122-T1
GF00003847	DBVPG3857_007381-T1	DBVPG3775_003123-T1
GF00003848	DBVPG3857_007382-T1	DBVPG3775_003124-T1
GF00003849	DBVPG3857_005282-T1	DBVPG3775_003125-T1
GF00003850	DBVPG3857_007384-T1	DBVPG3775_003126-T1
GF00003851	DBVPG3857_007385-T1	DBVPG3775_003127-T1
GF00003852	DBVPG3857_005285-T1	DBVPG3775_003128-T1
GF00003853	DBVPG3857_007387-T1	DBVPG3775_003129-T1
GF00003854	DBVPG3857_005287-T1	DBVPG3775_003130-T1
GF00003855	DBVPG3857_007389-T1	DBVPG3775_003131-T1
GF00003856	DBVPG3857_007390-T1	DBVPG3775_003132-T1
GF00003857	DBVPG3857_005295-T1	DBVPG3775_003139-T1
GF00003858	DBVPG3857_005296-T1	DBVPG3775_003140-T1
GF00003859	DBVPG3857_005297-T1	DBVPG3775_003141-T1
GF00003860	DBVPG3857_007399-T1	DBVPG3775_003142-T1
GF00003861	DBVPG3857_007401-T1	DBVPG3775_003144-T1
GF00003862	DBVPG3857_005301-T1	DBVPG3775_003145-T1
GF00003863	DBVPG3857_011147-T1	DBVPG3775_007432-T1
GF00003864	DBVPG3857_011148-T1	DBVPG3775_007431-T1
GF00003865	DBVPG3857_005305-T1	DBVPG3775_007430-T1
GF00003866	DBVPG3857_005308-T1	DBVPG3775_007426-T1
GF00003867	DBVPG3857_011157-T1	DBVPG3775_007422-T1
GF00003868	DBVPG3857_011158-T1	DBVPG3775_007421-T1
GF00003869	DBVPG3857_011159-T1	DBVPG3775_007420-T1
GF00003870	DBVPG3857_011160-T1	DBVPG3775_007419-T1
GF00003871	DBVPG3857_005319-T1	DBVPG3775_006593-T1
GF00003872	DBVPG3857_011164-T1	DBVPG3775_006592-T1
GF00003873	DBVPG3857_005322-T1	DBVPG3775_006589-T1
GF00003874	DBVPG3857_005323-T1	DBVPG3775_006588-T1
GF00003875	DBVPG3857_005324-T1	DBVPG3775_006587-T1
GF00003876	DBVPG3857_014311-T1	DBVPG3775_006583-T1
GF00003877	DBVPG3857_005331-T1	DBVPG3775_006579-T1
GF00003878	DBVPG3857_005335-T1	DBVPG3775_006575-T1
GF00003879	DBVPG3857_011554-T1	DBVPG3775_006574-T1
GF00003880	DBVPG3857_005338-T1	DBVPG3775_006572-T1
GF00003881	DBVPG3857_011551-T1	DBVPG3775_006571-T1
GF00003882	DBVPG3857_005343-T1	DBVPG3775_006566-T1
GF00003883	DBVPG3857_011547-T1	DBVPG3775_006565-T1
GF00003884	DBVPG3857_011546-T1	DBVPG3775_006564-T1
GF00003885	DBVPG3857_011853-T1	DBVPG3775_000288-T1
GF00003886	DBVPG3857_005347-T1	DBVPG3775_006562-T1
GF00003887	DBVPG3857_005348-T1	DBVPG3775_006561-T1
GF00003888	DBVPG3857_005349-T1	DBVPG3775_006560-T1
GF00003889	DBVPG3857_011541-T1	DBVPG3775_006559-T1
GF00003890	DBVPG3857_005351-T1	DBVPG3775_006558-T1
GF00003891	DBVPG3857_005352-T1	DBVPG3775_006557-T1
GF00003892	DBVPG3857_005355-T1	DBVPG3775_006554-T1
GF00003893	DBVPG3857_005356-T1	DBVPG3775_006553-T1
GF00003894	DBVPG3857_014360-T1	DBVPG3775_006552-T1
GF00003895	DBVPG3857_014359-T1	DBVPG3775_006551-T1
GF00003896	DBVPG3857_005363-T1	DBVPG3775_006012-T1
GF00003897	DBVPG3857_012462-T1	DBVPG3775_006011-T1
GF00003898	DBVPG3857_012463-T1	DBVPG3775_006010-T1
GF00003899	DBVPG3857_005368-T1	DBVPG3775_006007-T1
GF00003900	DBVPG3857_005369-T1	DBVPG3775_006006-T1
GF00003901	DBVPG3857_005370-T1	DBVPG3775_006005-T1
GF00003902	DBVPG3857_005371-T1	DBVPG3775_006004-T1
GF00003903	DBVPG3857_012470-T1	DBVPG3775_006003-T1
GF00003904	DBVPG3857_005373-T1	DBVPG3775_006002-T1
GF00003905	DBVPG3857_012472-T1	DBVPG3775_006001-T1
GF00003906	DBVPG3857_012473-T1	DBVPG3775_006000-T1
