	Rhodotorula_mucilaginosa_DBVPG_3855.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00003223	DBVPG3855_010707-T1	DBVPG3775_002734-T1
GF00003224	DBVPG3855_004532-T1	DBVPG3775_002733-T1
GF00003225	DBVPG3855_010705-T1	DBVPG3775_002732-T1
GF00003226	DBVPG3855_004534-T1	DBVPG3775_002731-T1
GF00003227	DBVPG3855_004537-T1	DBVPG3775_002729-T1
GF00003228	DBVPG3855_004538-T1	DBVPG3775_002728-T1
GF00003229	DBVPG3855_004539-T1	DBVPG3775_002727-T1
GF00003230	DBVPG3855_010699-T1	DBVPG3775_002726-T1
GF00003231	DBVPG3855_010698-T1	DBVPG3775_002725-T1
GF00003232	DBVPG3855_004545-T1	DBVPG3775_002721-T1
GF00003233	DBVPG3855_010693-T1	DBVPG3775_002719-T1
GF00003234	DBVPG3855_004550-T1	DBVPG3775_002717-T1
GF00003235	DBVPG3855_004552-T1	DBVPG3775_002715-T1
GF00003236	DBVPG3855_010688-T1	DBVPG3775_002714-T1
GF00003237	DBVPG3855_004554-T1	DBVPG3775_002713-T1
GF00003238	DBVPG3855_004555-T1	DBVPG3775_002712-T1
GF00003239	DBVPG3855_004556-T1	DBVPG3775_002711-T1
GF00003240	DBVPG3855_004561-T1	DBVPG3775_002883-T1
GF00003241	DBVPG3855_004562-T1	DBVPG3775_002884-T1
GF00003242	DBVPG3855_005539-T1	DBVPG3775_002886-T1
GF00003243	DBVPG3855_005538-T1	DBVPG3775_002887-T1
GF00003244	DBVPG3855_005537-T1	DBVPG3775_002888-T1
GF00003245	DBVPG3855_004570-T1	DBVPG3775_002893-T1
GF00003246	DBVPG3855_004571-T1	DBVPG3775_002894-T1
GF00003247	DBVPG3855_005530-T1	DBVPG3775_002895-T1
GF00003248	DBVPG3855_004573-T1	DBVPG3775_002896-T1
GF00003249	DBVPG3855_004574-T1	DBVPG3775_002897-T1
GF00003250	DBVPG3855_005526-T1	DBVPG3775_002899-T1
GF00003251	DBVPG3855_004578-T1	DBVPG3775_002902-T1
GF00003252	DBVPG3855_004581-T1	DBVPG3775_002906-T1
GF00003253	DBVPG3855_005513-T1	DBVPG3775_002910-T1
GF00003254	DBVPG3855_004590-T1	DBVPG3775_002912-T1
GF00003255	DBVPG3855_005510-T1	DBVPG3775_002913-T1
GF00003256	DBVPG3855_004593-T1	DBVPG3775_002915-T1
GF00003257	DBVPG3855_005505-T1	DBVPG3775_002918-T1
GF00003258	DBVPG3855_005503-T1	DBVPG3775_002920-T1
GF00003259	DBVPG3855_004599-T1	DBVPG3775_002921-T1
GF00003260	DBVPG3855_004600-T1	DBVPG3775_002922-T1
GF00003261	DBVPG3855_005499-T1	DBVPG3775_002924-T1
GF00003262	DBVPG3855_005496-T1	DBVPG3775_002927-T1
GF00003263	DBVPG3855_005495-T1	DBVPG3775_002928-T1
GF00003264	DBVPG3855_004608-T1	DBVPG3775_002929-T1
GF00003265	DBVPG3855_004611-T1	DBVPG3775_002931-T1
GF00003266	DBVPG3855_004612-T1	DBVPG3775_002933-T1
GF00003267	DBVPG3855_004617-T1	DBVPG3775_002938-T1
GF00003268	DBVPG3855_005485-T1	DBVPG3775_002939-T1
GF00003269	DBVPG3855_005484-T1	DBVPG3775_002940-T1
GF00003270	DBVPG3855_004623-T1	DBVPG3775_002945-T1
GF00003271	DBVPG3855_005475-T1	DBVPG3775_002949-T1
GF00003272	DBVPG3855_005474-T1	DBVPG3775_002950-T1
GF00003273	DBVPG3855_005472-T1	DBVPG3775_002952-T1
GF00003274	DBVPG3855_005471-T1	DBVPG3775_002953-T1
GF00003275	DBVPG3855_004632-T1	DBVPG3775_002954-T1
GF00003276	DBVPG3855_005469-T1	DBVPG3775_002955-T1
GF00003277	DBVPG3855_005468-T1	DBVPG3775_002956-T1
GF00003278	DBVPG3855_005467-T1	DBVPG3775_002957-T1
GF00003279	DBVPG3855_005465-T1	DBVPG3775_002959-T1
GF00003280	DBVPG3855_005464-T1	DBVPG3775_002960-T1
GF00003281	DBVPG3855_004638-T1	DBVPG3775_002961-T1
GF00003282	DBVPG3855_004639-T1	DBVPG3775_002962-T1
GF00003283	DBVPG3855_005460-T1	DBVPG3775_002964-T1
GF00003284	DBVPG3855_004643-T1	DBVPG3775_002966-T1
GF00003285	DBVPG3855_004644-T1	DBVPG3775_002967-T1
GF00003286	DBVPG3855_004645-T1	DBVPG3775_002969-T1
GF00003287	DBVPG3855_004646-T1	DBVPG3775_002970-T1
GF00003288	DBVPG3855_005453-T1	DBVPG3775_002971-T1
GF00003289	DBVPG3855_004648-T1	DBVPG3775_002972-T1
GF00003290	DBVPG3855_004649-T1	DBVPG3775_002973-T1
GF00003291	DBVPG3855_005450-T1	DBVPG3775_002974-T1
GF00003292	DBVPG3855_005449-T1	DBVPG3775_002975-T1
GF00003293	DBVPG3855_004652-T1	DBVPG3775_002976-T1
GF00003294	DBVPG3855_004655-T1	DBVPG3775_002979-T1
GF00003295	DBVPG3855_005444-T1	DBVPG3775_002980-T1
GF00003296	DBVPG3855_005443-T1	DBVPG3775_002981-T1
GF00003297	DBVPG3855_004658-T1	DBVPG3775_002982-T1
GF00003298	DBVPG3855_004659-T1	DBVPG3775_002983-T1
GF00003299	DBVPG3855_005440-T1	DBVPG3775_002984-T1
GF00003300	DBVPG3855_005434-T1	DBVPG3775_002989-T1
GF00003301	DBVPG3855_005433-T1	DBVPG3775_002990-T1
GF00003302	DBVPG3855_005430-T1	DBVPG3775_002993-T1
GF00003303	DBVPG3855_004672-T1	DBVPG3775_002996-T1
GF00003304	DBVPG3855_004675-T1	DBVPG3775_003000-T1
GF00003305	DBVPG3855_005423-T1	DBVPG3775_003001-T1
GF00003306	DBVPG3855_004679-T1	DBVPG3775_003004-T1
GF00003307	DBVPG3855_004683-T1	DBVPG3775_003009-T1
GF00003308	DBVPG3855_004684-T1	DBVPG3775_003010-T1
GF00003309	DBVPG3855_004685-T1	DBVPG3775_003012-T1
GF00003310	DBVPG3855_004686-T1	DBVPG3775_003013-T1
GF00003311	DBVPG3855_005410-T1	DBVPG3775_003014-T1
GF00003312	DBVPG3855_004689-T1	DBVPG3775_003016-T1
GF00003313	DBVPG3855_005403-T1	DBVPG3775_003021-T1
GF00003314	DBVPG3855_005402-T1	DBVPG3775_003022-T1
GF00003315	DBVPG3855_004699-T1	DBVPG3775_003025-T1
GF00003316	DBVPG3855_005398-T1	DBVPG3775_003026-T1
GF00003317	DBVPG3855_004702-T1	DBVPG3775_003028-T1
GF00003318	DBVPG3855_004704-T1	DBVPG3775_003029-T1
GF00003319	DBVPG3855_005394-T1	DBVPG3775_003030-T1
GF00003320	DBVPG3855_004708-T1	DBVPG3775_003032-T1
GF00003321	DBVPG3855_004709-T1	DBVPG3775_003033-T1
GF00003322	DBVPG3855_014130-T1	DBVPG3775_003034-T1
GF00003323	DBVPG3855_011592-T1	DBVPG3775_007146-T1
GF00003324	DBVPG3855_014128-T1	DBVPG3775_003037-T1
GF00003325	DBVPG3855_004715-T1	DBVPG3775_003040-T1
GF00003326	DBVPG3855_004716-T1	DBVPG3775_003041-T1
GF00003327	DBVPG3855_014124-T1	DBVPG3775_003042-T1
GF00003328	DBVPG3855_006131-T1	DBVPG3775_000680-T1
GF00003329	DBVPG3855_013319-T1	DBVPG3775_006100-T1
GF00003330	DBVPG3855_004722-T1	DBVPG3775_003046-T1
GF00003331	DBVPG3855_014118-T1	DBVPG3775_003047-T1
GF00003332	DBVPG3855_014575-T1	
GF00003333	DBVPG3855_010285-T1	DBVPG3775_004109-T1
GF00003334	DBVPG3855_004962-T1	DBVPG3775_004110-T1
GF00003335	DBVPG3855_004963-T1	DBVPG3775_004111-T1
GF00003336	DBVPG3855_010288-T1	DBVPG3775_004112-T1
GF00003337	DBVPG3855_004965-T1	DBVPG3775_004350-T1
GF00003338	DBVPG3855_004966-T1	DBVPG3775_004349-T1
GF00003339	DBVPG3855_010295-T1	DBVPG3775_004344-T1
GF00003340	DBVPG3855_010298-T1	DBVPG3775_004341-T1
GF00003341	DBVPG3855_004973-T1	DBVPG3775_004340-T1
GF00003342	DBVPG3855_010301-T1	DBVPG3775_004338-T1
GF00003343	DBVPG3855_010302-T1	DBVPG3775_004337-T1
GF00003344	DBVPG3855_004979-T1	DBVPG3775_004332-T1
GF00003345	DBVPG3855_004980-T1	DBVPG3775_004333-T1
GF00003346	DBVPG3855_010304-T1	DBVPG3775_004334-T1
GF00003347	DBVPG3855_010309-T1	DBVPG3775_004328-T1
GF00003348	DBVPG3855_004987-T1	DBVPG3775_004325-T1
GF00003349	DBVPG3855_004988-T1	DBVPG3775_004324-T1
GF00003350	DBVPG3855_004989-T1	DBVPG3775_004323-T1
GF00003351	DBVPG3855_010314-T1	DBVPG3775_004322-T1
GF00003352	DBVPG3855_004991-T1	DBVPG3775_004321-T1
GF00003353	DBVPG3855_004995-T1	DBVPG3775_004317-T1
GF00003354	DBVPG3855_010320-T1	DBVPG3775_004316-T1
GF00003355	DBVPG3855_004997-T1	DBVPG3775_004315-T1
GF00003356	DBVPG3855_004998-T1	DBVPG3775_004314-T1
GF00003357	DBVPG3855_010323-T1	DBVPG3775_004313-T1
GF00003358	DBVPG3855_005000-T1	DBVPG3775_004312-T1
GF00003359	DBVPG3855_005002-T1	DBVPG3775_004310-T1
GF00003360	DBVPG3855_005006-T1	DBVPG3775_004307-T1
GF00003361	DBVPG3855_005008-T1	DBVPG3775_004305-T1
GF00003362	DBVPG3855_010334-T1	DBVPG3775_004304-T1
GF00003363	DBVPG3855_005011-T1	DBVPG3775_004302-T1
GF00003364	DBVPG3855_005012-T1	DBVPG3775_004301-T1
GF00003365	DBVPG3855_010340-T1	DBVPG3775_004299-T1
GF00003366	DBVPG3855_005016-T1	DBVPG3775_004297-T1
GF00003367	DBVPG3855_005017-T1	DBVPG3775_004296-T1
GF00003368	DBVPG3855_005018-T1	DBVPG3775_004295-T1
GF00003369	DBVPG3855_010347-T1	DBVPG3775_004292-T1
GF00003370	DBVPG3855_005022-T1	DBVPG3775_004291-T1
GF00003371	DBVPG3855_005023-T1	DBVPG3775_004290-T1
GF00003372	DBVPG3855_005029-T1	DBVPG3775_004286-T1
GF00003373	DBVPG3855_005030-T1	DBVPG3775_004285-T1
GF00003374	DBVPG3855_005031-T1	DBVPG3775_004284-T1
GF00003375	DBVPG3855_010356-T1	DBVPG3775_004283-T1
GF00003376	DBVPG3855_010357-T1	DBVPG3775_004282-T1
GF00003377	DBVPG3855_010358-T1	DBVPG3775_004281-T1
GF00003378	DBVPG3855_010359-T1	DBVPG3775_004280-T1
GF00003379	DBVPG3855_005036-T1	DBVPG3775_004279-T1
GF00003380	DBVPG3855_005037-T1	DBVPG3775_004278-T1
GF00003381	DBVPG3855_010453-T1	DBVPG3775_006147-T1
GF00003382	DBVPG3855_005042-T1	DBVPG3775_004274-T1
GF00003383	DBVPG3855_010366-T1	DBVPG3775_004273-T1
GF00003384	DBVPG3855_005044-T1	DBVPG3775_004272-T1
GF00003385	DBVPG3855_010368-T1	DBVPG3775_004271-T1
GF00003386	DBVPG3855_010369-T1	DBVPG3775_004270-T1
GF00003387	DBVPG3855_010370-T1	DBVPG3775_004269-T1
GF00003388	DBVPG3855_013057-T1	DBVPG3775_004257-T1
GF00003389	DBVPG3855_013056-T1	DBVPG3775_004258-T1
GF00003390	DBVPG3855_013055-T1	DBVPG3775_004259-T1
GF00003391	DBVPG3855_014029-T1	DBVPG3775_001627-T1
GF00003392	DBVPG3855_005554-T1	DBVPG3775_004835-T1
GF00003393	DBVPG3855_005555-T1	DBVPG3775_004836-T1
GF00003394	DBVPG3855_006906-T1	DBVPG3775_004837-T1
GF00003395	DBVPG3855_006907-T1	DBVPG3775_004838-T1
GF00003396	DBVPG3855_005558-T1	DBVPG3775_004839-T1
GF00003397	DBVPG3855_006909-T1	DBVPG3775_004840-T1
GF00003398	DBVPG3855_005564-T1	DBVPG3775_004845-T1
GF00003399	DBVPG3855_005565-T1	DBVPG3775_004846-T1
GF00003400	DBVPG3855_005567-T1	DBVPG3775_004848-T1
GF00003401	DBVPG3855_005568-T1	DBVPG3775_004849-T1
GF00003402	DBVPG3855_005569-T1	DBVPG3775_004850-T1
GF00003403	DBVPG3855_008325-T1	DBVPG3775_004851-T1
GF00003404	DBVPG3855_005571-T1	DBVPG3775_004852-T1
GF00003405	DBVPG3855_005572-T1	DBVPG3775_004853-T1
GF00003406	DBVPG3855_005574-T1	DBVPG3775_004855-T1
GF00003407	DBVPG3855_005576-T1	DBVPG3775_004857-T1
GF00003408	DBVPG3855_005577-T1	DBVPG3775_004858-T1
GF00003409	DBVPG3855_005578-T1	DBVPG3775_004859-T1
GF00003410	DBVPG3855_005580-T1	DBVPG3775_004862-T1
GF00003411	DBVPG3855_005581-T1	DBVPG3775_004863-T1
GF00003412	DBVPG3855_008313-T1	DBVPG3775_004864-T1
GF00003413	DBVPG3855_005584-T1	DBVPG3775_004866-T1
GF00003414	DBVPG3855_005585-T1	DBVPG3775_004867-T1
GF00003415	DBVPG3855_008308-T1	DBVPG3775_004869-T1
GF00003416	DBVPG3855_005588-T1	DBVPG3775_004870-T1
GF00003417	DBVPG3855_005590-T1	DBVPG3775_004871-T1
GF00003418	DBVPG3855_005593-T1	DBVPG3775_004874-T1
GF00003419	DBVPG3855_008300-T1	DBVPG3775_004877-T1
GF00003420	DBVPG3855_005599-T1	DBVPG3775_004879-T1
GF00003421	DBVPG3855_005601-T1	DBVPG3775_004881-T1
GF00003422	DBVPG3855_008294-T1	DBVPG3775_004883-T1
GF00003423	DBVPG3855_005605-T1	DBVPG3775_004885-T1
GF00003424	DBVPG3855_005617-T1	DBVPG3775_004897-T1
GF00003425	DBVPG3855_005618-T1	DBVPG3775_004898-T1
GF00003426	DBVPG3855_005619-T1	DBVPG3775_004899-T1
GF00003427	DBVPG3855_008278-T1	DBVPG3775_004900-T1
GF00003428	DBVPG3855_005621-T1	DBVPG3775_004901-T1
GF00003429	DBVPG3855_005625-T1	DBVPG3775_004905-T1
GF00003430	DBVPG3855_008273-T1	DBVPG3775_004906-T1
GF00003431	DBVPG3855_008272-T1	DBVPG3775_004907-T1
GF00003432	DBVPG3855_005628-T1	DBVPG3775_004908-T1
GF00003433	DBVPG3855_005629-T1	DBVPG3775_004909-T1
GF00003434	DBVPG3855_005630-T1	DBVPG3775_004910-T1
GF00003435	DBVPG3855_005631-T1	DBVPG3775_004911-T1
GF00003436	DBVPG3855_005632-T1	DBVPG3775_004912-T1
GF00003437	DBVPG3855_005634-T1	DBVPG3775_004914-T1
GF00003438	DBVPG3855_005635-T1	DBVPG3775_004915-T1
GF00003439	DBVPG3855_008262-T1	DBVPG3775_004917-T1
GF00003440	DBVPG3855_005638-T1	DBVPG3775_004918-T1
GF00003441	DBVPG3855_005639-T1	DBVPG3775_004919-T1
GF00003442	DBVPG3855_008259-T1	DBVPG3775_004920-T1
GF00003443	DBVPG3855_005641-T1	DBVPG3775_004921-T1
GF00003444	DBVPG3855_005643-T1	DBVPG3775_004923-T1
GF00003445	DBVPG3855_005644-T1	DBVPG3775_004924-T1
GF00003446	DBVPG3855_008254-T1	DBVPG3775_004925-T1
GF00003447	DBVPG3855_005646-T1	DBVPG3775_004926-T1
GF00003448	DBVPG3855_005647-T1	DBVPG3775_004927-T1
GF00003449	DBVPG3855_008251-T1	DBVPG3775_004928-T1
GF00003450	DBVPG3855_005649-T1	DBVPG3775_004929-T1
GF00003451	DBVPG3855_005650-T1	DBVPG3775_004930-T1
GF00003452	DBVPG3855_005653-T1	DBVPG3775_004933-T1
GF00003453	DBVPG3855_005655-T1	DBVPG3775_006646-T1
GF00003454	DBVPG3855_005656-T1	DBVPG3775_006645-T1
GF00003455	DBVPG3855_012104-T1	DBVPG3775_007547-T1
GF00003456	DBVPG3855_012109-T1	DBVPG3775_007515-T1
GF00003457	DBVPG3855_005666-T1	DBVPG3775_007513-T1
GF00003458	DBVPG3855_005667-T1	DBVPG3775_007512-T1
GF00003459	DBVPG3855_005670-T1	DBVPG3775_007509-T1
GF00003460	DBVPG3855_005671-T1	DBVPG3775_007508-T1
GF00003461	DBVPG3855_005674-T1	DBVPG3775_007009-T1
GF00003462	DBVPG3855_012120-T1	DBVPG3775_007007-T1
GF00003463	DBVPG3855_005677-T1	DBVPG3775_007006-T1
GF00003464	DBVPG3855_005678-T1	DBVPG3775_007005-T1
GF00003465	DBVPG3855_005680-T1	DBVPG3775_007003-T1
GF00003466	DBVPG3855_005681-T1	DBVPG3775_007002-T1
GF00003467	DBVPG3855_005682-T1	DBVPG3775_007001-T1
GF00003468	DBVPG3855_005685-T1	DBVPG3775_006999-T1
GF00003469	DBVPG3855_012130-T1	DBVPG3775_006997-T1
GF00003470	DBVPG3855_005688-T1	DBVPG3775_006996-T1
GF00003471	DBVPG3855_007754-T1	DBVPG3775_003378-T1
GF00003472	DBVPG3855_005689-T1	DBVPG3775_006995-T1
GF00003473	DBVPG3855_012133-T1	DBVPG3775_006994-T1
GF00003474	DBVPG3855_005691-T1	DBVPG3775_006993-T1
GF00003475	DBVPG3855_012135-T1	DBVPG3775_006992-T1
GF00003476	DBVPG3855_005693-T1	DBVPG3775_006991-T1
GF00003477	DBVPG3855_005694-T1	DBVPG3775_006990-T1
GF00003478	DBVPG3855_005695-T1	DBVPG3775_006989-T1
GF00003479	DBVPG3855_005697-T1	DBVPG3775_006987-T1
GF00003480	DBVPG3855_005698-T1	DBVPG3775_006986-T1
GF00003481	DBVPG3855_005699-T1	DBVPG3775_006985-T1
GF00003482	DBVPG3855_012143-T1	DBVPG3775_006984-T1
GF00003483	DBVPG3855_005704-T1	DBVPG3775_006981-T1
GF00003484	DBVPG3855_005707-T1	DBVPG3775_006978-T1
GF00003485	DBVPG3855_005712-T1	DBVPG3775_002300-T1
GF00003486	DBVPG3855_005713-T1	DBVPG3775_002299-T1
GF00003487	DBVPG3855_005719-T1	DBVPG3775_002293-T1
GF00003488	DBVPG3855_006634-T1	DBVPG3775_002292-T1
GF00003489	DBVPG3855_006636-T1	DBVPG3775_002290-T1
GF00003490	DBVPG3855_005723-T1	DBVPG3775_002289-T1
GF00003491	DBVPG3855_005724-T1	DBVPG3775_002288-T1
GF00003492	DBVPG3855_006639-T1	DBVPG3775_002287-T1
GF00003493	DBVPG3855_006642-T1	DBVPG3775_002285-T1
GF00003494	DBVPG3855_009790-T1	DBVPG3775_005021-T1
GF00003495	DBVPG3855_005729-T1	DBVPG3775_002283-T1
GF00003496	DBVPG3855_005732-T1	DBVPG3775_002280-T1
GF00003497	DBVPG3855_005733-T1	DBVPG3775_002279-T1
GF00003498	DBVPG3855_005734-T1	DBVPG3775_002278-T1
GF00003499	DBVPG3855_006650-T1	DBVPG3775_002277-T1
GF00003500	DBVPG3855_006654-T1	DBVPG3775_002274-T1
GF00003501	DBVPG3855_005739-T1	DBVPG3775_002273-T1
GF00003502	DBVPG3855_006656-T1	DBVPG3775_002272-T1
GF00003503	DBVPG3855_006659-T1	DBVPG3775_002269-T1
GF00003504	DBVPG3855_005744-T1	DBVPG3775_002268-T1
GF00003505	DBVPG3855_006661-T1	DBVPG3775_002267-T1
GF00003506	DBVPG3855_005747-T1	DBVPG3775_002265-T1
GF00003507	DBVPG3855_006664-T1	DBVPG3775_002264-T1
GF00003508	DBVPG3855_005749-T1	DBVPG3775_002263-T1
GF00003509	DBVPG3855_005750-T1	DBVPG3775_002262-T1
GF00003510	DBVPG3855_005751-T1	DBVPG3775_002261-T1
GF00003511	DBVPG3855_005752-T1	DBVPG3775_002259-T1
GF00003512	DBVPG3855_005756-T1	DBVPG3775_002255-T1
GF00003513	DBVPG3855_006672-T1	DBVPG3775_002254-T1
GF00003514	DBVPG3855_005758-T1	DBVPG3775_002253-T1
GF00003515	DBVPG3855_005759-T1	DBVPG3775_002252-T1
GF00003516	DBVPG3855_005760-T1	DBVPG3775_002251-T1
GF00003517	DBVPG3855_006676-T1	DBVPG3775_002250-T1
GF00003518	DBVPG3855_006677-T1	DBVPG3775_002249-T1
GF00003519	DBVPG3855_005763-T1	DBVPG3775_002248-T1
GF00003520	DBVPG3855_005764-T1	DBVPG3775_002247-T1
GF00003521	DBVPG3855_006680-T1	DBVPG3775_002246-T1
GF00003522	DBVPG3855_006681-T1	DBVPG3775_002245-T1
GF00003523	DBVPG3855_005767-T1	DBVPG3775_002244-T1
GF00003524	DBVPG3855_005768-T1	DBVPG3775_002243-T1
GF00003525	DBVPG3855_005774-T1	DBVPG3775_002237-T1
GF00003526	DBVPG3855_005776-T1	DBVPG3775_002235-T1
GF00003527	DBVPG3855_005777-T1	DBVPG3775_002234-T1
GF00003528	DBVPG3855_005778-T1	DBVPG3775_002233-T1
GF00003529	DBVPG3855_006692-T1	DBVPG3775_002232-T1
GF00003530	DBVPG3855_005780-T1	DBVPG3775_002231-T1
GF00003531	DBVPG3855_006696-T1	DBVPG3775_002228-T1
GF00003532	DBVPG3855_005785-T1	DBVPG3775_002227-T1
GF00003533	DBVPG3855_005790-T1	DBVPG3775_002223-T1
GF00003534	DBVPG3855_005791-T1	DBVPG3775_002222-T1
GF00003535	DBVPG3855_006704-T1	DBVPG3775_002221-T1
GF00003536	DBVPG3855_006707-T1	DBVPG3775_002217-T1
GF00003537	DBVPG3855_005799-T1	DBVPG3775_002214-T1
GF00003538	DBVPG3855_005800-T1	DBVPG3775_002213-T1
GF00003539	DBVPG3855_005802-T1	DBVPG3775_002211-T1
GF00003540	DBVPG3855_005806-T1	DBVPG3775_002208-T1
GF00003541	DBVPG3855_006724-T1	DBVPG3775_002204-T1
GF00003542	DBVPG3855_006725-T1	DBVPG3775_002203-T1
GF00003543	DBVPG3855_005816-T1	DBVPG3775_002200-T1
GF00003544	DBVPG3855_005817-T1	DBVPG3775_002199-T1
GF00003545	DBVPG3855_005818-T1	DBVPG3775_002198-T1
GF00003546	DBVPG3855_006731-T1	DBVPG3775_002197-T1
GF00003547	DBVPG3855_006736-T1	DBVPG3775_002187-T1
GF00003548	DBVPG3855_005830-T1	DBVPG3775_002186-T1
GF00003549	DBVPG3855_006738-T1	DBVPG3775_002184-T1
GF00003550	DBVPG3855_005833-T1	DBVPG3775_002183-T1
GF00003551	DBVPG3855_005834-T1	DBVPG3775_002182-T1
GF00003552	DBVPG3855_005840-T1	DBVPG3775_002176-T1
GF00003553	DBVPG3855_005841-T1	DBVPG3775_002175-T1
GF00003554	DBVPG3855_005844-T1	DBVPG3775_002172-T1
GF00003555	DBVPG3855_005845-T1	DBVPG3775_002171-T1
GF00003556	DBVPG3855_005846-T1	DBVPG3775_002170-T1
GF00003557	DBVPG3855_006751-T1	DBVPG3775_002169-T1
GF00003558	DBVPG3855_010953-T1	DBVPG3775_001277-T1
GF00003559	DBVPG3855_005848-T1	DBVPG3775_002168-T1
GF00003560	DBVPG3855_005849-T1	DBVPG3775_002167-T1
GF00003561	DBVPG3855_006754-T1	DBVPG3775_002166-T1
GF00003562	DBVPG3855_005852-T1	DBVPG3775_002164-T1
GF00003563	DBVPG3855_006757-T1	DBVPG3775_002163-T1
GF00003564	DBVPG3855_005855-T1	DBVPG3775_002161-T1
GF00003565	DBVPG3855_005858-T1	DBVPG3775_002158-T1
GF00003566	DBVPG3855_005862-T1	DBVPG3775_002154-T1
GF00003567	DBVPG3855_005863-T1	DBVPG3775_002153-T1
GF00003568	DBVPG3855_005864-T1	DBVPG3775_002152-T1
GF00003569	DBVPG3855_005865-T1	DBVPG3775_002151-T1
GF00003570	DBVPG3855_005866-T1	DBVPG3775_002150-T1
GF00003571	DBVPG3855_005867-T1	DBVPG3775_002149-T1
GF00003572	DBVPG3855_013975-T1	DBVPG3775_002148-T1
GF00003573	DBVPG3855_005869-T1	DBVPG3775_002147-T1
GF00003574	DBVPG3855_013448-T1	
GF00003575	DBVPG3855_013968-T1	DBVPG3775_002143-T1
GF00003576	DBVPG3855_013967-T1	DBVPG3775_002142-T1
GF00003577	DBVPG3855_005876-T1	DBVPG3775_002141-T1
GF00003578	DBVPG3855_005878-T1	DBVPG3775_002139-T1
GF00003579	DBVPG3855_013960-T1	DBVPG3775_002134-T1
GF00003580	DBVPG3855_005883-T1	DBVPG3775_002133-T1
GF00003581	DBVPG3855_013958-T1	DBVPG3775_002132-T1
GF00003582	DBVPG3855_005885-T1	DBVPG3775_002131-T1
GF00003583	DBVPG3855_005886-T1	DBVPG3775_002130-T1
GF00003584	DBVPG3855_005887-T1	DBVPG3775_002129-T1
GF00003585	DBVPG3855_014000-T1	DBVPG3775_007538-T1
GF00003586	DBVPG3855_005892-T1	DBVPG3775_007536-T1
GF00003587	DBVPG3855_013997-T1	DBVPG3775_007535-T1
GF00003588	DBVPG3855_005894-T1	DBVPG3775_007534-T1
GF00003589	DBVPG3855_005895-T1	DBVPG3775_007533-T1
GF00003590	DBVPG3855_005898-T1	DBVPG3775_000419-T1
GF00003591	DBVPG3855_013991-T1	DBVPG3775_000422-T1
GF00003592	DBVPG3855_005901-T1	DBVPG3775_000424-T1
GF00003593	DBVPG3855_005902-T1	DBVPG3775_000425-T1
GF00003594	DBVPG3855_013987-T1	DBVPG3775_000426-T1
GF00003595	DBVPG3855_013986-T1	DBVPG3775_000427-T1
GF00003596	DBVPG3855_013985-T1	DBVPG3775_000428-T1
GF00003597	DBVPG3855_013983-T1	DBVPG3775_000430-T1
GF00003598	DBVPG3855_005911-T1	DBVPG3775_000434-T1
GF00003599	DBVPG3855_005912-T1	DBVPG3775_000435-T1
GF00003600	DBVPG3855_005914-T1	DBVPG3775_000437-T1
GF00003601	DBVPG3855_008447-T1	DBVPG3775_000438-T1
GF00003602	DBVPG3855_005919-T1	DBVPG3775_000442-T1
GF00003603	DBVPG3855_005920-T1	DBVPG3775_000443-T1
GF00003604	DBVPG3855_005924-T1	DBVPG3775_000446-T1
GF00003605	DBVPG3855_005925-T1	DBVPG3775_000447-T1
GF00003606	DBVPG3855_005926-T1	DBVPG3775_000448-T1
GF00003607	DBVPG3855_005928-T1	DBVPG3775_000450-T1
GF00003608	DBVPG3855_005930-T1	DBVPG3775_000452-T1
GF00003609	DBVPG3855_005931-T1	DBVPG3775_000453-T1
GF00003610	DBVPG3855_008463-T1	DBVPG3775_000454-T1
GF00003611	DBVPG3855_005933-T1	DBVPG3775_000455-T1
GF00003612	DBVPG3855_005934-T1	DBVPG3775_000456-T1
GF00003613	DBVPG3855_005935-T1	DBVPG3775_000457-T1
GF00003614	DBVPG3855_005936-T1	DBVPG3775_000458-T1
GF00003615	DBVPG3855_005943-T1	DBVPG3775_000464-T1
GF00003616	DBVPG3855_005944-T1	DBVPG3775_000465-T1
GF00003617	DBVPG3855_005945-T1	DBVPG3775_000466-T1
GF00003618	DBVPG3855_008476-T1	DBVPG3775_000468-T1
GF00003619	DBVPG3855_005948-T1	DBVPG3775_000469-T1
GF00003620	DBVPG3855_005949-T1	DBVPG3775_000470-T1
GF00003621	DBVPG3855_005950-T1	DBVPG3775_000471-T1
GF00003622	DBVPG3855_008481-T1	DBVPG3775_000472-T1
GF00003623	DBVPG3855_005952-T1	DBVPG3775_000473-T1
GF00003624	DBVPG3855_005953-T1	DBVPG3775_000474-T1
GF00003625	DBVPG3855_008485-T1	DBVPG3775_000476-T1
GF00003626	DBVPG3855_008486-T1	DBVPG3775_000477-T1
GF00003627	DBVPG3855_008489-T1	DBVPG3775_000484-T1
GF00003628	DBVPG3855_005963-T1	DBVPG3775_000485-T1
GF00003629	DBVPG3855_005964-T1	DBVPG3775_000486-T1
GF00003630	DBVPG3855_005966-T1	DBVPG3775_000489-T1
GF00003631	DBVPG3855_005967-T1	DBVPG3775_000490-T1
GF00003632	DBVPG3855_008495-T1	DBVPG3775_000491-T1
