	Rhodotorula_mucilaginosa_TFCN_17-291Y-1.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00003067	TFCN17291Y1_005885-T1	DBVPG3775_001593-T1
GF00003068	TFCN17291Y1_004125-T1	DBVPG3775_001594-T1
GF00003069	TFCN17291Y1_004127-T1	DBVPG3775_001596-T1
GF00003070	TFCN17291Y1_004129-T1	DBVPG3775_001598-T1
GF00003071	TFCN17291Y1_004130-T1	DBVPG3775_001599-T1
GF00003072	TFCN17291Y1_004131-T1	DBVPG3775_001600-T1
GF00003073	TFCN17291Y1_004132-T1	DBVPG3775_001601-T1
GF00003074	TFCN17291Y1_004135-T1	DBVPG3775_001604-T1
GF00003075	TFCN17291Y1_008815-T1	DBVPG3775_003301-T1
GF00003076	TFCN17291Y1_007930-T1	DBVPG3775_001608-T1
GF00003077	TFCN17291Y1_004139-T1	DBVPG3775_001609-T1
GF00003078	TFCN17291Y1_011451-T1	DBVPG3775_001487-T1
GF00003079	TFCN17291Y1_007934-T1	DBVPG3775_001612-T1
GF00003080	TFCN17291Y1_004145-T1	DBVPG3775_001613-T1
GF00003081	TFCN17291Y1_004146-T1	DBVPG3775_001615-T1
GF00003082	TFCN17291Y1_004148-T1	DBVPG3775_001617-T1
GF00003083	TFCN17291Y1_005069-T1	DBVPG3775_006163-T1
GF00003084	TFCN17291Y1_004151-T1	DBVPG3775_006167-T1
GF00003085	TFCN17291Y1_004152-T1	DBVPG3775_006168-T1
GF00003086	TFCN17291Y1_004153-T1	DBVPG3775_006169-T1
GF00003087	TFCN17291Y1_005062-T1	DBVPG3775_006171-T1
GF00003088	TFCN17291Y1_004162-T1	DBVPG3775_006181-T1
GF00003089	TFCN17291Y1_005052-T1	DBVPG3775_006184-T1
GF00003090	TFCN17291Y1_004166-T1	DBVPG3775_006185-T1
GF00003091	TFCN17291Y1_005050-T1	DBVPG3775_006186-T1
GF00003092	TFCN17291Y1_004168-T1	DBVPG3775_006187-T1
GF00003093	TFCN17291Y1_004170-T1	DBVPG3775_007077-T1
GF00003094	TFCN17291Y1_010134-T1	DBVPG3775_007076-T1
GF00003095	TFCN17291Y1_004172-T1	DBVPG3775_007075-T1
GF00003096	TFCN17291Y1_004174-T1	DBVPG3775_007073-T1
GF00003097	TFCN17291Y1_004175-T1	DBVPG3775_007072-T1
GF00003098	TFCN17291Y1_004176-T1	DBVPG3775_007071-T1
GF00003099	TFCN17291Y1_004177-T1	DBVPG3775_007070-T1
GF00003100	TFCN17291Y1_004178-T1	DBVPG3775_007069-T1
GF00003101	TFCN17291Y1_004180-T1	DBVPG3775_007067-T1
GF00003102	TFCN17291Y1_004181-T1	DBVPG3775_007066-T1
GF00003103	TFCN17291Y1_004184-T1	DBVPG3775_007062-T1
GF00003104	TFCN17291Y1_004185-T1	DBVPG3775_007061-T1
GF00003105	TFCN17291Y1_004186-T1	DBVPG3775_007060-T1
GF00003106	TFCN17291Y1_004188-T1	DBVPG3775_007058-T1
GF00003107	TFCN17291Y1_004189-T1	DBVPG3775_007057-T1
GF00003108	TFCN17291Y1_004192-T1	DBVPG3775_007053-T1
GF00003109	TFCN17291Y1_004193-T1	DBVPG3775_007052-T1
GF00003110	TFCN17291Y1_010157-T1	DBVPG3775_007051-T1
GF00003111	TFCN17291Y1_005691-T1	DBVPG3775_001950-T1
GF00003112	TFCN17291Y1_004250-T1	DBVPG3775_001951-T1
GF00003113	TFCN17291Y1_004251-T1	DBVPG3775_001952-T1
GF00003114	TFCN17291Y1_004252-T1	DBVPG3775_001953-T1
GF00003115	TFCN17291Y1_005686-T1	DBVPG3775_001956-T1
GF00003116	TFCN17291Y1_005684-T1	DBVPG3775_001958-T1
GF00003117	TFCN17291Y1_004257-T1	DBVPG3775_001959-T1
GF00003118	TFCN17291Y1_004258-T1	DBVPG3775_001960-T1
GF00003119	TFCN17291Y1_004263-T1	DBVPG3775_001965-T1
GF00003120	TFCN17291Y1_004265-T1	DBVPG3775_001967-T1
GF00003121	TFCN17291Y1_004267-T1	DBVPG3775_001970-T1
GF00003122	TFCN17291Y1_004268-T1	DBVPG3775_001971-T1
GF00003123	TFCN17291Y1_004271-T1	DBVPG3775_001974-T1
GF00003124	TFCN17291Y1_004272-T1	DBVPG3775_001975-T1
GF00003125	TFCN17291Y1_004273-T1	DBVPG3775_001976-T1
GF00003126	TFCN17291Y1_005666-T1	DBVPG3775_001977-T1
GF00003127	TFCN17291Y1_010707-T1	DBVPG3775_001984-T1
GF00003128	TFCN17291Y1_004281-T1	DBVPG3775_001985-T1
GF00003129	TFCN17291Y1_004283-T1	DBVPG3775_001987-T1
GF00003130	TFCN17291Y1_004284-T1	DBVPG3775_001988-T1
GF00003131	TFCN17291Y1_010713-T1	DBVPG3775_001990-T1
GF00003132	TFCN17291Y1_010716-T1	DBVPG3775_001992-T1
GF00003133	TFCN17291Y1_004290-T1	DBVPG3775_001994-T1
GF00003134	TFCN17291Y1_010721-T1	DBVPG3775_001997-T1
GF00003135	TFCN17291Y1_004296-T1	DBVPG3775_002001-T1
GF00003136	TFCN17291Y1_004300-T1	DBVPG3775_002005-T1
GF00003137	TFCN17291Y1_010733-T1	DBVPG3775_002011-T1
GF00003138	TFCN17291Y1_010734-T1	DBVPG3775_002012-T1
GF00003139	TFCN17291Y1_004307-T1	DBVPG3775_002013-T1
GF00003140	TFCN17291Y1_004311-T1	DBVPG3775_002019-T1
GF00003141	TFCN17291Y1_004313-T1	DBVPG3775_002021-T1
GF00003142	TFCN17291Y1_004314-T1	DBVPG3775_002022-T1
GF00003143	TFCN17291Y1_008732-T1	DBVPG3775_002027-T1
GF00003144	TFCN17291Y1_004320-T1	DBVPG3775_002029-T1
GF00003145	TFCN17291Y1_008729-T1	DBVPG3775_002030-T1
GF00003146	TFCN17291Y1_004324-T1	DBVPG3775_002033-T1
GF00003147	TFCN17291Y1_004325-T1	DBVPG3775_002034-T1
GF00003148	TFCN17291Y1_008724-T1	DBVPG3775_002035-T1
GF00003149	TFCN17291Y1_008405-T1	DBVPG3775_006399-T1
GF00003150	TFCN17291Y1_008720-T1	DBVPG3775_002040-T1
GF00003151	TFCN17291Y1_008719-T1	DBVPG3775_002041-T1
GF00003152	TFCN17291Y1_008712-T1	DBVPG3775_002050-T1
GF00003153	TFCN17291Y1_004339-T1	DBVPG3775_002051-T1
GF00003154	TFCN17291Y1_008710-T1	DBVPG3775_002052-T1
GF00003155	TFCN17291Y1_004341-T1	DBVPG3775_002053-T1
GF00003156	TFCN17291Y1_008708-T1	DBVPG3775_002054-T1
GF00003157	TFCN17291Y1_009888-T1	DBVPG3775_005673-T1
GF00003158	TFCN17291Y1_004347-T1	DBVPG3775_005675-T1
GF00003159	TFCN17291Y1_004348-T1	DBVPG3775_005676-T1
GF00003160	TFCN17291Y1_004353-T1	DBVPG3775_005681-T1
GF00003161	TFCN17291Y1_009885-T1	DBVPG3775_005682-T1
GF00003162	TFCN17291Y1_004355-T1	DBVPG3775_005683-T1
GF00003163	TFCN17291Y1_004356-T1	DBVPG3775_005684-T1
GF00003164	TFCN17291Y1_009882-T1	DBVPG3775_005685-T1
GF00003165	TFCN17291Y1_004358-T1	DBVPG3775_005686-T1
GF00003166	TFCN17291Y1_004359-T1	DBVPG3775_005687-T1
GF00003167	TFCN17291Y1_004360-T1	DBVPG3775_005688-T1
GF00003168	TFCN17291Y1_004365-T1	DBVPG3775_005694-T1
GF00003169	TFCN17291Y1_004368-T1	DBVPG3775_005698-T1
GF00003170	TFCN17291Y1_004374-T1	DBVPG3775_005704-T1
GF00003171	TFCN17291Y1_009866-T1	DBVPG3775_005705-T1
GF00003172	TFCN17291Y1_004376-T1	DBVPG3775_005706-T1
GF00003173	TFCN17291Y1_009864-T1	DBVPG3775_005707-T1
GF00003174	TFCN17291Y1_009863-T1	DBVPG3775_005708-T1
GF00003175	TFCN17291Y1_009862-T1	DBVPG3775_005709-T1
GF00003176	TFCN17291Y1_009858-T1	DBVPG3775_005718-T1
GF00003177	TFCN17291Y1_004385-T1	DBVPG3775_005719-T1
GF00003178	TFCN17291Y1_005013-T1	DBVPG3775_004573-T1
GF00003179	TFCN17291Y1_004449-T1	DBVPG3775_004578-T1
GF00003180	TFCN17291Y1_004450-T1	DBVPG3775_004579-T1
GF00003181	TFCN17291Y1_004451-T1	DBVPG3775_004580-T1
GF00003182	TFCN17291Y1_012303-T1	DBVPG3775_004581-T1
GF00003183	TFCN17291Y1_004454-T1	DBVPG3775_004583-T1
GF00003184	TFCN17291Y1_004455-T1	DBVPG3775_004584-T1
GF00003185	TFCN17291Y1_004457-T1	DBVPG3775_004587-T1
GF00003186	TFCN17291Y1_004458-T1	DBVPG3775_004588-T1
GF00003187	TFCN17291Y1_004459-T1	DBVPG3775_004589-T1
GF00003188	TFCN17291Y1_012294-T1	DBVPG3775_004591-T1
GF00003189	TFCN17291Y1_004462-T1	DBVPG3775_004592-T1
GF00003190	TFCN17291Y1_004480-T1	DBVPG3775_003557-T1
GF00003191	TFCN17291Y1_010354-T1	DBVPG3775_003558-T1
GF00003192	TFCN17291Y1_010352-T1	DBVPG3775_003560-T1
GF00003193	TFCN17291Y1_010351-T1	DBVPG3775_003561-T1
GF00003194	TFCN17291Y1_010350-T1	DBVPG3775_003562-T1
GF00003195	TFCN17291Y1_004488-T1	DBVPG3775_003565-T1
GF00003196	TFCN17291Y1_010347-T1	DBVPG3775_003566-T1
GF00003197	TFCN17291Y1_010346-T1	DBVPG3775_003567-T1
GF00003198	TFCN17291Y1_010394-T1	DBVPG3775_001368-T1
GF00003199	TFCN17291Y1_004494-T1	DBVPG3775_003572-T1
GF00003200	TFCN17291Y1_004495-T1	DBVPG3775_003573-T1
GF00003201	TFCN17291Y1_004496-T1	DBVPG3775_003574-T1
GF00003202	TFCN17291Y1_010338-T1	DBVPG3775_003575-T1
GF00003203	TFCN17291Y1_004499-T1	DBVPG3775_003579-T1
GF00003204	TFCN17291Y1_010335-T1	DBVPG3775_003580-T1
GF00003205	TFCN17291Y1_010334-T1	DBVPG3775_003581-T1
GF00003206	TFCN17291Y1_004505-T1	DBVPG3775_003585-T1
GF00003207	TFCN17291Y1_004506-T1	DBVPG3775_003586-T1
GF00003208	TFCN17291Y1_004507-T1	DBVPG3775_003587-T1
GF00003209	TFCN17291Y1_004508-T1	DBVPG3775_003588-T1
GF00003210	TFCN17291Y1_006147-T1	DBVPG3775_003826-T1
GF00003211	TFCN17291Y1_004511-T1	DBVPG3775_003591-T1
GF00003212	TFCN17291Y1_012475-T1	DBVPG3775_003594-T1
GF00003213	TFCN17291Y1_004515-T1	DBVPG3775_003597-T1
GF00003214	TFCN17291Y1_004516-T1	DBVPG3775_003598-T1
GF00003215	TFCN17291Y1_004845-T1	DBVPG3775_006722-T1
GF00003216	TFCN17291Y1_004519-T1	DBVPG3775_003603-T1
GF00003217	TFCN17291Y1_010600-T1	DBVPG3775_003608-T1
GF00003218	TFCN17291Y1_004523-T1	DBVPG3775_004823-T1
GF00003219	TFCN17291Y1_004525-T1	DBVPG3775_004820-T1
GF00003220	TFCN17291Y1_004529-T1	DBVPG3775_004815-T1
GF00003221	TFCN17291Y1_004531-T1	DBVPG3775_004811-T1
GF00003222	TFCN17291Y1_004535-T1	DBVPG3775_004807-T1
GF00003223	TFCN17291Y1_011371-T1	DBVPG3775_004806-T1
GF00003224	TFCN17291Y1_011322-T1	DBVPG3775_004802-T1
GF00003225	TFCN17291Y1_011318-T1	DBVPG3775_004798-T1
GF00003226	TFCN17291Y1_004548-T1	DBVPG3775_004793-T1
GF00003227	TFCN17291Y1_004550-T1	DBVPG3775_004790-T1
GF00003228	TFCN17291Y1_004551-T1	DBVPG3775_004789-T1
GF00003229	TFCN17291Y1_011308-T1	DBVPG3775_004787-T1
GF00003230	TFCN17291Y1_004558-T1	DBVPG3775_004778-T1
GF00003231	TFCN17291Y1_004559-T1	DBVPG3775_004776-T1
GF00003232	TFCN17291Y1_004560-T1	DBVPG3775_004775-T1
GF00003233	TFCN17291Y1_004563-T1	DBVPG3775_004771-T1
GF00003234	TFCN17291Y1_004564-T1	DBVPG3775_004770-T1
GF00003235	TFCN17291Y1_004567-T1	DBVPG3775_004764-T1
GF00003236	TFCN17291Y1_004569-T1	DBVPG3775_004762-T1
GF00003237	TFCN17291Y1_004572-T1	DBVPG3775_004758-T1
GF00003238	TFCN17291Y1_004577-T1	DBVPG3775_004750-T1
GF00003239	TFCN17291Y1_007631-T1	DBVPG3775_004749-T1
GF00003240	TFCN17291Y1_004579-T1	DBVPG3775_004748-T1
GF00003241	TFCN17291Y1_004580-T1	DBVPG3775_004747-T1
GF00003242	TFCN17291Y1_004582-T1	DBVPG3775_004745-T1
GF00003243	TFCN17291Y1_007637-T1	DBVPG3775_004742-T1
GF00003244	TFCN17291Y1_007639-T1	DBVPG3775_004740-T1
GF00003245	TFCN17291Y1_004598-T1	DBVPG3775_004724-T1
GF00003246	TFCN17291Y1_004599-T1	DBVPG3775_004723-T1
GF00003247	TFCN17291Y1_007656-T1	DBVPG3775_004720-T1
GF00003248	TFCN17291Y1_004603-T1	DBVPG3775_004719-T1
GF00003249	TFCN17291Y1_004605-T1	DBVPG3775_004716-T1
GF00003250	TFCN17291Y1_004606-T1	DBVPG3775_004715-T1
GF00003251	TFCN17291Y1_004607-T1	DBVPG3775_004714-T1
GF00003252	TFCN17291Y1_004608-T1	DBVPG3775_004713-T1
GF00003253	TFCN17291Y1_007665-T1	DBVPG3775_004710-T1
GF00003254	TFCN17291Y1_004612-T1	DBVPG3775_004945-T1
GF00003255	TFCN17291Y1_004614-T1	DBVPG3775_004948-T1
GF00003256	TFCN17291Y1_012747-T1	DBVPG3775_004949-T1
GF00003257	TFCN17291Y1_009702-T1	DBVPG3775_006946-T1
GF00003258	TFCN17291Y1_004702-T1	DBVPG3775_006949-T1
GF00003259	TFCN17291Y1_004704-T1	DBVPG3775_006952-T1
GF00003260	TFCN17291Y1_004707-T1	DBVPG3775_006955-T1
GF00003261	TFCN17291Y1_009720-T1	DBVPG3775_006969-T1
GF00003262	TFCN17291Y1_004715-T1	DBVPG3775_006970-T1
GF00003263	TFCN17291Y1_004716-T1	DBVPG3775_006971-T1
GF00003264	TFCN17291Y1_009725-T1	DBVPG3775_006973-T1
GF00003265	TFCN17291Y1_004781-T1	DBVPG3775_003644-T1
GF00003266	TFCN17291Y1_004785-T1	DBVPG3775_003648-T1
GF00003267	TFCN17291Y1_004790-T1	DBVPG3775_003654-T1
GF00003268	TFCN17291Y1_004792-T1	DBVPG3775_003656-T1
GF00003269	TFCN17291Y1_004795-T1	DBVPG3775_003660-T1
GF00003270	TFCN17291Y1_004796-T1	DBVPG3775_003661-T1
GF00003271	TFCN17291Y1_006634-T1	DBVPG3775_003665-T1
GF00003272	TFCN17291Y1_006635-T1	DBVPG3775_003666-T1
GF00003273	TFCN17291Y1_004801-T1	DBVPG3775_003667-T1
GF00003274	TFCN17291Y1_004803-T1	DBVPG3775_003669-T1
GF00003275	TFCN17291Y1_006639-T1	DBVPG3775_003670-T1
GF00003276	TFCN17291Y1_006641-T1	DBVPG3775_003673-T1
GF00003277	TFCN17291Y1_007123-T1	DBVPG3775_002736-T1
GF00003278	TFCN17291Y1_006645-T1	DBVPG3775_003678-T1
GF00003279	TFCN17291Y1_006646-T1	DBVPG3775_003679-T1
GF00003280	TFCN17291Y1_006647-T1	DBVPG3775_003680-T1
GF00003281	TFCN17291Y1_006649-T1	DBVPG3775_003682-T1
GF00003282	TFCN17291Y1_004814-T1	DBVPG3775_003683-T1
GF00003283	TFCN17291Y1_006653-T1	DBVPG3775_006693-T1
GF00003284	TFCN17291Y1_004819-T1	DBVPG3775_006695-T1
GF00003285	TFCN17291Y1_004826-T1	DBVPG3775_006702-T1
GF00003286	TFCN17291Y1_004827-T1	DBVPG3775_006703-T1
GF00003287	TFCN17291Y1_004828-T1	DBVPG3775_006704-T1
GF00003288	TFCN17291Y1_006662-T1	DBVPG3775_006705-T1
GF00003289	TFCN17291Y1_006663-T1	DBVPG3775_006706-T1
GF00003290	TFCN17291Y1_006664-T1	DBVPG3775_006707-T1
GF00003291	TFCN17291Y1_004832-T1	DBVPG3775_006708-T1
GF00003292	TFCN17291Y1_004835-T1	DBVPG3775_006712-T1
GF00003293	TFCN17291Y1_004836-T1	DBVPG3775_006713-T1
GF00003294	TFCN17291Y1_006670-T1	DBVPG3775_006714-T1
GF00003295	TFCN17291Y1_006671-T1	DBVPG3775_006715-T1
GF00003296	TFCN17291Y1_004839-T1	DBVPG3775_006716-T1
GF00003297	TFCN17291Y1_006673-T1	DBVPG3775_006717-T1
GF00003298	TFCN17291Y1_004841-T1	DBVPG3775_006718-T1
GF00003299	TFCN17291Y1_006675-T1	DBVPG3775_006719-T1
GF00003300	TFCN17291Y1_006676-T1	DBVPG3775_006720-T1
GF00003301	TFCN17291Y1_004844-T1	DBVPG3775_006721-T1
GF00003302	TFCN17291Y1_004846-T1	DBVPG3775_006723-T1
GF00003303	TFCN17291Y1_006682-T1	DBVPG3775_006727-T1
GF00003304	TFCN17291Y1_006683-T1	DBVPG3775_006728-T1
GF00003305	TFCN17291Y1_004851-T1	DBVPG3775_006729-T1
GF00003306	TFCN17291Y1_004852-T1	DBVPG3775_006730-T1
GF00003307	TFCN17291Y1_006686-T1	DBVPG3775_006731-T1
GF00003308	TFCN17291Y1_004854-T1	DBVPG3775_006732-T1
GF00003309	TFCN17291Y1_004855-T1	DBVPG3775_006733-T1
GF00003310	TFCN17291Y1_006692-T1	DBVPG3775_006740-T1
GF00003311	TFCN17291Y1_004862-T1	DBVPG3775_006742-T1
GF00003312	TFCN17291Y1_004863-T1	DBVPG3775_001889-T1
GF00003313	TFCN17291Y1_010703-T1	DBVPG3775_001890-T1
GF00003314	TFCN17291Y1_010701-T1	DBVPG3775_001892-T1
GF00003315	TFCN17291Y1_004943-T1	DBVPG3775_004489-T1
GF00003316	TFCN17291Y1_007041-T1	DBVPG3775_004490-T1
GF00003317	TFCN17291Y1_007042-T1	DBVPG3775_004491-T1
GF00003318	TFCN17291Y1_007043-T1	DBVPG3775_004493-T1
GF00003319	TFCN17291Y1_004948-T1	DBVPG3775_004496-T1
GF00003320	TFCN17291Y1_007046-T1	DBVPG3775_004498-T1
GF00003321	TFCN17291Y1_007047-T1	DBVPG3775_004499-T1
GF00003322	TFCN17291Y1_004952-T1	DBVPG3775_004500-T1
GF00003323	TFCN17291Y1_004953-T1	DBVPG3775_004501-T1
GF00003324	TFCN17291Y1_007051-T1	DBVPG3775_004503-T1
GF00003325	TFCN17291Y1_011549-T1	DBVPG3775_004508-T1
GF00003326	TFCN17291Y1_004960-T1	DBVPG3775_004509-T1
GF00003327	TFCN17291Y1_008104-T1	DBVPG3775_007519-T1
GF00003328	TFCN17291Y1_011552-T1	DBVPG3775_004511-T1
GF00003329	TFCN17291Y1_004965-T1	DBVPG3775_004516-T1
GF00003330	TFCN17291Y1_004966-T1	DBVPG3775_004517-T1
GF00003331	TFCN17291Y1_011560-T1	DBVPG3775_004522-T1
GF00003332	TFCN17291Y1_011561-T1	DBVPG3775_004523-T1
GF00003333	TFCN17291Y1_004973-T1	DBVPG3775_004525-T1
GF00003334	TFCN17291Y1_004974-T1	DBVPG3775_004526-T1
GF00003335	TFCN17291Y1_004975-T1	DBVPG3775_004527-T1
GF00003336	TFCN17291Y1_004976-T1	DBVPG3775_004528-T1
GF00003337	TFCN17291Y1_004977-T1	DBVPG3775_004529-T1
GF00003338	TFCN17291Y1_004978-T1	DBVPG3775_004530-T1
GF00003339	TFCN17291Y1_004980-T1	DBVPG3775_004532-T1
GF00003340	TFCN17291Y1_004984-T1	DBVPG3775_004537-T1
GF00003341	TFCN17291Y1_004987-T1	DBVPG3775_004542-T1
GF00003342	TFCN17291Y1_009256-T1	DBVPG3775_004543-T1
GF00003343	TFCN17291Y1_004991-T1	DBVPG3775_004546-T1
GF00003344	TFCN17291Y1_004992-T1	DBVPG3775_004547-T1
GF00003345	TFCN17291Y1_004993-T1	DBVPG3775_004548-T1
GF00003346	TFCN17291Y1_009266-T1	DBVPG3775_004552-T1
GF00003347	TFCN17291Y1_009268-T1	DBVPG3775_004554-T1
GF00003348	TFCN17291Y1_009272-T1	DBVPG3775_004560-T1
GF00003349	TFCN17291Y1_009273-T1	DBVPG3775_004561-T1
GF00003350	TFCN17291Y1_005002-T1	DBVPG3775_004562-T1
GF00003351	TFCN17291Y1_005005-T1	DBVPG3775_004565-T1
GF00003352	TFCN17291Y1_005007-T1	DBVPG3775_004567-T1
GF00003353	TFCN17291Y1_005008-T1	DBVPG3775_004568-T1
GF00003354	TFCN17291Y1_009281-T1	DBVPG3775_004569-T1
GF00003355	TFCN17291Y1_005010-T1	DBVPG3775_004570-T1
GF00003356	TFCN17291Y1_010989-T1	DBVPG3775_005367-T1
GF00003357	TFCN17291Y1_008506-T1	DBVPG3775_006215-T1
GF00003358	TFCN17291Y1_005027-T1	DBVPG3775_006214-T1
GF00003359	TFCN17291Y1_005028-T1	DBVPG3775_006213-T1
GF00003360	TFCN17291Y1_005035-T1	DBVPG3775_006205-T1
GF00003361	TFCN17291Y1_008497-T1	DBVPG3775_006203-T1
GF00003362	TFCN17291Y1_008496-T1	DBVPG3775_006202-T1
GF00003363	TFCN17291Y1_005039-T1	DBVPG3775_006199-T1
GF00003364	TFCN17291Y1_005040-T1	DBVPG3775_006198-T1
GF00003365	TFCN17291Y1_008493-T1	DBVPG3775_006197-T1
GF00003366	TFCN17291Y1_005042-T1	DBVPG3775_006196-T1
GF00003367	TFCN17291Y1_005043-T1	DBVPG3775_006195-T1
GF00003368	TFCN17291Y1_005044-T1	DBVPG3775_006194-T1
GF00003369	TFCN17291Y1_005045-T1	DBVPG3775_006193-T1
GF00003370	TFCN17291Y1_005047-T1	DBVPG3775_006190-T1
GF00003371	TFCN17291Y1_010573-T1	DBVPG3775_006160-T1
GF00003372	TFCN17291Y1_010572-T1	DBVPG3775_006159-T1
GF00003373	TFCN17291Y1_005078-T1	DBVPG3775_006156-T1
GF00003374	TFCN17291Y1_005079-T1	DBVPG3775_006155-T1
GF00003375	TFCN17291Y1_005081-T1	DBVPG3775_006152-T1
GF00003376	TFCN17291Y1_010562-T1	DBVPG3775_006149-T1
GF00003377	TFCN17291Y1_005085-T1	DBVPG3775_006148-T1
GF00003378	TFCN17291Y1_010560-T1	DBVPG3775_007198-T1
GF00003379	TFCN17291Y1_005087-T1	DBVPG3775_007197-T1
GF00003380	TFCN17291Y1_005088-T1	DBVPG3775_007196-T1
GF00003381	TFCN17291Y1_010557-T1	DBVPG3775_007195-T1
GF00003382	TFCN17291Y1_005090-T1	DBVPG3775_007194-T1
GF00003383	TFCN17291Y1_010555-T1	DBVPG3775_007193-T1
GF00003384	TFCN17291Y1_010554-T1	DBVPG3775_007191-T1
GF00003385	TFCN17291Y1_005093-T1	DBVPG3775_007190-T1
GF00003386	TFCN17291Y1_010550-T1	DBVPG3775_007187-T1
GF00003387	TFCN17291Y1_010549-T1	DBVPG3775_007186-T1
GF00003388	TFCN17291Y1_005098-T1	DBVPG3775_007185-T1
GF00003389	TFCN17291Y1_010547-T1	DBVPG3775_007184-T1
GF00003390	TFCN17291Y1_011688-T1	DBVPG3775_007181-T1
GF00003391	TFCN17291Y1_005104-T1	DBVPG3775_007176-T1
GF00003392	TFCN17291Y1_005105-T1	DBVPG3775_007175-T1
GF00003393	TFCN17291Y1_005107-T1	DBVPG3775_007173-T1
GF00003394	TFCN17291Y1_011695-T1	DBVPG3775_007172-T1
GF00003395	TFCN17291Y1_011696-T1	DBVPG3775_007171-T1
GF00003396	TFCN17291Y1_010801-T1	DBVPG3775_000305-T1
GF00003397	TFCN17291Y1_008851-T1	DBVPG3775_000401-T1
GF00003398	TFCN17291Y1_010799-T1	DBVPG3775_000307-T1
GF00003399	TFCN17291Y1_005144-T1	DBVPG3775_000308-T1
GF00003400	TFCN17291Y1_005145-T1	DBVPG3775_000309-T1
GF00003401	TFCN17291Y1_005147-T1	DBVPG3775_000311-T1
GF00003402	TFCN17291Y1_010793-T1	DBVPG3775_000313-T1
GF00003403	TFCN17291Y1_005150-T1	DBVPG3775_000314-T1
GF00003404	TFCN17291Y1_005152-T1	DBVPG3775_000316-T1
GF00003405	TFCN17291Y1_010788-T1	DBVPG3775_000318-T1
GF00003406	TFCN17291Y1_010787-T1	DBVPG3775_000319-T1
GF00003407	TFCN17291Y1_005156-T1	DBVPG3775_000320-T1
GF00003408	TFCN17291Y1_005157-T1	DBVPG3775_000321-T1
GF00003409	TFCN17291Y1_010782-T1	DBVPG3775_000324-T1
GF00003410	TFCN17291Y1_005160-T1	DBVPG3775_000325-T1
GF00003411	TFCN17291Y1_005161-T1	DBVPG3775_000326-T1
GF00003412	TFCN17291Y1_010778-T1	DBVPG3775_000329-T1
GF00003413	TFCN17291Y1_010777-T1	DBVPG3775_000330-T1
GF00003414	TFCN17291Y1_010776-T1	DBVPG3775_000331-T1
GF00003415	TFCN17291Y1_005166-T1	DBVPG3775_000332-T1
GF00003416	TFCN17291Y1_005169-T1	DBVPG3775_000336-T1
GF00003417	TFCN17291Y1_010771-T1	DBVPG3775_000337-T1
GF00003418	TFCN17291Y1_005171-T1	DBVPG3775_000338-T1
GF00003419	TFCN17291Y1_010768-T1	DBVPG3775_000340-T1
GF00003420	TFCN17291Y1_010767-T1	DBVPG3775_000341-T1
GF00003421	TFCN17291Y1_005175-T1	DBVPG3775_000342-T1
GF00003422	TFCN17291Y1_005180-T1	DBVPG3775_000347-T1
GF00003423	TFCN17291Y1_005181-T1	DBVPG3775_000348-T1
GF00003424	TFCN17291Y1_012026-T1	DBVPG3775_000349-T1
GF00003425	TFCN17291Y1_005185-T1	DBVPG3775_000352-T1
GF00003426	TFCN17291Y1_005186-T1	DBVPG3775_000353-T1
GF00003427	TFCN17291Y1_008860-T1	DBVPG3775_000356-T1
GF00003428	TFCN17291Y1_008863-T1	DBVPG3775_000359-T1
GF00003429	TFCN17291Y1_005194-T1	DBVPG3775_000362-T1
GF00003430	TFCN17291Y1_005195-T1	DBVPG3775_000363-T1
GF00003431	TFCN17291Y1_005201-T1	DBVPG3775_000372-T1
GF00003432	TFCN17291Y1_005205-T1	DBVPG3775_000380-T1
GF00003433	TFCN17291Y1_005206-T1	DBVPG3775_000381-T1
GF00003434	TFCN17291Y1_007747-T1	DBVPG3775_001077-T1
GF00003435	TFCN17291Y1_005214-T1	DBVPG3775_001068-T1
GF00003436	TFCN17291Y1_005215-T1	DBVPG3775_001067-T1
GF00003437	TFCN17291Y1_005218-T1	DBVPG3775_001064-T1
GF00003438	TFCN17291Y1_007736-T1	DBVPG3775_001062-T1
GF00003439	TFCN17291Y1_007732-T1	DBVPG3775_001057-T1
GF00003440	TFCN17291Y1_007729-T1	DBVPG3775_001052-T1
GF00003441	TFCN17291Y1_007564-T1	DBVPG3775_005663-T1
GF00003442	TFCN17291Y1_005302-T1	DBVPG3775_005662-T1
GF00003443	TFCN17291Y1_007567-T1	DBVPG3775_005660-T1
GF00003444	TFCN17291Y1_007568-T1	DBVPG3775_005659-T1
GF00003445	TFCN17291Y1_005306-T1	DBVPG3775_005658-T1
GF00003446	TFCN17291Y1_007570-T1	DBVPG3775_005657-T1
GF00003447	TFCN17291Y1_007574-T1	DBVPG3775_005654-T1
GF00003448	TFCN17291Y1_007575-T1	DBVPG3775_005653-T1
GF00003449	TFCN17291Y1_005314-T1	DBVPG3775_005651-T1
GF00003450	TFCN17291Y1_007578-T1	DBVPG3775_005650-T1
GF00003451	TFCN17291Y1_005318-T1	DBVPG3775_005647-T1
GF00003452	TFCN17291Y1_005321-T1	DBVPG3775_005644-T1
GF00003453	TFCN17291Y1_005324-T1	DBVPG3775_005639-T1
