	Rhodotorula_mucilaginosa_TFCN_17-291Y-1.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00001765	TFCN17291Y1_000994-T1, TFCN17291Y1_001573-T1	DBVPG3775_001133-T1
GF00001766	TFCN17291Y1_000995-T1, TFCN17291Y1_001574-T1	DBVPG3775_001132-T1
GF00001767	TFCN17291Y1_001003-T1, TFCN17291Y1_001583-T1	DBVPG3775_001121-T1
GF00001768	TFCN17291Y1_001004-T1, TFCN17291Y1_001584-T1	DBVPG3775_001120-T1
GF00001769	TFCN17291Y1_001006-T1, TFCN17291Y1_001586-T1	DBVPG3775_001118-T1
GF00001770	TFCN17291Y1_001009-T1, TFCN17291Y1_007783-T1	DBVPG3775_001115-T1
GF00001771	TFCN17291Y1_001010-T1, TFCN17291Y1_007782-T1	DBVPG3775_001114-T1
GF00001772	TFCN17291Y1_001013-T1, TFCN17291Y1_007779-T1	DBVPG3775_001111-T1
GF00001773	TFCN17291Y1_001014-T1, TFCN17291Y1_007778-T1	DBVPG3775_001110-T1
GF00001774	TFCN17291Y1_001015-T1, TFCN17291Y1_007777-T1	DBVPG3775_001109-T1
GF00001775	TFCN17291Y1_001016-T1, TFCN17291Y1_007776-T1	DBVPG3775_001108-T1
GF00001776	TFCN17291Y1_001017-T1, TFCN17291Y1_007775-T1	DBVPG3775_001107-T1
GF00001777	TFCN17291Y1_004693-T1, TFCN17291Y1_001294-T1	DBVPG3775_005039-T1
GF00001778	TFCN17291Y1_001020-T1, TFCN17291Y1_007772-T1	DBVPG3775_001103-T1
GF00001779	TFCN17291Y1_001021-T1, TFCN17291Y1_007771-T1	DBVPG3775_001102-T1
GF00001780	TFCN17291Y1_001023-T1, TFCN17291Y1_007769-T1	DBVPG3775_001100-T1
GF00001781	TFCN17291Y1_001024-T1, TFCN17291Y1_007768-T1	DBVPG3775_001099-T1
GF00001782	TFCN17291Y1_001025-T1, TFCN17291Y1_007767-T1	DBVPG3775_001098-T1
GF00001783	TFCN17291Y1_001027-T1, TFCN17291Y1_007765-T1	DBVPG3775_001095-T1
GF00001784	TFCN17291Y1_001029-T1, TFCN17291Y1_007763-T1	DBVPG3775_001093-T1
GF00001785	TFCN17291Y1_001031-T1, TFCN17291Y1_007761-T1	DBVPG3775_001091-T1
GF00001786	TFCN17291Y1_010637-T1, TFCN17291Y1_012015-T1	DBVPG3775_000384-T1
GF00001787	TFCN17291Y1_001039-T1, TFCN17291Y1_007750-T1	DBVPG3775_001080-T1
GF00001788	TFCN17291Y1_001040-T1, TFCN17291Y1_007749-T1	DBVPG3775_001079-T1
GF00001789	TFCN17291Y1_001041-T1, TFCN17291Y1_007748-T1	DBVPG3775_001078-T1
GF00001790	TFCN17291Y1_001042-T1, TFCN17291Y1_007335-T1	DBVPG3775_002510-T1
GF00001791	TFCN17291Y1_001044-T1, TFCN17291Y1_007336-T1	DBVPG3775_002508-T1
GF00001792	TFCN17291Y1_001046-T1, TFCN17291Y1_007338-T1	DBVPG3775_002506-T1
GF00001793	TFCN17291Y1_001047-T1, TFCN17291Y1_007339-T1	DBVPG3775_002505-T1
GF00001794	TFCN17291Y1_001048-T1, TFCN17291Y1_007340-T1	DBVPG3775_002504-T1
GF00001795	TFCN17291Y1_001050-T1, TFCN17291Y1_007342-T1	DBVPG3775_002501-T1
GF00001796	TFCN17291Y1_001051-T1, TFCN17291Y1_007343-T1	DBVPG3775_002500-T1
GF00001797	TFCN17291Y1_001054-T1, TFCN17291Y1_007347-T1	DBVPG3775_002495-T1
GF00001798	TFCN17291Y1_001055-T1, TFCN17291Y1_007348-T1	DBVPG3775_002494-T1
GF00001799	TFCN17291Y1_001056-T1, TFCN17291Y1_007349-T1	DBVPG3775_002493-T1
GF00001800	TFCN17291Y1_001063-T1, TFCN17291Y1_002196-T1	DBVPG3775_002485-T1
GF00001801	TFCN17291Y1_001064-T1, TFCN17291Y1_002197-T1	DBVPG3775_002484-T1
GF00001802	TFCN17291Y1_001067-T1, TFCN17291Y1_002200-T1	DBVPG3775_002480-T1
GF00001803	TFCN17291Y1_001069-T1, TFCN17291Y1_002203-T1	DBVPG3775_002477-T1
GF00001804	TFCN17291Y1_001070-T1, TFCN17291Y1_002204-T1	DBVPG3775_002476-T1
GF00001805	TFCN17291Y1_001071-T1, TFCN17291Y1_002205-T1	DBVPG3775_002475-T1
GF00001806	TFCN17291Y1_001072-T1, TFCN17291Y1_002206-T1	DBVPG3775_002474-T1
GF00001807	TFCN17291Y1_001073-T1, TFCN17291Y1_002207-T1	DBVPG3775_002473-T1
GF00001808	TFCN17291Y1_001074-T1, TFCN17291Y1_002208-T1	DBVPG3775_002472-T1
GF00001809	TFCN17291Y1_001075-T1, TFCN17291Y1_002209-T1	DBVPG3775_002471-T1
GF00001810	TFCN17291Y1_001076-T1, TFCN17291Y1_002210-T1	DBVPG3775_002470-T1
GF00001811	TFCN17291Y1_001077-T1, TFCN17291Y1_002211-T1	DBVPG3775_002469-T1
GF00001812	TFCN17291Y1_001080-T1, TFCN17291Y1_002215-T1	DBVPG3775_002463-T1
GF00001813	TFCN17291Y1_001081-T1, TFCN17291Y1_002216-T1	DBVPG3775_002462-T1
GF00001814	TFCN17291Y1_001082-T1, TFCN17291Y1_002217-T1	DBVPG3775_002461-T1
GF00001815	TFCN17291Y1_001083-T1, TFCN17291Y1_002218-T1	DBVPG3775_002460-T1
GF00001816	TFCN17291Y1_001084-T1, TFCN17291Y1_002219-T1	DBVPG3775_002459-T1
GF00001817	TFCN17291Y1_001086-T1, TFCN17291Y1_002222-T1	DBVPG3775_002455-T1
GF00001818	TFCN17291Y1_001087-T1, TFCN17291Y1_002223-T1	DBVPG3775_002454-T1
GF00001819	TFCN17291Y1_001088-T1, TFCN17291Y1_002224-T1	DBVPG3775_002453-T1
GF00001820	TFCN17291Y1_009190-T1, TFCN17291Y1_009446-T1	DBVPG3775_006874-T1
GF00001821	TFCN17291Y1_001090-T1, TFCN17291Y1_002227-T1	DBVPG3775_002450-T1
GF00001822	TFCN17291Y1_001091-T1, TFCN17291Y1_002228-T1	DBVPG3775_002449-T1
GF00001823	TFCN17291Y1_001092-T1, TFCN17291Y1_002229-T1	DBVPG3775_002448-T1
GF00001824	TFCN17291Y1_001093-T1, TFCN17291Y1_002230-T1	DBVPG3775_002447-T1
GF00001825	TFCN17291Y1_012937-T1, TFCN17291Y1_008827-T1	DBVPG3775_003288-T1
GF00001826	TFCN17291Y1_003781-T1, TFCN17291Y1_008031-T1	DBVPG3775_004406-T1
GF00001827	TFCN17291Y1_001096-T1, TFCN17291Y1_002232-T1	DBVPG3775_002445-T1
GF00001828	TFCN17291Y1_001099-T1, TFCN17291Y1_002236-T1	DBVPG3775_002441-T1
GF00001829	TFCN17291Y1_001102-T1, TFCN17291Y1_002239-T1	DBVPG3775_002437-T1
GF00001830	TFCN17291Y1_001103-T1, TFCN17291Y1_002240-T1	DBVPG3775_002436-T1
GF00001831	TFCN17291Y1_001105-T1, TFCN17291Y1_002242-T1	DBVPG3775_002434-T1
GF00001832	TFCN17291Y1_001106-T1, TFCN17291Y1_002243-T1	DBVPG3775_002433-T1
GF00001833	TFCN17291Y1_001110-T1, TFCN17291Y1_002245-T1	DBVPG3775_002429-T1
GF00001834	TFCN17291Y1_001112-T1, TFCN17291Y1_002247-T1	DBVPG3775_002426-T1
GF00001835	TFCN17291Y1_001118-T1, TFCN17291Y1_002254-T1	DBVPG3775_002417-T1
GF00001836	TFCN17291Y1_001120-T1, TFCN17291Y1_002255-T1	DBVPG3775_002415-T1
GF00001837	TFCN17291Y1_001121-T1, TFCN17291Y1_002256-T1	DBVPG3775_002414-T1
GF00001838	TFCN17291Y1_001124-T1, TFCN17291Y1_002260-T1	DBVPG3775_002408-T1
GF00001839	TFCN17291Y1_001125-T1, TFCN17291Y1_002261-T1	DBVPG3775_002407-T1
GF00001840	TFCN17291Y1_011530-T1, TFCN17291Y1_001893-T1	DBVPG3775_002879-T1
GF00001841	TFCN17291Y1_001129-T1, TFCN17291Y1_002265-T1	DBVPG3775_002401-T1
GF00001842	TFCN17291Y1_001130-T1, TFCN17291Y1_002266-T1	DBVPG3775_002400-T1
GF00001843	TFCN17291Y1_001131-T1, TFCN17291Y1_002267-T1	DBVPG3775_002399-T1
GF00001844	TFCN17291Y1_001134-T1, TFCN17291Y1_002269-T1	DBVPG3775_002396-T1
GF00001845	TFCN17291Y1_001135-T1, TFCN17291Y1_002270-T1	DBVPG3775_002395-T1
GF00001846	TFCN17291Y1_001139-T1, TFCN17291Y1_002274-T1	DBVPG3775_002390-T1
GF00001847	TFCN17291Y1_001140-T1, TFCN17291Y1_002275-T1	DBVPG3775_002389-T1
GF00001848	TFCN17291Y1_001142-T1, TFCN17291Y1_002277-T1	DBVPG3775_002387-T1
GF00001849	TFCN17291Y1_001143-T1, TFCN17291Y1_002278-T1	DBVPG3775_002383-T1
GF00001850	TFCN17291Y1_001145-T1, TFCN17291Y1_002281-T1	DBVPG3775_002380-T1
GF00001851	TFCN17291Y1_001146-T1, TFCN17291Y1_002282-T1	DBVPG3775_002379-T1
GF00001852	TFCN17291Y1_001149-T1, TFCN17291Y1_002285-T1	DBVPG3775_002376-T1
GF00001853	TFCN17291Y1_001150-T1, TFCN17291Y1_002286-T1	DBVPG3775_002375-T1
GF00001854	TFCN17291Y1_001151-T1, TFCN17291Y1_002287-T1	DBVPG3775_002374-T1
GF00001855	TFCN17291Y1_001153-T1, TFCN17291Y1_002289-T1	DBVPG3775_002372-T1
GF00001856	TFCN17291Y1_001154-T1, TFCN17291Y1_002290-T1	DBVPG3775_002371-T1
GF00001857	TFCN17291Y1_001155-T1, TFCN17291Y1_002291-T1	DBVPG3775_002370-T1
GF00001858	TFCN17291Y1_001159-T1, TFCN17291Y1_002298-T1	DBVPG3775_002366-T1
GF00001859	TFCN17291Y1_001160-T1, TFCN17291Y1_002299-T1	DBVPG3775_002365-T1
GF00001860	TFCN17291Y1_001162-T1, TFCN17291Y1_002301-T1	DBVPG3775_002363-T1
GF00001861	TFCN17291Y1_001163-T1, TFCN17291Y1_002302-T1	DBVPG3775_002362-T1
GF00001862	TFCN17291Y1_001166-T1, TFCN17291Y1_002305-T1	DBVPG3775_000748-T1
GF00001863	TFCN17291Y1_001167-T1, TFCN17291Y1_002306-T1	DBVPG3775_000749-T1
GF00001864	TFCN17291Y1_001168-T1, TFCN17291Y1_002307-T1	DBVPG3775_000750-T1
GF00001865	TFCN17291Y1_001172-T1, TFCN17291Y1_002311-T1	DBVPG3775_000755-T1
GF00001866	TFCN17291Y1_001176-T1, TFCN17291Y1_002318-T1	DBVPG3775_000761-T1
GF00001867	TFCN17291Y1_001177-T1, TFCN17291Y1_002319-T1	DBVPG3775_000762-T1
GF00001868	TFCN17291Y1_001179-T1, TFCN17291Y1_012603-T1	DBVPG3775_000765-T1
GF00001869	TFCN17291Y1_001182-T1, TFCN17291Y1_012605-T1	DBVPG3775_000768-T1
GF00001870	TFCN17291Y1_001183-T1, TFCN17291Y1_012606-T1	DBVPG3775_000769-T1
GF00001871	TFCN17291Y1_001184-T1, TFCN17291Y1_012607-T1	DBVPG3775_000771-T1
GF00001872	TFCN17291Y1_001185-T1, TFCN17291Y1_012608-T1	DBVPG3775_000772-T1
GF00001873	TFCN17291Y1_010241-T1, TFCN17291Y1_008054-T1	DBVPG3775_005952-T1
GF00001874	TFCN17291Y1_001191-T1, TFCN17291Y1_003490-T1	DBVPG3775_000779-T1
GF00001875	TFCN17291Y1_001193-T1, TFCN17291Y1_003492-T1	DBVPG3775_000781-T1
GF00001876	TFCN17291Y1_001195-T1, TFCN17291Y1_003494-T1	DBVPG3775_000783-T1
GF00001877	TFCN17291Y1_001196-T1, TFCN17291Y1_003495-T1	DBVPG3775_000784-T1
GF00001878	TFCN17291Y1_001197-T1, TFCN17291Y1_003496-T1	DBVPG3775_000785-T1
GF00001879	TFCN17291Y1_001199-T1, TFCN17291Y1_003499-T1	DBVPG3775_000787-T1
GF00001880	TFCN17291Y1_001200-T1, TFCN17291Y1_003500-T1	DBVPG3775_000788-T1
GF00001881	TFCN17291Y1_001202-T1, TFCN17291Y1_003502-T1	DBVPG3775_000791-T1
GF00001882	TFCN17291Y1_001206-T1, TFCN17291Y1_003508-T1	DBVPG3775_000797-T1
GF00001883	TFCN17291Y1_001207-T1, TFCN17291Y1_003509-T1	DBVPG3775_000798-T1
GF00001884	TFCN17291Y1_001208-T1, TFCN17291Y1_003510-T1	DBVPG3775_000799-T1
GF00001885	TFCN17291Y1_001209-T1, TFCN17291Y1_003511-T1	DBVPG3775_000800-T1
GF00001886	TFCN17291Y1_001210-T1, TFCN17291Y1_003513-T1	DBVPG3775_000802-T1
GF00001887	TFCN17291Y1_001212-T1, TFCN17291Y1_003518-T1	DBVPG3775_000804-T1
GF00001888	TFCN17291Y1_001214-T1, TFCN17291Y1_003520-T1	DBVPG3775_000806-T1
GF00001889	TFCN17291Y1_012168-T1, TFCN17291Y1_010478-T1	DBVPG3775_002321-T1
GF00001890	TFCN17291Y1_001216-T1, TFCN17291Y1_003522-T1	DBVPG3775_000810-T1
GF00001891	TFCN17291Y1_001218-T1, TFCN17291Y1_003524-T1	DBVPG3775_000812-T1
GF00001892	TFCN17291Y1_001219-T1, TFCN17291Y1_003525-T1	DBVPG3775_000813-T1
GF00001893	TFCN17291Y1_001221-T1, TFCN17291Y1_004619-T1	DBVPG3775_004952-T1
GF00001894	TFCN17291Y1_001222-T1, TFCN17291Y1_004620-T1	DBVPG3775_004953-T1
GF00001895	TFCN17291Y1_001224-T1, TFCN17291Y1_004622-T1	DBVPG3775_004955-T1
GF00001896	TFCN17291Y1_001233-T1, TFCN17291Y1_004632-T1	DBVPG3775_004974-T1
GF00001897	TFCN17291Y1_001236-T1, TFCN17291Y1_004635-T1	DBVPG3775_004975-T1
GF00001898	TFCN17291Y1_001237-T1, TFCN17291Y1_004636-T1	DBVPG3775_004976-T1
GF00001899	TFCN17291Y1_001238-T1, TFCN17291Y1_004637-T1	DBVPG3775_004978-T1
GF00001900	TFCN17291Y1_001243-T1, TFCN17291Y1_004640-T1	DBVPG3775_004983-T1
GF00001901	TFCN17291Y1_001244-T1, TFCN17291Y1_004641-T1	DBVPG3775_004984-T1
GF00001902	TFCN17291Y1_001245-T1, TFCN17291Y1_004642-T1	DBVPG3775_004985-T1
GF00001903	TFCN17291Y1_001246-T1, TFCN17291Y1_004644-T1	DBVPG3775_004988-T1
GF00001904	TFCN17291Y1_001248-T1, TFCN17291Y1_004646-T1	DBVPG3775_004990-T1
GF00001905	TFCN17291Y1_001249-T1, TFCN17291Y1_004671-T1	DBVPG3775_005016-T1
GF00001906	TFCN17291Y1_001253-T1, TFCN17291Y1_004667-T1	DBVPG3775_005012-T1
GF00001907	TFCN17291Y1_001254-T1, TFCN17291Y1_004666-T1	DBVPG3775_005011-T1
GF00001908	TFCN17291Y1_001255-T1, TFCN17291Y1_004665-T1	DBVPG3775_005010-T1
GF00001909	TFCN17291Y1_001256-T1, TFCN17291Y1_004664-T1	DBVPG3775_005009-T1
GF00001910	TFCN17291Y1_001257-T1, TFCN17291Y1_004663-T1	DBVPG3775_005008-T1
GF00001911	TFCN17291Y1_001258-T1, TFCN17291Y1_004662-T1	DBVPG3775_005007-T1
GF00001912	TFCN17291Y1_001260-T1, TFCN17291Y1_004660-T1	DBVPG3775_005005-T1
GF00001913	TFCN17291Y1_001261-T1, TFCN17291Y1_004659-T1	DBVPG3775_005004-T1
GF00001914	TFCN17291Y1_001262-T1, TFCN17291Y1_004658-T1	DBVPG3775_005003-T1
GF00001915	TFCN17291Y1_001264-T1, TFCN17291Y1_004655-T1	DBVPG3775_004999-T1
GF00001916	TFCN17291Y1_001266-T1, TFCN17291Y1_004653-T1	DBVPG3775_004997-T1
GF00001917	TFCN17291Y1_001267-T1, TFCN17291Y1_004652-T1	DBVPG3775_004996-T1
GF00001918	TFCN17291Y1_001268-T1, TFCN17291Y1_004651-T1	DBVPG3775_004995-T1
GF00001919	TFCN17291Y1_001269-T1, TFCN17291Y1_004650-T1	DBVPG3775_004994-T1
GF00001920	TFCN17291Y1_001270-T1, TFCN17291Y1_004649-T1	DBVPG3775_004993-T1
GF00001921	TFCN17291Y1_001271-T1, TFCN17291Y1_004648-T1	DBVPG3775_004992-T1
GF00001922	TFCN17291Y1_001272-T1, TFCN17291Y1_004647-T1	DBVPG3775_004991-T1
GF00001923	TFCN17291Y1_001273-T1, TFCN17291Y1_004672-T1	DBVPG3775_005017-T1
GF00001924	TFCN17291Y1_001274-T1, TFCN17291Y1_004673-T1	DBVPG3775_005018-T1
GF00001925	TFCN17291Y1_001275-T1, TFCN17291Y1_004674-T1	DBVPG3775_005019-T1
GF00001926	TFCN17291Y1_001279-T1, TFCN17291Y1_004677-T1	DBVPG3775_005023-T1
GF00001927	TFCN17291Y1_001280-T1, TFCN17291Y1_004678-T1	DBVPG3775_005024-T1
GF00001928	TFCN17291Y1_001281-T1, TFCN17291Y1_004679-T1	DBVPG3775_005025-T1
GF00001929	TFCN17291Y1_001283-T1, TFCN17291Y1_004681-T1	DBVPG3775_005027-T1
GF00001930	TFCN17291Y1_001285-T1, TFCN17291Y1_004684-T1	DBVPG3775_005030-T1
GF00001931	TFCN17291Y1_001286-T1, TFCN17291Y1_004685-T1	DBVPG3775_005031-T1
GF00001932	TFCN17291Y1_001287-T1, TFCN17291Y1_004686-T1	DBVPG3775_005032-T1
GF00001933	TFCN17291Y1_003265-T1, TFCN17291Y1_003014-T1	DBVPG3775_000962-T1
GF00001934	TFCN17291Y1_001290-T1, TFCN17291Y1_004689-T1	DBVPG3775_005035-T1
GF00001935	TFCN17291Y1_001291-T1, TFCN17291Y1_004690-T1	DBVPG3775_005036-T1
GF00001936	TFCN17291Y1_001292-T1, TFCN17291Y1_004691-T1	DBVPG3775_005037-T1
GF00001937	TFCN17291Y1_001295-T1, TFCN17291Y1_004694-T1	DBVPG3775_005040-T1
GF00001938	TFCN17291Y1_001297-T1, TFCN17291Y1_004696-T1	DBVPG3775_005042-T1
GF00001939	TFCN17291Y1_001300-T1, TFCN17291Y1_009434-T1	DBVPG3775_003687-T1
GF00001940	TFCN17291Y1_001303-T1, TFCN17291Y1_009428-T1	DBVPG3775_003693-T1
GF00001941	TFCN17291Y1_001304-T1, TFCN17291Y1_009427-T1	DBVPG3775_003694-T1
GF00001942	TFCN17291Y1_001305-T1, TFCN17291Y1_009426-T1	DBVPG3775_003695-T1
GF00001943	TFCN17291Y1_001308-T1, TFCN17291Y1_009423-T1	DBVPG3775_003700-T1
GF00001944	TFCN17291Y1_001309-T1, TFCN17291Y1_009422-T1	DBVPG3775_003701-T1
GF00001945	TFCN17291Y1_001310-T1, TFCN17291Y1_009421-T1	DBVPG3775_003702-T1
GF00001946	TFCN17291Y1_001311-T1, TFCN17291Y1_009420-T1	DBVPG3775_003703-T1
GF00001947	TFCN17291Y1_001312-T1, TFCN17291Y1_009419-T1	DBVPG3775_003705-T1
GF00001948	TFCN17291Y1_001317-T1, TFCN17291Y1_009415-T1	DBVPG3775_003710-T1
GF00001949	TFCN17291Y1_001319-T1, TFCN17291Y1_009413-T1	DBVPG3775_003712-T1
GF00001950	TFCN17291Y1_001320-T1, TFCN17291Y1_009412-T1	DBVPG3775_003713-T1
GF00001951	TFCN17291Y1_001321-T1, TFCN17291Y1_009411-T1	DBVPG3775_003714-T1
GF00001952	TFCN17291Y1_001322-T1, TFCN17291Y1_009410-T1	DBVPG3775_003715-T1
GF00001953	TFCN17291Y1_001323-T1, TFCN17291Y1_009409-T1	DBVPG3775_003716-T1
GF00001954	TFCN17291Y1_001325-T1, TFCN17291Y1_009406-T1	DBVPG3775_003719-T1
GF00001955	TFCN17291Y1_001326-T1, TFCN17291Y1_009405-T1	DBVPG3775_003720-T1
GF00001956	TFCN17291Y1_001327-T1, TFCN17291Y1_009404-T1	DBVPG3775_003721-T1
GF00001957	TFCN17291Y1_001328-T1, TFCN17291Y1_009403-T1	DBVPG3775_003722-T1
GF00001958	TFCN17291Y1_001329-T1, TFCN17291Y1_009402-T1	DBVPG3775_003723-T1
GF00001959	TFCN17291Y1_001332-T1, TFCN17291Y1_009399-T1	DBVPG3775_003726-T1
GF00001960	TFCN17291Y1_001333-T1, TFCN17291Y1_009398-T1	DBVPG3775_003727-T1
GF00001961	TFCN17291Y1_001336-T1, TFCN17291Y1_009396-T1	DBVPG3775_003730-T1
GF00001962	TFCN17291Y1_001337-T1, TFCN17291Y1_009395-T1	DBVPG3775_003731-T1
GF00001963	TFCN17291Y1_001339-T1, TFCN17291Y1_012893-T1	DBVPG3775_003733-T1
GF00001964	TFCN17291Y1_001340-T1, TFCN17291Y1_012892-T1	DBVPG3775_003734-T1
GF00001965	TFCN17291Y1_001341-T1, TFCN17291Y1_012891-T1	DBVPG3775_003735-T1
GF00001966	TFCN17291Y1_001343-T1, TFCN17291Y1_006876-T1	DBVPG3775_003737-T1
GF00001967	TFCN17291Y1_001346-T1, TFCN17291Y1_006873-T1	DBVPG3775_003740-T1
GF00001968	TFCN17291Y1_001351-T1, TFCN17291Y1_006868-T1	DBVPG3775_003745-T1
GF00001969	TFCN17291Y1_001353-T1, TFCN17291Y1_006865-T1	DBVPG3775_003748-T1
GF00001970	TFCN17291Y1_001354-T1, TFCN17291Y1_006864-T1	DBVPG3775_003749-T1
GF00001971	TFCN17291Y1_001355-T1, TFCN17291Y1_006863-T1	DBVPG3775_003750-T1
GF00001972	TFCN17291Y1_001356-T1, TFCN17291Y1_006862-T1	DBVPG3775_003751-T1
GF00001973	TFCN17291Y1_001357-T1, TFCN17291Y1_006861-T1	DBVPG3775_003752-T1
GF00001974	TFCN17291Y1_001361-T1, TFCN17291Y1_006858-T1	DBVPG3775_003756-T1
GF00001975	TFCN17291Y1_001362-T1, TFCN17291Y1_006857-T1	DBVPG3775_003757-T1
GF00001976	TFCN17291Y1_001363-T1, TFCN17291Y1_006856-T1	DBVPG3775_003758-T1
GF00001977	TFCN17291Y1_001364-T1, TFCN17291Y1_006855-T1	DBVPG3775_003760-T1
GF00001978	TFCN17291Y1_001366-T1, TFCN17291Y1_006853-T1	DBVPG3775_003763-T1
GF00001979	TFCN17291Y1_001367-T1, TFCN17291Y1_006852-T1	DBVPG3775_003764-T1
GF00001980	TFCN17291Y1_001368-T1, TFCN17291Y1_006851-T1	DBVPG3775_003765-T1
GF00001981	TFCN17291Y1_001371-T1, TFCN17291Y1_006848-T1	DBVPG3775_003769-T1
GF00001982	TFCN17291Y1_001372-T1, TFCN17291Y1_006847-T1	DBVPG3775_003770-T1
GF00001983	TFCN17291Y1_001373-T1, TFCN17291Y1_006846-T1	DBVPG3775_003771-T1
GF00001984	TFCN17291Y1_001374-T1, TFCN17291Y1_006845-T1	DBVPG3775_003772-T1
GF00001985	TFCN17291Y1_001375-T1, TFCN17291Y1_006843-T1	DBVPG3775_003774-T1
GF00001986	TFCN17291Y1_001377-T1, TFCN17291Y1_006841-T1	DBVPG3775_003777-T1
GF00001987	TFCN17291Y1_001378-T1, TFCN17291Y1_006840-T1	DBVPG3775_003778-T1
GF00001988	TFCN17291Y1_001383-T1, TFCN17291Y1_006835-T1	DBVPG3775_003786-T1
GF00001989	TFCN17291Y1_001384-T1, TFCN17291Y1_006834-T1	DBVPG3775_003787-T1
GF00001990	TFCN17291Y1_001385-T1, TFCN17291Y1_006833-T1	DBVPG3775_003788-T1
GF00001991	TFCN17291Y1_011232-T1, TFCN17291Y1_012207-T1	DBVPG3775_006763-T1
GF00001992	TFCN17291Y1_001390-T1, TFCN17291Y1_006828-T1	DBVPG3775_003793-T1
GF00001993	TFCN17291Y1_001392-T1, TFCN17291Y1_006825-T1	DBVPG3775_003796-T1
GF00001994	TFCN17291Y1_001393-T1, TFCN17291Y1_006824-T1	DBVPG3775_003797-T1
GF00001995	TFCN17291Y1_001394-T1, TFCN17291Y1_006823-T1	DBVPG3775_003798-T1
GF00001996	TFCN17291Y1_001395-T1, TFCN17291Y1_006822-T1	DBVPG3775_003799-T1
GF00001997	TFCN17291Y1_001396-T1, TFCN17291Y1_006821-T1	DBVPG3775_003800-T1
GF00001998	TFCN17291Y1_001398-T1, TFCN17291Y1_006818-T1	DBVPG3775_003804-T1
GF00001999	TFCN17291Y1_001592-T1, TFCN17291Y1_003635-T1	DBVPG3775_005542-T1
GF00002000	TFCN17291Y1_001595-T1, TFCN17291Y1_003638-T1	DBVPG3775_005539-T1
GF00002001	TFCN17291Y1_001596-T1, TFCN17291Y1_003639-T1	DBVPG3775_005538-T1
GF00002002	TFCN17291Y1_001597-T1, TFCN17291Y1_003640-T1	DBVPG3775_005537-T1
GF00002003	TFCN17291Y1_001598-T1, TFCN17291Y1_003641-T1	DBVPG3775_005536-T1
GF00002004	TFCN17291Y1_001599-T1, TFCN17291Y1_003642-T1	DBVPG3775_005535-T1
GF00002005	TFCN17291Y1_001602-T1, TFCN17291Y1_003645-T1	DBVPG3775_005532-T1
GF00002006	TFCN17291Y1_001604-T1, TFCN17291Y1_003647-T1	DBVPG3775_005530-T1
GF00002007	TFCN17291Y1_001606-T1, TFCN17291Y1_003649-T1	DBVPG3775_005527-T1
GF00002008	TFCN17291Y1_001607-T1, TFCN17291Y1_003650-T1	DBVPG3775_005526-T1
GF00002009	TFCN17291Y1_001609-T1, TFCN17291Y1_003653-T1	DBVPG3775_005522-T1
GF00002010	TFCN17291Y1_008443-T1, TFCN17291Y1_001695-T1	DBVPG3775_005270-T1
GF00002011	TFCN17291Y1_011558-T1, TFCN17291Y1_004968-T1	DBVPG3775_004519-T1
GF00002012	TFCN17291Y1_001611-T1, TFCN17291Y1_003655-T1	DBVPG3775_005520-T1
GF00002013	TFCN17291Y1_001612-T1, TFCN17291Y1_003656-T1	DBVPG3775_005519-T1
GF00002014	TFCN17291Y1_001613-T1, TFCN17291Y1_003657-T1	DBVPG3775_005518-T1
GF00002015	TFCN17291Y1_001614-T1, TFCN17291Y1_003658-T1	DBVPG3775_005517-T1
GF00002016	TFCN17291Y1_001615-T1, TFCN17291Y1_003659-T1	DBVPG3775_005516-T1
GF00002017	TFCN17291Y1_001616-T1, TFCN17291Y1_003660-T1	DBVPG3775_005515-T1
GF00002018	TFCN17291Y1_001617-T1, TFCN17291Y1_003661-T1	DBVPG3775_005514-T1
GF00002019	TFCN17291Y1_001618-T1, TFCN17291Y1_003662-T1	DBVPG3775_005513-T1
GF00002020	TFCN17291Y1_001619-T1, TFCN17291Y1_003663-T1	DBVPG3775_005512-T1
GF00002021	TFCN17291Y1_001622-T1, TFCN17291Y1_003666-T1	DBVPG3775_005509-T1
GF00002022	TFCN17291Y1_001626-T1, TFCN17291Y1_003670-T1	DBVPG3775_005504-T1
GF00002023	TFCN17291Y1_001627-T1, TFCN17291Y1_003671-T1	DBVPG3775_005503-T1
GF00002024	TFCN17291Y1_001628-T1, TFCN17291Y1_003672-T1	DBVPG3775_005502-T1
GF00002025	TFCN17291Y1_001629-T1, TFCN17291Y1_003673-T1	DBVPG3775_005501-T1
GF00002026	TFCN17291Y1_001630-T1, TFCN17291Y1_003674-T1	DBVPG3775_005500-T1
GF00002027	TFCN17291Y1_001631-T1, TFCN17291Y1_003675-T1	DBVPG3775_005499-T1
GF00002028	TFCN17291Y1_001632-T1, TFCN17291Y1_003676-T1	DBVPG3775_005498-T1
GF00002029	TFCN17291Y1_001635-T1, TFCN17291Y1_003678-T1	DBVPG3775_005495-T1
GF00002030	TFCN17291Y1_001636-T1, TFCN17291Y1_003680-T1	DBVPG3775_005493-T1
GF00002031	TFCN17291Y1_001640-T1, TFCN17291Y1_003683-T1	DBVPG3775_005489-T1
