	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00003143	TFCN17334D6_004144-T1	DBVPG3775_005458-T1
GF00003144	TFCN17334D6_006435-T1	DBVPG3775_001521-T1
GF00003145	TFCN17334D6_004166-T1	DBVPG3775_003943-T1
GF00003146	TFCN17334D6_004167-T1	DBVPG3775_003944-T1
GF00003147	TFCN17334D6_004168-T1	DBVPG3775_003945-T1
GF00003148	TFCN17334D6_004169-T1	DBVPG3775_003946-T1
GF00003149	TFCN17334D6_004173-T1	DBVPG3775_003950-T1
GF00003150	TFCN17334D6_004177-T1	DBVPG3775_003953-T1
GF00003151	TFCN17334D6_004178-T1	DBVPG3775_003954-T1
GF00003152	TFCN17334D6_004179-T1	DBVPG3775_003955-T1
GF00003153	TFCN17334D6_004180-T1	DBVPG3775_003956-T1
GF00003154	TFCN17334D6_004181-T1	DBVPG3775_003957-T1
GF00003155	TFCN17334D6_004182-T1	DBVPG3775_003958-T1
GF00003156	TFCN17334D6_004183-T1	DBVPG3775_003959-T1
GF00003157	TFCN17334D6_011534-T1	DBVPG3775_003960-T1
GF00003158	TFCN17334D6_006825-T1	DBVPG3775_000076-T1
GF00003159	TFCN17334D6_004186-T1	DBVPG3775_003962-T1
GF00003160	TFCN17334D6_004187-T1	DBVPG3775_003963-T1
GF00003161	TFCN17334D6_004190-T1	DBVPG3775_003966-T1
GF00003162	TFCN17334D6_011526-T1	DBVPG3775_003967-T1
GF00003163	TFCN17334D6_004195-T1	DBVPG3775_003971-T1
GF00003164	TFCN17334D6_011781-T1	DBVPG3775_003972-T1
GF00003165	TFCN17334D6_004199-T1	DBVPG3775_006641-T1
GF00003166	TFCN17334D6_011777-T1	DBVPG3775_006640-T1
GF00003167	TFCN17334D6_004201-T1	DBVPG3775_006639-T1
GF00003168	TFCN17334D6_004202-T1	DBVPG3775_006638-T1
GF00003169	TFCN17334D6_011774-T1	DBVPG3775_006637-T1
GF00003170	TFCN17334D6_011773-T1	DBVPG3775_006636-T1
GF00003171	TFCN17334D6_004205-T1	DBVPG3775_006635-T1
GF00003172	TFCN17334D6_004206-T1	DBVPG3775_006634-T1
GF00003173	TFCN17334D6_011770-T1	DBVPG3775_006633-T1
GF00003174	TFCN17334D6_011769-T1	DBVPG3775_006632-T1
GF00003175	TFCN17334D6_004209-T1	DBVPG3775_006631-T1
GF00003176	TFCN17334D6_011767-T1	DBVPG3775_006630-T1
GF00003177	TFCN17334D6_004211-T1	DBVPG3775_006629-T1
GF00003178	TFCN17334D6_004212-T1	DBVPG3775_006628-T1
GF00003179	TFCN17334D6_004213-T1	DBVPG3775_006627-T1
GF00003180	TFCN17334D6_004218-T1	DBVPG3775_006622-T1
GF00003181	TFCN17334D6_008666-T1	DBVPG3775_006621-T1
GF00003182	TFCN17334D6_004220-T1	DBVPG3775_006620-T1
GF00003183	TFCN17334D6_004224-T1	DBVPG3775_006616-T1
GF00003184	TFCN17334D6_008672-T1	DBVPG3775_006615-T1
GF00003185	TFCN17334D6_008673-T1	DBVPG3775_006614-T1
GF00003186	TFCN17334D6_008674-T1	DBVPG3775_006613-T1
GF00003187	TFCN17334D6_008675-T1	DBVPG3775_006612-T1
GF00003188	TFCN17334D6_004230-T1	DBVPG3775_006609-T1
GF00003189	TFCN17334D6_008679-T1	DBVPG3775_006608-T1
GF00003190	TFCN17334D6_004232-T1	DBVPG3775_006607-T1
GF00003191	TFCN17334D6_008681-T1	DBVPG3775_006606-T1
GF00003192	TFCN17334D6_004235-T1	DBVPG3775_006603-T1
GF00003193	TFCN17334D6_008685-T1	DBVPG3775_006602-T1
GF00003194	TFCN17334D6_008687-T1	DBVPG3775_006599-T1
GF00003195	TFCN17334D6_010982-T1	DBVPG3775_006891-T1
GF00003196	TFCN17334D6_004274-T1	DBVPG3775_006884-T1
GF00003197	TFCN17334D6_004275-T1	DBVPG3775_006883-T1
GF00003198	TFCN17334D6_004276-T1	DBVPG3775_006882-T1
GF00003199	TFCN17334D6_010969-T1	DBVPG3775_006877-T1
GF00003200	TFCN17334D6_004280-T1	DBVPG3775_006876-T1
GF00003201	TFCN17334D6_010971-T1	DBVPG3775_006875-T1
GF00003202	TFCN17334D6_004283-T1	DBVPG3775_006873-T1
GF00003203	TFCN17334D6_010975-T1	DBVPG3775_006871-T1
GF00003204	TFCN17334D6_010976-T1	DBVPG3775_006870-T1
GF00003205	TFCN17334D6_004287-T1	DBVPG3775_006868-T1
GF00003206	TFCN17334D6_004288-T1	DBVPG3775_006867-T1
GF00003207	TFCN17334D6_014004-T1	DBVPG3775_006861-T1
GF00003208	TFCN17334D6_004292-T1	DBVPG3775_006860-T1
GF00003209	TFCN17334D6_013999-T1	DBVPG3775_006856-T1
GF00003210	TFCN17334D6_004296-T1	DBVPG3775_006855-T1
GF00003211	TFCN17334D6_004299-T1	DBVPG3775_007228-T1
GF00003212	TFCN17334D6_011846-T1	DBVPG3775_007227-T1
GF00003213	TFCN17334D6_011848-T1	DBVPG3775_007225-T1
GF00003214	TFCN17334D6_004308-T1	DBVPG3775_007223-T1
GF00003215	TFCN17334D6_011851-T1	DBVPG3775_007222-T1
GF00003216	TFCN17334D6_010010-T1	DBVPG3775_000575-T1
GF00003217	TFCN17334D6_011853-T1	DBVPG3775_007220-T1
GF00003218	TFCN17334D6_004312-T1	DBVPG3775_007219-T1
GF00003219	TFCN17334D6_004314-T1	DBVPG3775_007216-T1
GF00003220	TFCN17334D6_004315-T1	DBVPG3775_007215-T1
GF00003221	TFCN17334D6_011859-T1	DBVPG3775_007214-T1
GF00003222	TFCN17334D6_011860-T1	DBVPG3775_007213-T1
GF00003223	TFCN17334D6_011864-T1	DBVPG3775_007209-T1
GF00003224	TFCN17334D6_004318-T1	DBVPG3775_007212-T1
GF00003225	TFCN17334D6_011862-T1	DBVPG3775_007211-T1
GF00003226	TFCN17334D6_004325-T1	DBVPG3775_005824-T1
GF00003227	TFCN17334D6_009838-T1	DBVPG3775_005823-T1
GF00003228	TFCN17334D6_004327-T1	DBVPG3775_005822-T1
GF00003229	TFCN17334D6_009836-T1	DBVPG3775_005821-T1
GF00003230	TFCN17334D6_009834-T1	DBVPG3775_005819-T1
GF00003231	TFCN17334D6_009833-T1	DBVPG3775_005818-T1
GF00003232	TFCN17334D6_004336-T1	DBVPG3775_005814-T1
GF00003233	TFCN17334D6_004337-T1	DBVPG3775_005813-T1
GF00003234	TFCN17334D6_009826-T1	DBVPG3775_005811-T1
GF00003235	TFCN17334D6_004340-T1	DBVPG3775_005810-T1
GF00003236	TFCN17334D6_004342-T1	DBVPG3775_005808-T1
GF00003237	TFCN17334D6_009821-T1	DBVPG3775_005806-T1
GF00003238	TFCN17334D6_009545-T1	DBVPG3775_006111-T1
GF00003239	TFCN17334D6_004346-T1	DBVPG3775_005804-T1
GF00003240	TFCN17334D6_004348-T1	DBVPG3775_007370-T1
GF00003241	TFCN17334D6_004350-T1	DBVPG3775_007372-T1
GF00003242	TFCN17334D6_004351-T1	DBVPG3775_007373-T1
GF00003243	TFCN17334D6_004352-T1	DBVPG3775_007374-T1
GF00003244	TFCN17334D6_004355-T1	DBVPG3775_007377-T1
GF00003245	TFCN17334D6_009808-T1	DBVPG3775_007379-T1
GF00003246	TFCN17334D6_009807-T1	DBVPG3775_007380-T1
GF00003247	TFCN17334D6_009806-T1	DBVPG3775_007381-T1
GF00003248	TFCN17334D6_009805-T1	DBVPG3775_007382-T1
GF00003249	TFCN17334D6_004361-T1	DBVPG3775_007383-T1
GF00003250	TFCN17334D6_004362-T1	DBVPG3775_007385-T1
GF00003251	TFCN17334D6_004363-T1	DBVPG3775_007386-T1
GF00003252	TFCN17334D6_004364-T1	DBVPG3775_007387-T1
GF00003253	TFCN17334D6_004366-T1	DBVPG3775_007390-T1
GF00003254	TFCN17334D6_004367-T1	DBVPG3775_007391-T1
GF00003255	TFCN17334D6_004368-T1	DBVPG3775_007392-T1
GF00003256	TFCN17334D6_004370-T1	DBVPG3775_005042-T1
GF00003257	TFCN17334D6_004372-T1	DBVPG3775_005040-T1
GF00003258	TFCN17334D6_004375-T1	DBVPG3775_005037-T1
GF00003259	TFCN17334D6_004376-T1	DBVPG3775_005036-T1
GF00003260	TFCN17334D6_012838-T1	DBVPG3775_005035-T1
GF00003261	TFCN17334D6_009424-T1	DBVPG3775_000962-T1
GF00003262	TFCN17334D6_004380-T1	DBVPG3775_005032-T1
GF00003263	TFCN17334D6_004381-T1	DBVPG3775_005031-T1
GF00003264	TFCN17334D6_004382-T1	DBVPG3775_005030-T1
GF00003265	TFCN17334D6_004383-T1	DBVPG3775_005029-T1
GF00003266	TFCN17334D6_004385-T1	DBVPG3775_005027-T1
GF00003267	TFCN17334D6_004387-T1	DBVPG3775_005025-T1
GF00003268	TFCN17334D6_004388-T1	DBVPG3775_005024-T1
GF00003269	TFCN17334D6_004389-T1	DBVPG3775_005023-T1
GF00003270	TFCN17334D6_004393-T1	DBVPG3775_005019-T1
GF00003271	TFCN17334D6_004394-T1	DBVPG3775_005018-T1
GF00003272	TFCN17334D6_007809-T1	DBVPG3775_005017-T1
GF00003273	TFCN17334D6_004396-T1	DBVPG3775_005016-T1
GF00003274	TFCN17334D6_004397-T1	DBVPG3775_005015-T1
GF00003275	TFCN17334D6_004402-T1	DBVPG3775_005011-T1
GF00003276	TFCN17334D6_004403-T1	DBVPG3775_005010-T1
GF00003277	TFCN17334D6_004404-T1	DBVPG3775_005009-T1
GF00003278	TFCN17334D6_004405-T1	DBVPG3775_005008-T1
GF00003279	TFCN17334D6_004406-T1	DBVPG3775_005007-T1
GF00003280	TFCN17334D6_004408-T1	DBVPG3775_005005-T1
GF00003281	TFCN17334D6_004409-T1	DBVPG3775_005004-T1
GF00003282	TFCN17334D6_007822-T1	DBVPG3775_005003-T1
GF00003283	TFCN17334D6_004413-T1	DBVPG3775_005000-T1
GF00003284	TFCN17334D6_004414-T1	DBVPG3775_004999-T1
GF00003285	TFCN17334D6_004416-T1	DBVPG3775_004997-T1
GF00003286	TFCN17334D6_004417-T1	DBVPG3775_004996-T1
GF00003287	TFCN17334D6_004418-T1	DBVPG3775_004995-T1
GF00003288	TFCN17334D6_004420-T1	DBVPG3775_004993-T1
GF00003289	TFCN17334D6_004421-T1	DBVPG3775_004992-T1
GF00003290	TFCN17334D6_004422-T1	DBVPG3775_004991-T1
GF00003291	TFCN17334D6_007838-T1	DBVPG3775_004990-T1
GF00003292	TFCN17334D6_004425-T1	DBVPG3775_004988-T1
GF00003293	TFCN17334D6_004428-T1	DBVPG3775_004985-T1
GF00003294	TFCN17334D6_004429-T1	DBVPG3775_004984-T1
GF00003295	TFCN17334D6_007843-T1	DBVPG3775_004983-T1
GF00003296	TFCN17334D6_004432-T1	DBVPG3775_004980-T1
GF00003297	TFCN17334D6_004433-T1	DBVPG3775_004979-T1
GF00003298	TFCN17334D6_004434-T1	DBVPG3775_004978-T1
GF00003299	TFCN17334D6_004436-T1	DBVPG3775_004976-T1
GF00003300	TFCN17334D6_007852-T1	DBVPG3775_004975-T1
GF00003301	TFCN17334D6_004441-T1	DBVPG3775_004974-T1
GF00003302	TFCN17334D6_004442-T1	DBVPG3775_004973-T1
GF00003303	TFCN17334D6_004446-T1	DBVPG3775_004967-T1
GF00003304	TFCN17334D6_004448-T1	DBVPG3775_004965-T1
GF00003305	TFCN17334D6_004452-T1	DBVPG3775_004959-T1
GF00003306	TFCN17334D6_004457-T1	DBVPG3775_004955-T1
GF00003307	TFCN17334D6_004459-T1	DBVPG3775_004953-T1
GF00003308	TFCN17334D6_004460-T1	DBVPG3775_004952-T1
GF00003309	TFCN17334D6_004462-T1	DBVPG3775_004950-T1
GF00003310	TFCN17334D6_014537-T1	DBVPG3775_004949-T1
GF00003311	TFCN17334D6_004466-T1	DBVPG3775_004948-T1
GF00003312	TFCN17334D6_004467-T1	DBVPG3775_004946-T1
GF00003313	TFCN17334D6_004468-T1	DBVPG3775_004945-T1
GF00003314	TFCN17334D6_005724-T1	DBVPG3775_006071-T1
GF00003315	TFCN17334D6_005725-T1	DBVPG3775_006070-T1
GF00003316	TFCN17334D6_004471-T1	DBVPG3775_006069-T1
GF00003317	TFCN17334D6_004472-T1	DBVPG3775_006068-T1
GF00003318	TFCN17334D6_005728-T1	DBVPG3775_006067-T1
GF00003319	TFCN17334D6_004474-T1	DBVPG3775_006066-T1
GF00003320	TFCN17334D6_004475-T1	DBVPG3775_006065-T1
GF00003321	TFCN17334D6_004476-T1	DBVPG3775_006064-T1
GF00003322	TFCN17334D6_004479-T1	DBVPG3775_006061-T1
GF00003323	TFCN17334D6_004480-T1	DBVPG3775_006060-T1
GF00003324	TFCN17334D6_005735-T1	DBVPG3775_006059-T1
GF00003325	TFCN17334D6_004482-T1	DBVPG3775_006058-T1
GF00003326	TFCN17334D6_004483-T1	DBVPG3775_006057-T1
GF00003327	TFCN17334D6_004484-T1	DBVPG3775_006056-T1
GF00003328	TFCN17334D6_004485-T1	DBVPG3775_006055-T1
GF00003329	TFCN17334D6_005741-T1	DBVPG3775_006054-T1
GF00003330	TFCN17334D6_004487-T1	DBVPG3775_006053-T1
GF00003331	TFCN17334D6_004488-T1	DBVPG3775_006052-T1
GF00003332	TFCN17334D6_005745-T1	DBVPG3775_006049-T1
GF00003333	TFCN17334D6_004492-T1	DBVPG3775_006048-T1
GF00003334	TFCN17334D6_004495-T1	DBVPG3775_006045-T1
GF00003335	TFCN17334D6_004496-T1	DBVPG3775_006044-T1
GF00003336	TFCN17334D6_005751-T1	DBVPG3775_006043-T1
GF00003337	TFCN17334D6_004499-T1	DBVPG3775_006041-T1
GF00003338	TFCN17334D6_004500-T1	DBVPG3775_006040-T1
GF00003339	TFCN17334D6_004503-T1	DBVPG3775_006037-T1
GF00003340	TFCN17334D6_005759-T1	DBVPG3775_006036-T1
GF00003341	TFCN17334D6_005760-T1	DBVPG3775_006035-T1
GF00003342	TFCN17334D6_005762-T1	DBVPG3775_006033-T1
GF00003343	TFCN17334D6_004512-T1	DBVPG3775_006029-T1
GF00003344	TFCN17334D6_012221-T1	DBVPG3775_005332-T1
GF00003345	TFCN17334D6_005769-T1	DBVPG3775_006028-T1
GF00003346	TFCN17334D6_005771-T1	DBVPG3775_006026-T1
GF00003347	TFCN17334D6_004516-T1	DBVPG3775_006025-T1
GF00003348	TFCN17334D6_004519-T1	DBVPG3775_006930-T1
GF00003349	TFCN17334D6_005778-T1	DBVPG3775_006927-T1
GF00003350	TFCN17334D6_004522-T1	DBVPG3775_006926-T1
GF00003351	TFCN17334D6_004525-T1	DBVPG3775_006923-T1
GF00003352	TFCN17334D6_004526-T1	DBVPG3775_006922-T1
GF00003353	TFCN17334D6_004527-T1	DBVPG3775_006921-T1
GF00003354	TFCN17334D6_011720-T1	DBVPG3775_006920-T1
GF00003355	TFCN17334D6_004529-T1	DBVPG3775_006919-T1
GF00003356	TFCN17334D6_004531-T1	DBVPG3775_006917-T1
GF00003357	TFCN17334D6_004532-T1	DBVPG3775_006916-T1
GF00003358	TFCN17334D6_011724-T1	DBVPG3775_006915-T1
GF00003359	TFCN17334D6_004534-T1	DBVPG3775_006914-T1
GF00003360	TFCN17334D6_011727-T1	DBVPG3775_006912-T1
GF00003361	TFCN17334D6_004539-T1	DBVPG3775_006909-T1
GF00003362	TFCN17334D6_004540-T1	DBVPG3775_006908-T1
GF00003363	TFCN17334D6_004541-T1	DBVPG3775_006907-T1
GF00003364	TFCN17334D6_004542-T1	DBVPG3775_006906-T1
GF00003365	TFCN17334D6_011734-T1	DBVPG3775_006905-T1
GF00003366	TFCN17334D6_006859-T1	DBVPG3775_000040-T1
GF00003367	TFCN17334D6_006858-T1	DBVPG3775_000041-T1
GF00003368	TFCN17334D6_006857-T1	DBVPG3775_000042-T1
GF00003369	TFCN17334D6_004550-T1	DBVPG3775_000043-T1
GF00003370	TFCN17334D6_004551-T1	DBVPG3775_000044-T1
GF00003371	TFCN17334D6_004553-T1	DBVPG3775_000046-T1
GF00003372	TFCN17334D6_006852-T1	DBVPG3775_000047-T1
GF00003373	TFCN17334D6_006851-T1	DBVPG3775_000048-T1
GF00003374	TFCN17334D6_004557-T1	DBVPG3775_000050-T1
GF00003375	TFCN17334D6_004558-T1	DBVPG3775_000051-T1
GF00003376	TFCN17334D6_004560-T1	DBVPG3775_000053-T1
GF00003377	TFCN17334D6_004562-T1	DBVPG3775_000055-T1
GF00003378	TFCN17334D6_006843-T1	DBVPG3775_000056-T1
GF00003379	TFCN17334D6_004564-T1	DBVPG3775_000057-T1
GF00003380	TFCN17334D6_006841-T1	DBVPG3775_000058-T1
GF00003381	TFCN17334D6_004568-T1	DBVPG3775_000060-T1
GF00003382	TFCN17334D6_004569-T1	DBVPG3775_000061-T1
GF00003383	TFCN17334D6_006837-T1	DBVPG3775_000064-T1
GF00003384	TFCN17334D6_011186-T1	DBVPG3775_000989-T1
GF00003385	TFCN17334D6_007424-T1	DBVPG3775_006782-T1
GF00003386	TFCN17334D6_006536-T1	DBVPG3775_004770-T1
GF00003387	TFCN17334D6_006835-T1	DBVPG3775_000066-T1
GF00003388	TFCN17334D6_004575-T1	DBVPG3775_000067-T1
GF00003389	TFCN17334D6_004578-T1	DBVPG3775_000069-T1
GF00003390	TFCN17334D6_004581-T1	DBVPG3775_000072-T1
GF00003391	TFCN17334D6_006827-T1	DBVPG3775_000074-T1
GF00003392	TFCN17334D6_004584-T1	DBVPG3775_000075-T1
GF00003393	TFCN17334D6_004586-T1	DBVPG3775_000077-T1
GF00003394	TFCN17334D6_004589-T1	DBVPG3775_000080-T1
GF00003395	TFCN17334D6_004592-T1	DBVPG3775_000083-T1
GF00003396	TFCN17334D6_004593-T1	DBVPG3775_000084-T1
GF00003397	TFCN17334D6_012338-T1	DBVPG3775_005351-T1
GF00003398	TFCN17334D6_006817-T1	DBVPG3775_000085-T1
GF00003399	TFCN17334D6_006816-T1	DBVPG3775_000086-T1
GF00003400	TFCN17334D6_004596-T1	DBVPG3775_000087-T1
GF00003401	TFCN17334D6_004597-T1	DBVPG3775_000088-T1
GF00003402	TFCN17334D6_004598-T1	DBVPG3775_000089-T1
GF00003403	TFCN17334D6_006812-T1	DBVPG3775_000090-T1
GF00003404	TFCN17334D6_006811-T1	DBVPG3775_000091-T1
GF00003405	TFCN17334D6_004602-T1	DBVPG3775_000093-T1
GF00003406	TFCN17334D6_014580-T1	DBVPG3775_000095-T1
GF00003407	TFCN17334D6_004607-T1	DBVPG3775_000098-T1
GF00003408	TFCN17334D6_004608-T1	DBVPG3775_000099-T1
GF00003409	TFCN17334D6_009754-T1	DBVPG3775_000102-T1
GF00003410	TFCN17334D6_004614-T1	DBVPG3775_000104-T1
GF00003411	TFCN17334D6_007414-T1	DBVPG3775_003884-T1
GF00003412	TFCN17334D6_004616-T1	DBVPG3775_000106-T1
GF00003413	TFCN17334D6_004617-T1	DBVPG3775_000107-T1
GF00003414	TFCN17334D6_004618-T1	DBVPG3775_000108-T1
GF00003415	TFCN17334D6_004619-T1	DBVPG3775_000109-T1
GF00003416	TFCN17334D6_009762-T1	DBVPG3775_000110-T1
GF00003417	TFCN17334D6_009764-T1	DBVPG3775_000112-T1
GF00003418	TFCN17334D6_009765-T1	DBVPG3775_000113-T1
GF00003419	TFCN17334D6_006700-T1	DBVPG3775_005897-T1
GF00003420	TFCN17334D6_004625-T1	DBVPG3775_000115-T1
GF00003421	TFCN17334D6_004626-T1	DBVPG3775_000116-T1
GF00003422	TFCN17334D6_004627-T1	DBVPG3775_000117-T1
GF00003423	TFCN17334D6_004628-T1	DBVPG3775_000118-T1
GF00003424	TFCN17334D6_004629-T1	DBVPG3775_000119-T1
GF00003425	TFCN17334D6_004634-T1	DBVPG3775_000123-T1
GF00003426	TFCN17334D6_004636-T1	DBVPG3775_000125-T1
GF00003427	TFCN17334D6_009778-T1	DBVPG3775_000126-T1
GF00003428	TFCN17334D6_009779-T1	DBVPG3775_000127-T1
GF00003429	TFCN17334D6_004639-T1	DBVPG3775_000128-T1
GF00003430	TFCN17334D6_004640-T1	DBVPG3775_000129-T1
GF00003431	TFCN17334D6_004641-T1	DBVPG3775_000130-T1
GF00003432	TFCN17334D6_004642-T1	DBVPG3775_000131-T1
GF00003433	TFCN17334D6_004643-T1	DBVPG3775_000132-T1
GF00003434	TFCN17334D6_004644-T1	DBVPG3775_000133-T1
GF00003435	TFCN17334D6_009786-T1	DBVPG3775_000134-T1
GF00003436	TFCN17334D6_004646-T1	DBVPG3775_000135-T1
GF00003437	TFCN17334D6_004647-T1	DBVPG3775_000136-T1
GF00003438	TFCN17334D6_004649-T1	DBVPG3775_003054-T1
GF00003439	TFCN17334D6_004650-T1	DBVPG3775_003055-T1
GF00003440	TFCN17334D6_008590-T1	DBVPG3775_003056-T1
GF00003441	TFCN17334D6_008589-T1	DBVPG3775_003057-T1
GF00003442	TFCN17334D6_004653-T1	DBVPG3775_003058-T1
GF00003443	TFCN17334D6_004654-T1	DBVPG3775_003059-T1
GF00003444	TFCN17334D6_004655-T1	DBVPG3775_003060-T1
GF00003445	TFCN17334D6_004656-T1	DBVPG3775_003061-T1
GF00003446	TFCN17334D6_004657-T1	DBVPG3775_003063-T1
GF00003447	TFCN17334D6_008579-T1	DBVPG3775_003067-T1
GF00003448	TFCN17334D6_008578-T1	DBVPG3775_003068-T1
GF00003449	TFCN17334D6_008577-T1	DBVPG3775_003069-T1
GF00003450	TFCN17334D6_008576-T1	DBVPG3775_003070-T1
GF00003451	TFCN17334D6_008574-T1	DBVPG3775_003072-T1
GF00003452	TFCN17334D6_004667-T1	DBVPG3775_003073-T1
GF00003453	TFCN17334D6_008572-T1	DBVPG3775_003074-T1
GF00003454	TFCN17334D6_008569-T1	DBVPG3775_003077-T1
GF00003455	TFCN17334D6_004674-T1	DBVPG3775_003078-T1
GF00003456	TFCN17334D6_008567-T1	DBVPG3775_003079-T1
GF00003457	TFCN17334D6_006044-T1	DBVPG3775_003668-T1
GF00003458	TFCN17334D6_004679-T1	DBVPG3775_003082-T1
GF00003459	TFCN17334D6_008562-T1	DBVPG3775_003083-T1
GF00003460	TFCN17334D6_008560-T1	DBVPG3775_003085-T1
GF00003461	TFCN17334D6_008559-T1	DBVPG3775_003086-T1
GF00003462	TFCN17334D6_014368-T1	DBVPG3775_003089-T1
GF00003463	TFCN17334D6_014370-T1	DBVPG3775_003091-T1
GF00003464	TFCN17334D6_014371-T1	DBVPG3775_003092-T1
GF00003465	TFCN17334D6_014372-T1	DBVPG3775_003093-T1
GF00003466	TFCN17334D6_004691-T1	DBVPG3775_003094-T1
GF00003467	TFCN17334D6_004694-T1	DBVPG3775_003097-T1
GF00003468	TFCN17334D6_004696-T1	DBVPG3775_003099-T1
GF00003469	TFCN17334D6_004698-T1	DBVPG3775_003101-T1
GF00003470	TFCN17334D6_010605-T1	DBVPG3775_003102-T1
GF00003471	TFCN17334D6_004700-T1	DBVPG3775_003103-T1
GF00003472	TFCN17334D6_004706-T1	DBVPG3775_003106-T1
GF00003473	TFCN17334D6_004709-T1	DBVPG3775_003109-T1
GF00003474	TFCN17334D6_004710-T1	DBVPG3775_003110-T1
GF00003475	TFCN17334D6_004711-T1	DBVPG3775_003111-T1
GF00003476	TFCN17334D6_004715-T1	DBVPG3775_003116-T1
GF00003477	TFCN17334D6_004717-T1	DBVPG3775_003118-T1
GF00003478	TFCN17334D6_004719-T1	DBVPG3775_003121-T1
GF00003479	TFCN17334D6_010622-T1	DBVPG3775_003122-T1
GF00003480	TFCN17334D6_010623-T1	DBVPG3775_003123-T1
GF00003481	TFCN17334D6_004722-T1	DBVPG3775_003124-T1
GF00003482	TFCN17334D6_004723-T1	DBVPG3775_003125-T1
GF00003483	TFCN17334D6_004724-T1	DBVPG3775_003126-T1
GF00003484	TFCN17334D6_010627-T1	DBVPG3775_003127-T1
GF00003485	TFCN17334D6_004726-T1	DBVPG3775_003128-T1
GF00003486	TFCN17334D6_004727-T1	DBVPG3775_003129-T1
GF00003487	TFCN17334D6_004728-T1	DBVPG3775_003130-T1
GF00003488	TFCN17334D6_004734-T1	DBVPG3775_003135-T1
GF00003489	TFCN17334D6_004738-T1	DBVPG3775_003139-T1
GF00003490	TFCN17334D6_004739-T1	DBVPG3775_003140-T1
GF00003491	TFCN17334D6_004740-T1	DBVPG3775_003141-T1
GF00003492	TFCN17334D6_013638-T1	DBVPG3775_003144-T1
GF00003493	TFCN17334D6_004744-T1	DBVPG3775_003145-T1
GF00003494	TFCN17334D6_013636-T1	DBVPG3775_003146-T1
GF00003495	TFCN17334D6_004747-T1	DBVPG3775_003148-T1
GF00003496	TFCN17334D6_004750-T1	DBVPG3775_000869-T1
GF00003497	TFCN17334D6_005017-T1	DBVPG3775_000868-T1
GF00003498	TFCN17334D6_005019-T1	DBVPG3775_000866-T1
GF00003499	TFCN17334D6_004754-T1	DBVPG3775_000865-T1
GF00003500	TFCN17334D6_005021-T1	DBVPG3775_000864-T1
GF00003501	TFCN17334D6_004756-T1	DBVPG3775_000863-T1
GF00003502	TFCN17334D6_004757-T1	DBVPG3775_000862-T1
GF00003503	TFCN17334D6_005024-T1	DBVPG3775_000861-T1
GF00003504	TFCN17334D6_005027-T1	DBVPG3775_000857-T1
GF00003505	TFCN17334D6_004763-T1	DBVPG3775_000856-T1
GF00003506	TFCN17334D6_004768-T1	DBVPG3775_000853-T1
GF00003507	TFCN17334D6_004769-T1	DBVPG3775_000852-T1
GF00003508	TFCN17334D6_005033-T1	DBVPG3775_000851-T1
GF00003509	TFCN17334D6_005034-T1	DBVPG3775_000850-T1
GF00003510	TFCN17334D6_011241-T1	DBVPG3775_000848-T1
GF00003511	TFCN17334D6_004774-T1	DBVPG3775_000847-T1
GF00003512	TFCN17334D6_011243-T1	DBVPG3775_000846-T1
GF00003513	TFCN17334D6_011245-T1	DBVPG3775_000844-T1
GF00003514	TFCN17334D6_011246-T1	DBVPG3775_000843-T1
GF00003515	TFCN17334D6_011248-T1	DBVPG3775_000841-T1
GF00003516	TFCN17334D6_011249-T1	DBVPG3775_000840-T1
GF00003517	TFCN17334D6_011250-T1	DBVPG3775_000839-T1
GF00003518	TFCN17334D6_011252-T1	DBVPG3775_000837-T1
GF00003519	TFCN17334D6_011253-T1	DBVPG3775_000836-T1
GF00003520	TFCN17334D6_004787-T1	DBVPG3775_000835-T1
GF00003521	TFCN17334D6_011255-T1	DBVPG3775_000834-T1
GF00003522	TFCN17334D6_011256-T1	DBVPG3775_000833-T1
GF00003523	TFCN17334D6_004792-T1	DBVPG3775_000830-T1
GF00003524	TFCN17334D6_011260-T1	DBVPG3775_000829-T1
GF00003525	TFCN17334D6_011261-T1	DBVPG3775_000828-T1
GF00003526	TFCN17334D6_011262-T1	DBVPG3775_000827-T1
GF00003527	TFCN17334D6_011266-T1	DBVPG3775_000825-T1
GF00003528	TFCN17334D6_011267-T1	DBVPG3775_000824-T1
GF00003529	TFCN17334D6_011268-T1	DBVPG3775_000823-T1
GF00003530	TFCN17334D6_011270-T1	DBVPG3775_000821-T1
GF00003531	TFCN17334D6_011274-T1	DBVPG3775_000817-T1
GF00003532	TFCN17334D6_006174-T1	DBVPG3775_002695-T1
GF00003533	TFCN17334D6_007055-T1	DBVPG3775_002065-T1
GF00003534	TFCN17334D6_007054-T1	DBVPG3775_002066-T1
GF00003535	TFCN17334D6_004858-T1	DBVPG3775_002068-T1
GF00003536	TFCN17334D6_007051-T1	DBVPG3775_002069-T1
GF00003537	TFCN17334D6_004861-T1	DBVPG3775_002072-T1
GF00003538	TFCN17334D6_007045-T1	DBVPG3775_002075-T1
GF00003539	TFCN17334D6_004863-T1	DBVPG3775_002076-T1
GF00003540	TFCN17334D6_004865-T1	DBVPG3775_002079-T1
