	Rhodotorula_mucilaginosa_RIT389.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00003333	RIT389_004070-T1, RIT389_007529-T1	DBVPG3775_005386-T1
GF00003334	RIT389_004071-T1, RIT389_007528-T1	DBVPG3775_005385-T1
GF00003335	RIT389_004072-T1, RIT389_007712-T1	DBVPG3775_005874-T1
GF00003336	RIT389_004076-T1, RIT389_007709-T1	DBVPG3775_005870-T1
GF00003337	RIT389_004078-T1, RIT389_007707-T1	DBVPG3775_005868-T1
GF00003338	RIT389_004988-T1, RIT389_005008-T1	DBVPG3775_003223-T1
GF00003339	RIT389_004082-T1, RIT389_007703-T1	DBVPG3775_005865-T1
GF00003340	RIT389_004083-T1, RIT389_007702-T1	DBVPG3775_005864-T1
GF00003341	RIT389_004084-T1, RIT389_007701-T1	DBVPG3775_005863-T1
GF00003342	RIT389_004085-T1, RIT389_007700-T1	DBVPG3775_005862-T1
GF00003343	RIT389_004086-T1, RIT389_007699-T1	DBVPG3775_005861-T1
GF00003344	RIT389_004087-T1, RIT389_007698-T1	DBVPG3775_005860-T1
GF00003345	RIT389_004088-T1, RIT389_007697-T1	DBVPG3775_005859-T1
GF00003346	RIT389_004089-T1, RIT389_013746-T1	DBVPG3775_005858-T1
GF00003347	RIT389_004094-T1, RIT389_013114-T1	DBVPG3775_005853-T1
GF00003348	RIT389_004097-T1, RIT389_013116-T1	DBVPG3775_005851-T1
GF00003349	RIT389_004099-T1, RIT389_007481-T1	DBVPG3775_005849-T1
GF00003350	RIT389_004101-T1, RIT389_007480-T1	DBVPG3775_005847-T1
GF00003351	RIT389_004103-T1, RIT389_010753-T1	DBVPG3775_001726-T1
GF00003352	RIT389_004104-T1, RIT389_010752-T1	DBVPG3775_001725-T1
GF00003353	RIT389_004105-T1, RIT389_010751-T1	DBVPG3775_001724-T1
GF00003354	RIT389_004108-T1, RIT389_010748-T1	DBVPG3775_001721-T1
GF00003355	RIT389_004114-T1, RIT389_010744-T1	DBVPG3775_001716-T1
GF00003356	RIT389_004115-T1, RIT389_010743-T1	DBVPG3775_001715-T1
GF00003357	RIT389_004118-T1, RIT389_011136-T1	DBVPG3775_001712-T1
GF00003358	RIT389_004119-T1, RIT389_011135-T1	DBVPG3775_001711-T1
GF00003359	RIT389_004120-T1, RIT389_011134-T1	DBVPG3775_001710-T1
GF00003360	RIT389_004121-T1, RIT389_011133-T1	DBVPG3775_001709-T1
GF00003361	RIT389_004122-T1, RIT389_011132-T1	DBVPG3775_001708-T1
GF00003362	RIT389_004123-T1, RIT389_011131-T1	DBVPG3775_001707-T1
GF00003363	RIT389_004126-T1, RIT389_011128-T1	DBVPG3775_001705-T1
GF00003364	RIT389_004136-T1, RIT389_009579-T1	DBVPG3775_000509-T1
GF00003365	RIT389_004138-T1, RIT389_009578-T1	DBVPG3775_000511-T1
GF00003366	RIT389_004143-T1, RIT389_009012-T1	DBVPG3775_000516-T1
GF00003367	RIT389_004144-T1, RIT389_009013-T1	DBVPG3775_000517-T1
GF00003368	RIT389_004145-T1, RIT389_009014-T1	DBVPG3775_000518-T1
GF00003369	RIT389_004146-T1, RIT389_009015-T1	DBVPG3775_000519-T1
GF00003370	RIT389_004147-T1, RIT389_009016-T1	DBVPG3775_000520-T1
GF00003371	RIT389_004148-T1, RIT389_009017-T1	DBVPG3775_000521-T1
GF00003372	RIT389_004150-T1, RIT389_009018-T1	DBVPG3775_000523-T1
GF00003373	RIT389_004151-T1, RIT389_009019-T1	DBVPG3775_000524-T1
GF00003374	RIT389_004152-T1, RIT389_009020-T1	DBVPG3775_000525-T1
GF00003375	RIT389_004153-T1, RIT389_009021-T1	DBVPG3775_000526-T1
GF00003376	RIT389_004155-T1, RIT389_009023-T1	DBVPG3775_000528-T1
GF00003377	RIT389_004156-T1, RIT389_009024-T1	DBVPG3775_000529-T1
GF00003378	RIT389_004157-T1, RIT389_009025-T1	DBVPG3775_000530-T1
GF00003379	RIT389_004158-T1, RIT389_009026-T1	DBVPG3775_000531-T1
GF00003380	RIT389_004159-T1, RIT389_010219-T1	DBVPG3775_000532-T1
GF00003381	RIT389_004160-T1, RIT389_010218-T1	DBVPG3775_000533-T1
GF00003382	RIT389_004161-T1, RIT389_010217-T1	DBVPG3775_000534-T1
GF00003383	RIT389_004165-T1, RIT389_012513-T1	DBVPG3775_000674-T1
GF00003384	RIT389_004166-T1, RIT389_012514-T1	DBVPG3775_000673-T1
GF00003385	RIT389_004168-T1, RIT389_012547-T1	DBVPG3775_000671-T1
GF00003386	RIT389_004170-T1, RIT389_012546-T1	DBVPG3775_000670-T1
GF00003387	RIT389_004171-T1, RIT389_012545-T1	DBVPG3775_000669-T1
GF00003388	RIT389_004173-T1, RIT389_012543-T1	DBVPG3775_000667-T1
GF00003389	RIT389_004174-T1, RIT389_010460-T1	DBVPG3775_000666-T1
GF00003390	RIT389_004175-T1, RIT389_010461-T1	DBVPG3775_000665-T1
GF00003391	RIT389_004177-T1, RIT389_010463-T1	DBVPG3775_000663-T1
GF00003392	RIT389_004178-T1, RIT389_010464-T1	DBVPG3775_000662-T1
GF00003393	RIT389_004182-T1, RIT389_014240-T1	DBVPG3775_000658-T1
GF00003394	RIT389_004183-T1, RIT389_014241-T1	DBVPG3775_000657-T1
GF00003395	RIT389_004186-T1, RIT389_012509-T1	DBVPG3775_000654-T1
GF00003396	RIT389_004190-T1, RIT389_008795-T1	DBVPG3775_005160-T1
GF00003397	RIT389_004191-T1, RIT389_008794-T1	DBVPG3775_005161-T1
GF00003398	RIT389_004197-T1, RIT389_008790-T1	DBVPG3775_005164-T1
GF00003399	RIT389_004198-T1, RIT389_008789-T1	DBVPG3775_005165-T1
GF00003400	RIT389_004200-T1, RIT389_008787-T1	DBVPG3775_005167-T1
GF00003401	RIT389_004201-T1, RIT389_008786-T1	DBVPG3775_005168-T1
GF00003402	RIT389_004202-T1, RIT389_008785-T1	DBVPG3775_005169-T1
GF00003403	RIT389_004203-T1, RIT389_008784-T1	DBVPG3775_005170-T1
GF00003404	RIT389_004205-T1, RIT389_013639-T1	DBVPG3775_005172-T1
GF00003405	RIT389_004206-T1, RIT389_013640-T1	DBVPG3775_005173-T1
GF00003406	RIT389_004211-T1, RIT389_013644-T1	DBVPG3775_005178-T1
GF00003407	RIT389_004239-T1, RIT389_012426-T1	DBVPG3775_006188-T1
GF00003408	RIT389_004240-T1, RIT389_012427-T1	DBVPG3775_006187-T1
GF00003409	RIT389_004241-T1, RIT389_012428-T1	DBVPG3775_006186-T1
GF00003410	RIT389_004242-T1, RIT389_012429-T1	DBVPG3775_006185-T1
GF00003411	RIT389_004243-T1, RIT389_012430-T1	DBVPG3775_006184-T1
GF00003412	RIT389_004247-T1, RIT389_009375-T1	DBVPG3775_006180-T1
GF00003413	RIT389_004248-T1, RIT389_009376-T1	DBVPG3775_006179-T1
GF00003414	RIT389_004249-T1, RIT389_009377-T1	DBVPG3775_006178-T1
GF00003415	RIT389_004252-T1, RIT389_009380-T1	DBVPG3775_006175-T1
GF00003416	RIT389_004254-T1, RIT389_009382-T1	DBVPG3775_006173-T1
GF00003417	RIT389_004255-T1, RIT389_009383-T1	DBVPG3775_006172-T1
GF00003418	RIT389_004256-T1, RIT389_009384-T1	DBVPG3775_006171-T1
GF00003419	RIT389_004260-T1, RIT389_005344-T1	DBVPG3775_006627-T1
GF00003420	RIT389_004261-T1, RIT389_005345-T1	DBVPG3775_006628-T1
GF00003421	RIT389_004262-T1, RIT389_005346-T1	DBVPG3775_006629-T1
GF00003422	RIT389_004263-T1, RIT389_005347-T1	DBVPG3775_006630-T1
GF00003423	RIT389_004264-T1, RIT389_005348-T1	DBVPG3775_006631-T1
GF00003424	RIT389_004265-T1, RIT389_005349-T1	DBVPG3775_006632-T1
GF00003425	RIT389_004266-T1, RIT389_005350-T1	DBVPG3775_006633-T1
GF00003426	RIT389_004268-T1, RIT389_005353-T1	DBVPG3775_006635-T1
GF00003427	RIT389_004269-T1, RIT389_005354-T1	DBVPG3775_006636-T1
GF00003428	RIT389_004270-T1, RIT389_005355-T1	DBVPG3775_006637-T1
GF00003429	RIT389_004271-T1, RIT389_005356-T1	DBVPG3775_006638-T1
GF00003430	RIT389_004272-T1, RIT389_005357-T1	DBVPG3775_006639-T1
GF00003431	RIT389_004273-T1, RIT389_005358-T1	DBVPG3775_006640-T1
GF00003432	RIT389_004274-T1, RIT389_005359-T1	DBVPG3775_006641-T1
GF00003433	RIT389_004277-T1, RIT389_012460-T1	DBVPG3775_003972-T1
GF00003434	RIT389_004278-T1, RIT389_012461-T1	DBVPG3775_003971-T1
GF00003435	RIT389_004280-T1, RIT389_012464-T1	DBVPG3775_003969-T1
GF00003436	RIT389_004282-T1, RIT389_007371-T1	DBVPG3775_001233-T1
GF00003437	RIT389_004283-T1, RIT389_007372-T1	DBVPG3775_001234-T1
GF00003438	RIT389_004284-T1, RIT389_007373-T1	DBVPG3775_001235-T1
GF00003439	RIT389_004285-T1, RIT389_007374-T1	DBVPG3775_001236-T1
GF00003440	RIT389_004286-T1, RIT389_007376-T1	DBVPG3775_001238-T1
GF00003441	RIT389_004287-T1, RIT389_007377-T1	DBVPG3775_001239-T1
GF00003442	RIT389_004288-T1, RIT389_007378-T1	DBVPG3775_001240-T1
GF00003443	RIT389_004289-T1, RIT389_007379-T1	DBVPG3775_001241-T1
GF00003444	RIT389_004290-T1, RIT389_007380-T1	DBVPG3775_001242-T1
GF00003445	RIT389_004291-T1, RIT389_007381-T1	DBVPG3775_001244-T1
GF00003446	RIT389_004293-T1, RIT389_007384-T1	DBVPG3775_001247-T1
GF00003447	RIT389_004294-T1, RIT389_007385-T1	DBVPG3775_001248-T1
GF00003448	RIT389_004295-T1, RIT389_007386-T1	DBVPG3775_001249-T1
GF00003449	RIT389_004296-T1, RIT389_014986-T1	DBVPG3775_001250-T1
GF00003450	RIT389_004298-T1, RIT389_006421-T1	DBVPG3775_001252-T1
GF00003451	RIT389_004299-T1, RIT389_006420-T1	DBVPG3775_001253-T1
GF00003452	RIT389_004300-T1, RIT389_006419-T1	DBVPG3775_001254-T1
GF00003453	RIT389_004303-T1, RIT389_006416-T1	DBVPG3775_001257-T1
GF00003454	RIT389_004304-T1, RIT389_006415-T1	DBVPG3775_001258-T1
GF00003455	RIT389_004305-T1, RIT389_006414-T1	DBVPG3775_001259-T1
GF00003456	RIT389_004309-T1, RIT389_006410-T1	DBVPG3775_001265-T1
GF00003457	RIT389_004380-T1, RIT389_009614-T1	DBVPG3775_001575-T1
GF00003458	RIT389_004382-T1, RIT389_009617-T1	DBVPG3775_001578-T1
GF00003459	RIT389_004383-T1, RIT389_009618-T1	DBVPG3775_001579-T1
GF00003460	RIT389_004384-T1, RIT389_009619-T1	DBVPG3775_001580-T1
GF00003461	RIT389_004385-T1, RIT389_009620-T1	DBVPG3775_001581-T1
GF00003462	RIT389_004386-T1, RIT389_009621-T1	DBVPG3775_001582-T1
GF00003463	RIT389_004387-T1, RIT389_009622-T1	DBVPG3775_001583-T1
GF00003464	RIT389_004391-T1, RIT389_009626-T1	DBVPG3775_001587-T1
GF00003465	RIT389_004392-T1, RIT389_009627-T1	DBVPG3775_001588-T1
GF00003466	RIT389_004412-T1, RIT389_014330-T1	DBVPG3775_000962-T1
GF00003467	RIT389_004413-T1, RIT389_014331-T1	DBVPG3775_000963-T1
GF00003468	RIT389_004420-T1, RIT389_004768-T1	DBVPG3775_005261-T1
GF00003469	RIT389_004421-T1, RIT389_004767-T1	DBVPG3775_005262-T1
GF00003470	RIT389_004422-T1, RIT389_004766-T1	DBVPG3775_005263-T1
GF00003471	RIT389_004423-T1, RIT389_004765-T1	DBVPG3775_005264-T1
GF00003472	RIT389_004424-T1, RIT389_004764-T1	DBVPG3775_005265-T1
GF00003473	RIT389_004426-T1, RIT389_004751-T1	DBVPG3775_005267-T1
GF00003474	RIT389_004427-T1, RIT389_004752-T1	DBVPG3775_005268-T1
GF00003475	RIT389_004428-T1, RIT389_004753-T1	DBVPG3775_005269-T1
GF00003476	RIT389_004429-T1, RIT389_004754-T1	DBVPG3775_005270-T1
GF00003477	RIT389_004431-T1, RIT389_004756-T1	DBVPG3775_005272-T1
GF00003478	RIT389_004436-T1, RIT389_004759-T1	DBVPG3775_005276-T1
GF00003479	RIT389_004437-T1, RIT389_004760-T1	DBVPG3775_005277-T1
GF00003480	RIT389_004440-T1, RIT389_004763-T1	DBVPG3775_005279-T1
GF00003481	RIT389_004441-T1, RIT389_004749-T1	DBVPG3775_005280-T1
GF00003482	RIT389_004443-T1, RIT389_010139-T1	DBVPG3775_005282-T1
GF00003483	RIT389_004444-T1, RIT389_010140-T1	DBVPG3775_005283-T1
GF00003484	RIT389_004445-T1, RIT389_010142-T1	DBVPG3775_005285-T1
GF00003485	RIT389_004446-T1, RIT389_010143-T1	DBVPG3775_005286-T1
GF00003486	RIT389_004448-T1, RIT389_012210-T1	DBVPG3775_002401-T1
GF00003487	RIT389_004449-T1, RIT389_012209-T1	DBVPG3775_002400-T1
GF00003488	RIT389_004450-T1, RIT389_012208-T1	DBVPG3775_002399-T1
GF00003489	RIT389_004452-T1, RIT389_012205-T1	DBVPG3775_002396-T1
GF00003490	RIT389_004453-T1, RIT389_012204-T1	DBVPG3775_002395-T1
GF00003491	RIT389_004455-T1, RIT389_009748-T1	DBVPG3775_002393-T1
GF00003492	RIT389_004457-T1, RIT389_009750-T1	DBVPG3775_002391-T1
GF00003493	RIT389_004458-T1, RIT389_009751-T1	DBVPG3775_002390-T1
GF00003494	RIT389_004459-T1, RIT389_009752-T1	DBVPG3775_002389-T1
GF00003495	RIT389_004461-T1, RIT389_009754-T1	DBVPG3775_002387-T1
GF00003496	RIT389_004462-T1, RIT389_009758-T1	DBVPG3775_002383-T1
GF00003497	RIT389_004464-T1, RIT389_009760-T1	DBVPG3775_002381-T1
GF00003498	RIT389_004501-T1, RIT389_007120-T1	DBVPG3775_003431-T1
GF00003499	RIT389_004502-T1, RIT389_007121-T1	DBVPG3775_003432-T1
GF00003500	RIT389_004503-T1, RIT389_007122-T1	DBVPG3775_003433-T1
GF00003501	RIT389_004504-T1, RIT389_007123-T1	DBVPG3775_003434-T1
GF00003502	RIT389_004505-T1, RIT389_007124-T1	DBVPG3775_003435-T1
GF00003503	RIT389_004506-T1, RIT389_007125-T1	DBVPG3775_003436-T1
GF00003504	RIT389_004507-T1, RIT389_007127-T1	DBVPG3775_003437-T1
GF00003505	RIT389_004508-T1, RIT389_007128-T1	DBVPG3775_003438-T1
GF00003506	RIT389_004510-T1, RIT389_007130-T1	DBVPG3775_003440-T1
GF00003507	RIT389_004512-T1, RIT389_007132-T1	DBVPG3775_003442-T1
GF00003508	RIT389_004513-T1, RIT389_006316-T1	DBVPG3775_003509-T1
GF00003509	RIT389_004514-T1, RIT389_006317-T1	DBVPG3775_003508-T1
GF00003510	RIT389_004515-T1, RIT389_006318-T1	DBVPG3775_003507-T1
GF00003511	RIT389_004516-T1, RIT389_006319-T1	DBVPG3775_003506-T1
GF00003512	RIT389_004517-T1, RIT389_006320-T1	DBVPG3775_003505-T1
GF00003513	RIT389_004518-T1, RIT389_006321-T1	DBVPG3775_003504-T1
GF00003514	RIT389_004521-T1, RIT389_006323-T1	DBVPG3775_003500-T1
GF00003515	RIT389_004522-T1, RIT389_006324-T1	DBVPG3775_003499-T1
GF00003516	RIT389_004526-T1, RIT389_013367-T1	DBVPG3775_003495-T1
GF00003517	RIT389_004527-T1, RIT389_013366-T1	DBVPG3775_003494-T1
GF00003518	RIT389_004528-T1, RIT389_013365-T1	DBVPG3775_003493-T1
GF00003519	RIT389_004533-T1, RIT389_012200-T1	DBVPG3775_001838-T1
GF00003520	RIT389_004534-T1, RIT389_012199-T1	DBVPG3775_001839-T1
GF00003521	RIT389_004535-T1, RIT389_012198-T1	DBVPG3775_001840-T1
GF00003522	RIT389_004536-T1, RIT389_012197-T1	DBVPG3775_001841-T1
GF00003523	RIT389_004537-T1, RIT389_011282-T1	DBVPG3775_001842-T1
GF00003524	RIT389_004539-T1, RIT389_011280-T1	DBVPG3775_001844-T1
GF00003525	RIT389_004543-T1, RIT389_007830-T1	DBVPG3775_001848-T1
GF00003526	RIT389_004544-T1, RIT389_007829-T1	DBVPG3775_001849-T1
GF00003527	RIT389_004545-T1, RIT389_007828-T1	DBVPG3775_001850-T1
GF00003528	RIT389_004551-T1, RIT389_007823-T1	DBVPG3775_001856-T1
GF00003529	RIT389_004552-T1, RIT389_007822-T1	DBVPG3775_001857-T1
GF00003530	RIT389_004553-T1, RIT389_007821-T1	DBVPG3775_001858-T1
GF00003531	RIT389_004554-T1, RIT389_007820-T1	DBVPG3775_001859-T1
GF00003532	RIT389_004558-T1, RIT389_007817-T1	DBVPG3775_001863-T1
GF00003533	RIT389_004559-T1, RIT389_007816-T1	DBVPG3775_001864-T1
GF00003534	RIT389_004583-T1, RIT389_014957-T1	DBVPG3775_002121-T1
GF00003535	RIT389_004617-T1, RIT389_007656-T1	DBVPG3775_005337-T1
GF00003536	RIT389_004621-T1, RIT389_010234-T1	DBVPG3775_005332-T1
GF00003537	RIT389_012564-T1, RIT389_004820-T1	DBVPG3775_006029-T1
GF00003538	RIT389_004622-T1, RIT389_010235-T1	DBVPG3775_005331-T1
GF00003539	RIT389_004623-T1, RIT389_010236-T1	DBVPG3775_005330-T1
GF00003540	RIT389_004624-T1, RIT389_010237-T1	DBVPG3775_005329-T1
GF00003541	RIT389_004626-T1, RIT389_010240-T1	DBVPG3775_005326-T1
GF00003542	RIT389_004627-T1, RIT389_010241-T1	DBVPG3775_005325-T1
GF00003543	RIT389_004630-T1, RIT389_014124-T1	DBVPG3775_005322-T1
GF00003544	RIT389_004632-T1, RIT389_014126-T1	DBVPG3775_005320-T1
GF00003545	RIT389_004633-T1, RIT389_011983-T1	DBVPG3775_005319-T1
GF00003546	RIT389_004641-T1, RIT389_011990-T1	DBVPG3775_005312-T1
GF00003547	RIT389_004642-T1, RIT389_011991-T1	DBVPG3775_005311-T1
GF00003548	RIT389_004647-T1, RIT389_009228-T1	DBVPG3775_000415-T1
GF00003549	RIT389_004649-T1, RIT389_009226-T1	DBVPG3775_000413-T1
GF00003550	RIT389_004650-T1, RIT389_009225-T1	DBVPG3775_000412-T1
GF00003551	RIT389_004652-T1, RIT389_009223-T1	DBVPG3775_000410-T1
GF00003552	RIT389_004653-T1, RIT389_009222-T1	DBVPG3775_000409-T1
GF00003553	RIT389_004654-T1, RIT389_009221-T1	DBVPG3775_000408-T1
GF00003554	RIT389_004657-T1, RIT389_007211-T1	DBVPG3775_000405-T1
GF00003555	RIT389_004658-T1, RIT389_007210-T1	DBVPG3775_000404-T1
GF00003556	RIT389_004659-T1, RIT389_007209-T1	DBVPG3775_000403-T1
GF00003557	RIT389_004660-T1, RIT389_007208-T1	DBVPG3775_000402-T1
GF00003558	RIT389_004666-T1, RIT389_007204-T1	DBVPG3775_000396-T1
GF00003559	RIT389_004668-T1, RIT389_013515-T1	DBVPG3775_000394-T1
GF00003560	RIT389_004669-T1, RIT389_013514-T1	DBVPG3775_000393-T1
GF00003561	RIT389_004670-T1, RIT389_013513-T1	DBVPG3775_000392-T1
GF00003562	RIT389_004671-T1, RIT389_012737-T1	DBVPG3775_000391-T1
GF00003563	RIT389_004672-T1, RIT389_011621-T1	DBVPG3775_006516-T1
GF00003564	RIT389_004673-T1, RIT389_011622-T1	DBVPG3775_006517-T1
GF00003565	RIT389_004677-T1, RIT389_011626-T1	DBVPG3775_006521-T1
GF00003566	RIT389_004683-T1, RIT389_010193-T1	DBVPG3775_006527-T1
GF00003567	RIT389_004688-T1, RIT389_010188-T1	DBVPG3775_006532-T1
GF00003568	RIT389_004689-T1, RIT389_010187-T1	DBVPG3775_006533-T1
GF00003569	RIT389_004690-T1, RIT389_010186-T1	DBVPG3775_006534-T1
GF00003570	RIT389_004691-T1, RIT389_010185-T1	DBVPG3775_006535-T1
GF00003571	RIT389_004692-T1, RIT389_010184-T1	DBVPG3775_006536-T1
GF00003572	RIT389_004698-T1, RIT389_005185-T1	DBVPG3775_001663-T1
GF00003573	RIT389_004700-T1, RIT389_005187-T1	DBVPG3775_001661-T1
GF00003574	RIT389_004701-T1, RIT389_005188-T1	DBVPG3775_001660-T1
GF00003575	RIT389_004702-T1, RIT389_005189-T1	DBVPG3775_001659-T1
GF00003576	RIT389_004703-T1, RIT389_005190-T1	DBVPG3775_001658-T1
GF00003577	RIT389_004705-T1, RIT389_005192-T1	DBVPG3775_001656-T1
GF00003578	RIT389_004706-T1, RIT389_005193-T1	DBVPG3775_001655-T1
GF00003579	RIT389_004707-T1, RIT389_005194-T1	DBVPG3775_001654-T1
GF00003580	RIT389_004708-T1, RIT389_005195-T1	DBVPG3775_001653-T1
GF00003581	RIT389_004709-T1, RIT389_005196-T1	DBVPG3775_001652-T1
GF00003582	RIT389_004710-T1, RIT389_005197-T1	DBVPG3775_001651-T1
GF00003583	RIT389_008542-T1, RIT389_014090-T1	DBVPG3775_007038-T1
GF00003584	RIT389_004713-T1, RIT389_005200-T1	DBVPG3775_001648-T1
GF00003585	RIT389_004714-T1, RIT389_005201-T1	DBVPG3775_001647-T1
GF00003586	RIT389_004715-T1, RIT389_005202-T1	DBVPG3775_001646-T1
GF00003587	RIT389_004716-T1, RIT389_005203-T1	DBVPG3775_001645-T1
GF00003588	RIT389_004717-T1, RIT389_005204-T1	DBVPG3775_001644-T1
GF00003589	RIT389_004718-T1, RIT389_005205-T1	DBVPG3775_001643-T1
GF00003590	RIT389_004719-T1, RIT389_005206-T1	DBVPG3775_001642-T1
GF00003591	RIT389_004720-T1, RIT389_005207-T1	DBVPG3775_001641-T1
GF00003592	RIT389_004722-T1, RIT389_014893-T1	DBVPG3775_001639-T1
GF00003593	RIT389_004732-T1, RIT389_013003-T1	DBVPG3775_006483-T1
GF00003594	RIT389_004733-T1, RIT389_013172-T1	DBVPG3775_006482-T1
GF00003595	RIT389_004734-T1, RIT389_013168-T1	DBVPG3775_006481-T1
GF00003596	RIT389_004735-T1, RIT389_013169-T1	DBVPG3775_006480-T1
GF00003597	RIT389_004736-T1, RIT389_013170-T1	DBVPG3775_006479-T1
GF00003598	RIT389_004738-T1, RIT389_013171-T1	DBVPG3775_006478-T1
GF00003599	RIT389_004739-T1, RIT389_014660-T1	DBVPG3775_006477-T1
GF00003600	RIT389_004742-T1, RIT389_008079-T1	DBVPG3775_006474-T1
GF00003601	RIT389_004743-T1, RIT389_008078-T1	DBVPG3775_006473-T1
GF00003602	RIT389_004745-T1, RIT389_008076-T1	DBVPG3775_006471-T1
GF00003603	RIT389_004746-T1, RIT389_008075-T1	DBVPG3775_006470-T1
GF00003604	RIT389_004778-T1, RIT389_011249-T1	DBVPG3775_000104-T1
GF00003605	RIT389_004780-T1, RIT389_011247-T1	DBVPG3775_000106-T1
GF00003606	RIT389_004781-T1, RIT389_011246-T1	DBVPG3775_000107-T1
GF00003607	RIT389_004782-T1, RIT389_011245-T1	DBVPG3775_000108-T1
GF00003608	RIT389_004783-T1, RIT389_011244-T1	DBVPG3775_000109-T1
GF00003609	RIT389_004784-T1, RIT389_011243-T1	DBVPG3775_000110-T1
GF00003610	RIT389_004786-T1, RIT389_011241-T1	DBVPG3775_000112-T1
GF00003611	RIT389_004787-T1, RIT389_011240-T1	DBVPG3775_000113-T1
GF00003612	RIT389_004789-T1, RIT389_012156-T1	DBVPG3775_000115-T1
GF00003613	RIT389_004790-T1, RIT389_012157-T1	DBVPG3775_000116-T1
GF00003614	RIT389_004792-T1, RIT389_012160-T1	DBVPG3775_000118-T1
GF00003615	RIT389_004793-T1, RIT389_012161-T1	DBVPG3775_000119-T1
GF00003616	RIT389_004795-T1, RIT389_012163-T1	DBVPG3775_000121-T1
GF00003617	RIT389_004798-T1, RIT389_013974-T1	DBVPG3775_000124-T1
GF00003618	RIT389_004799-T1, RIT389_013973-T1	DBVPG3775_000125-T1
GF00003619	RIT389_004800-T1, RIT389_013972-T1	DBVPG3775_000126-T1
GF00003620	RIT389_004803-T1, RIT389_007792-T1	DBVPG3775_000129-T1
GF00003621	RIT389_004804-T1, RIT389_007793-T1	DBVPG3775_000130-T1
GF00003622	RIT389_004806-T1, RIT389_009952-T1	DBVPG3775_006921-T1
GF00003623	RIT389_004811-T1, RIT389_010980-T1	DBVPG3775_006926-T1
GF00003624	RIT389_004813-T1, RIT389_012083-T1	DBVPG3775_006930-T1
GF00003625	RIT389_004816-T1, RIT389_012080-T1	DBVPG3775_006025-T1
GF00003626	RIT389_004817-T1, RIT389_012079-T1	DBVPG3775_006026-T1
GF00003627	RIT389_004819-T1, RIT389_012565-T1	DBVPG3775_006028-T1
GF00003628	RIT389_004822-T1, RIT389_006892-T1	DBVPG3775_003054-T1
GF00003629	RIT389_004823-T1, RIT389_006893-T1	DBVPG3775_003055-T1
GF00003630	RIT389_004824-T1, RIT389_006894-T1	DBVPG3775_003056-T1
GF00003631	RIT389_004825-T1, RIT389_006895-T1	DBVPG3775_003057-T1
GF00003632	RIT389_004826-T1, RIT389_006896-T1	DBVPG3775_003058-T1
GF00003633	RIT389_004827-T1, RIT389_006897-T1	DBVPG3775_003059-T1
GF00003634	RIT389_004828-T1, RIT389_006898-T1	DBVPG3775_003060-T1
GF00003635	RIT389_004829-T1, RIT389_006899-T1	DBVPG3775_003061-T1
GF00003636	RIT389_004830-T1, RIT389_006901-T1	DBVPG3775_003063-T1
GF00003637	RIT389_004834-T1, RIT389_006905-T1	DBVPG3775_003067-T1
GF00003638	RIT389_004835-T1, RIT389_006906-T1	DBVPG3775_003068-T1
GF00003639	RIT389_004836-T1, RIT389_006907-T1	DBVPG3775_003069-T1
GF00003640	RIT389_004837-T1, RIT389_006908-T1	DBVPG3775_003070-T1
GF00003641	RIT389_004842-T1, RIT389_006790-T1	DBVPG3775_003074-T1
GF00003642	RIT389_004846-T1, RIT389_006793-T1	DBVPG3775_003077-T1
GF00003643	RIT389_004847-T1, RIT389_006794-T1	DBVPG3775_003078-T1
GF00003644	RIT389_004848-T1, RIT389_006795-T1	DBVPG3775_003079-T1
GF00003645	RIT389_004852-T1, RIT389_005735-T1	DBVPG3775_002758-T1
GF00003646	RIT389_004853-T1, RIT389_005736-T1	DBVPG3775_002759-T1
GF00003647	RIT389_004854-T1, RIT389_005737-T1	DBVPG3775_002760-T1
GF00003648	RIT389_004855-T1, RIT389_005738-T1	DBVPG3775_002761-T1
GF00003649	RIT389_004856-T1, RIT389_005739-T1	DBVPG3775_002762-T1
GF00003650	RIT389_004857-T1, RIT389_005740-T1	DBVPG3775_002763-T1
GF00003651	RIT389_004861-T1, RIT389_008505-T1	DBVPG3775_002766-T1
GF00003652	RIT389_004862-T1, RIT389_008506-T1	DBVPG3775_002767-T1
GF00003653	RIT389_004863-T1, RIT389_008508-T1	DBVPG3775_002769-T1
GF00003654	RIT389_004864-T1, RIT389_008507-T1	DBVPG3775_002768-T1
GF00003655	RIT389_004865-T1, RIT389_008509-T1	DBVPG3775_002770-T1
GF00003656	RIT389_004866-T1, RIT389_008510-T1	DBVPG3775_002771-T1
GF00003657	RIT389_004867-T1, RIT389_008511-T1	DBVPG3775_002772-T1
GF00003658	RIT389_004868-T1, RIT389_008512-T1	DBVPG3775_002773-T1
GF00003659	RIT389_004869-T1, RIT389_008513-T1	DBVPG3775_002774-T1
GF00003660	RIT389_004870-T1, RIT389_008515-T1	DBVPG3775_002776-T1
GF00003661	RIT389_004871-T1, RIT389_008516-T1	DBVPG3775_002777-T1
GF00003662	RIT389_004872-T1, RIT389_008517-T1	DBVPG3775_002778-T1
GF00003663	RIT389_004873-T1, RIT389_008518-T1	DBVPG3775_002779-T1
