	Rhodotorula_mucilaginosa_TFCN_17-334Y-5.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00003520	TFCN17334Y5_004953-T1	DBVPG3775_001648-T1
GF00003521	TFCN17334Y5_012194-T1	DBVPG3775_007038-T1
GF00003522	TFCN17334Y5_005185-T1	DBVPG3775_001651-T1
GF00003523	TFCN17334Y5_004957-T1	DBVPG3775_001652-T1
GF00003524	TFCN17334Y5_004958-T1	DBVPG3775_001653-T1
GF00003525	TFCN17334Y5_004959-T1	DBVPG3775_001654-T1
GF00003526	TFCN17334Y5_004960-T1	DBVPG3775_001655-T1
GF00003527	TFCN17334Y5_004961-T1	DBVPG3775_001656-T1
GF00003528	TFCN17334Y5_007319-T1	DBVPG3775_005742-T1
GF00003529	TFCN17334Y5_004963-T1	DBVPG3775_001658-T1
GF00003530	TFCN17334Y5_004964-T1	DBVPG3775_001659-T1
GF00003531	TFCN17334Y5_005194-T1	DBVPG3775_001660-T1
GF00003532	TFCN17334Y5_004966-T1	DBVPG3775_001661-T1
GF00003533	TFCN17334Y5_004968-T1	DBVPG3775_001663-T1
GF00003534	TFCN17334Y5_004969-T1	DBVPG3775_001664-T1
GF00003535	TFCN17334Y5_004970-T1	DBVPG3775_001665-T1
GF00003536	TFCN17334Y5_004971-T1	DBVPG3775_001666-T1
GF00003537	TFCN17334Y5_004976-T1	DBVPG3775_001672-T1
GF00003538	TFCN17334Y5_005206-T1	DBVPG3775_001674-T1
GF00003539	TFCN17334Y5_004983-T1	DBVPG3775_001678-T1
GF00003540	TFCN17334Y5_004984-T1	DBVPG3775_001679-T1
GF00003541	TFCN17334Y5_004985-T1	DBVPG3775_001680-T1
GF00003542	TFCN17334Y5_004986-T1	DBVPG3775_001681-T1
GF00003543	TFCN17334Y5_004987-T1	DBVPG3775_001682-T1
GF00003544	TFCN17334Y5_004988-T1	DBVPG3775_001683-T1
GF00003545	TFCN17334Y5_004989-T1	DBVPG3775_001684-T1
GF00003546	TFCN17334Y5_004994-T1	DBVPG3775_001689-T1
GF00003547	TFCN17334Y5_004998-T1	DBVPG3775_001693-T1
GF00003548	TFCN17334Y5_004999-T1	DBVPG3775_001694-T1
GF00003549	TFCN17334Y5_005225-T1	DBVPG3775_001695-T1
GF00003550	TFCN17334Y5_005001-T1	DBVPG3775_001696-T1
GF00003551	TFCN17334Y5_005002-T1	DBVPG3775_001697-T1
GF00003552	TFCN17334Y5_005006-T1	DBVPG3775_001701-T1
GF00003553	TFCN17334Y5_005009-T1	DBVPG3775_001703-T1
GF00003554	TFCN17334Y5_005011-T1	DBVPG3775_001705-T1
GF00003555	TFCN17334Y5_005238-T1	DBVPG3775_001707-T1
GF00003556	TFCN17334Y5_005017-T1	DBVPG3775_001709-T1
GF00003557	TFCN17334Y5_005018-T1	DBVPG3775_001710-T1
GF00003558	TFCN17334Y5_005019-T1	DBVPG3775_001711-T1
GF00003559	TFCN17334Y5_005020-T1	DBVPG3775_001712-T1
GF00003560	TFCN17334Y5_005023-T1	DBVPG3775_001715-T1
GF00003561	TFCN17334Y5_005246-T1	DBVPG3775_001716-T1
GF00003562	TFCN17334Y5_005030-T1	DBVPG3775_001721-T1
GF00003563	TFCN17334Y5_005033-T1	DBVPG3775_001724-T1
GF00003564	TFCN17334Y5_005254-T1	DBVPG3775_001725-T1
GF00003565	TFCN17334Y5_005035-T1	DBVPG3775_001726-T1
GF00003566	TFCN17334Y5_005256-T1	DBVPG3775_001727-T1
GF00003567	TFCN17334Y5_005038-T1	DBVPG3775_001729-T1
GF00003568	TFCN17334Y5_005039-T1	DBVPG3775_001730-T1
GF00003569	TFCN17334Y5_005260-T1	DBVPG3775_001731-T1
GF00003570	TFCN17334Y5_007575-T1	DBVPG3775_005503-T1
GF00003571	TFCN17334Y5_005041-T1	DBVPG3775_001732-T1
GF00003572	TFCN17334Y5_005042-T1	DBVPG3775_001733-T1
GF00003573	TFCN17334Y5_005044-T1	DBVPG3775_001735-T1
GF00003574	TFCN17334Y5_005045-T1	DBVPG3775_001736-T1
GF00003575	TFCN17334Y5_005046-T1	DBVPG3775_001737-T1
GF00003576	TFCN17334Y5_005267-T1	DBVPG3775_001738-T1
GF00003577	TFCN17334Y5_005268-T1	DBVPG3775_001739-T1
GF00003578	TFCN17334Y5_005052-T1	DBVPG3775_001743-T1
GF00003579	TFCN17334Y5_005054-T1	DBVPG3775_001745-T1
GF00003580	TFCN17334Y5_005055-T1	DBVPG3775_001746-T1
GF00003581	TFCN17334Y5_005278-T1	DBVPG3775_001749-T1
GF00003582	TFCN17334Y5_005279-T1	DBVPG3775_001750-T1
GF00003583	TFCN17334Y5_005063-T1	DBVPG3775_006641-T1
GF00003584	TFCN17334Y5_005064-T1	DBVPG3775_006640-T1
GF00003585	TFCN17334Y5_005065-T1	DBVPG3775_006639-T1
GF00003586	TFCN17334Y5_005066-T1	DBVPG3775_006638-T1
GF00003587	TFCN17334Y5_005067-T1	DBVPG3775_006637-T1
GF00003588	TFCN17334Y5_012314-T1	DBVPG3775_006636-T1
GF00003589	TFCN17334Y5_005069-T1	DBVPG3775_006635-T1
GF00003590	TFCN17334Y5_005070-T1	DBVPG3775_006634-T1
GF00003591	TFCN17334Y5_012311-T1	DBVPG3775_006633-T1
GF00003592	TFCN17334Y5_012310-T1	DBVPG3775_006632-T1
GF00003593	TFCN17334Y5_005073-T1	DBVPG3775_006631-T1
GF00003594	TFCN17334Y5_012308-T1	DBVPG3775_006630-T1
GF00003595	TFCN17334Y5_005075-T1	DBVPG3775_006629-T1
GF00003596	TFCN17334Y5_005076-T1	DBVPG3775_006628-T1
GF00003597	TFCN17334Y5_005077-T1	DBVPG3775_006627-T1
GF00003598	TFCN17334Y5_013650-T1	DBVPG3775_006622-T1
GF00003599	TFCN17334Y5_005083-T1	DBVPG3775_006621-T1
GF00003600	TFCN17334Y5_013652-T1	DBVPG3775_006620-T1
GF00003601	TFCN17334Y5_013656-T1	DBVPG3775_006616-T1
GF00003602	TFCN17334Y5_005089-T1	DBVPG3775_006615-T1
GF00003603	TFCN17334Y5_005090-T1	DBVPG3775_006614-T1
GF00003604	TFCN17334Y5_005091-T1	DBVPG3775_006613-T1
GF00003605	TFCN17334Y5_005092-T1	DBVPG3775_006612-T1
GF00003606	TFCN17334Y5_008841-T1	DBVPG3775_006609-T1
GF00003607	TFCN17334Y5_005096-T1	DBVPG3775_006608-T1
GF00003608	TFCN17334Y5_008839-T1	DBVPG3775_006607-T1
GF00003609	TFCN17334Y5_008838-T1	DBVPG3775_006606-T1
GF00003610	TFCN17334Y5_005101-T1	DBVPG3775_006603-T1
GF00003611	TFCN17334Y5_005102-T1	DBVPG3775_006602-T1
GF00003612	TFCN17334Y5_005104-T1	DBVPG3775_006599-T1
GF00003613	TFCN17334Y5_005105-T1	DBVPG3775_006598-T1
GF00003614	TFCN17334Y5_005106-T1	DBVPG3775_006597-T1
GF00003615	TFCN17334Y5_005107-T1	DBVPG3775_006596-T1
GF00003616	TFCN17334Y5_005108-T1	DBVPG3775_006595-T1
GF00003617	TFCN17334Y5_005109-T1	DBVPG3775_007479-T1
GF00003618	TFCN17334Y5_005110-T1	DBVPG3775_007480-T1
GF00003619	TFCN17334Y5_005116-T1	DBVPG3775_007484-T1
GF00003620	TFCN17334Y5_010197-T1	DBVPG3775_007485-T1
GF00003621	TFCN17334Y5_005118-T1	DBVPG3775_007486-T1
GF00003622	TFCN17334Y5_010199-T1	DBVPG3775_007487-T1
GF00003623	TFCN17334Y5_005120-T1	DBVPG3775_007488-T1
GF00003624	TFCN17334Y5_005122-T1	DBVPG3775_007490-T1
GF00003625	TFCN17334Y5_005125-T1	DBVPG3775_007521-T1
GF00003626	TFCN17334Y5_010211-T1	DBVPG3775_007553-T1
GF00003627	TFCN17334Y5_005131-T1	DBVPG3775_007552-T1
GF00003628	TFCN17334Y5_005134-T1	DBVPG3775_007542-T1
GF00003629	TFCN17334Y5_008798-T1	DBVPG3775_007541-T1
GF00003630	TFCN17334Y5_005136-T1	DBVPG3775_007540-T1
GF00003631	TFCN17334Y5_005139-T1	DBVPG3775_004594-T1
GF00003632	TFCN17334Y5_005140-T1	DBVPG3775_004595-T1
GF00003633	TFCN17334Y5_008804-T1	DBVPG3775_004596-T1
GF00003634	TFCN17334Y5_008805-T1	DBVPG3775_004597-T1
GF00003635	TFCN17334Y5_005143-T1	DBVPG3775_004598-T1
GF00003636	TFCN17334Y5_005145-T1	DBVPG3775_004600-T1
GF00003637	TFCN17334Y5_005146-T1	DBVPG3775_004601-T1
GF00003638	TFCN17334Y5_005148-T1	DBVPG3775_004603-T1
GF00003639	TFCN17334Y5_008813-T1	DBVPG3775_004605-T1
GF00003640	TFCN17334Y5_008814-T1	DBVPG3775_004606-T1
GF00003641	TFCN17334Y5_005152-T1	DBVPG3775_004607-T1
GF00003642	TFCN17334Y5_005153-T1	DBVPG3775_004608-T1
GF00003643	TFCN17334Y5_008818-T1	DBVPG3775_004610-T1
GF00003644	TFCN17334Y5_005156-T1	DBVPG3775_004611-T1
GF00003645	TFCN17334Y5_008820-T1	DBVPG3775_004612-T1
GF00003646	TFCN17334Y5_005158-T1	DBVPG3775_004613-T1
GF00003647	TFCN17334Y5_005159-T1	DBVPG3775_004614-T1
GF00003648	TFCN17334Y5_005160-T1	DBVPG3775_004615-T1
GF00003649	TFCN17334Y5_008824-T1	DBVPG3775_004616-T1
GF00003650	TFCN17334Y5_005162-T1	DBVPG3775_004617-T1
GF00003651	TFCN17334Y5_005163-T1	DBVPG3775_004618-T1
GF00003652	TFCN17334Y5_005164-T1	DBVPG3775_004619-T1
GF00003653	TFCN17334Y5_005165-T1	DBVPG3775_004620-T1
GF00003654	TFCN17334Y5_008829-T1	DBVPG3775_004621-T1
GF00003655	TFCN17334Y5_005280-T1	DBVPG3775_007095-T1
GF00003656	TFCN17334Y5_005286-T1	DBVPG3775_007100-T1
GF00003657	TFCN17334Y5_007846-T1	DBVPG3775_007104-T1
GF00003658	TFCN17334Y5_007848-T1	DBVPG3775_007106-T1
GF00003659	TFCN17334Y5_005292-T1	DBVPG3775_007107-T1
GF00003660	TFCN17334Y5_005293-T1	DBVPG3775_007108-T1
GF00003661	TFCN17334Y5_005294-T1	DBVPG3775_007109-T1
GF00003662	TFCN17334Y5_005297-T1	DBVPG3775_007113-T1
GF00003663	TFCN17334Y5_005298-T1	DBVPG3775_007114-T1
GF00003664	TFCN17334Y5_005299-T1	DBVPG3775_007115-T1
GF00003665	TFCN17334Y5_007858-T1	DBVPG3775_007116-T1
GF00003666	TFCN17334Y5_005301-T1	DBVPG3775_007117-T1
GF00003667	TFCN17334Y5_005302-T1	DBVPG3775_007118-T1
GF00003668	TFCN17334Y5_005304-T1	DBVPG3775_007120-T1
GF00003669	TFCN17334Y5_007863-T1	DBVPG3775_007121-T1
GF00003670	TFCN17334Y5_007864-T1	DBVPG3775_007122-T1
GF00003671	TFCN17334Y5_005307-T1	DBVPG3775_007123-T1
GF00003672	TFCN17334Y5_005308-T1	DBVPG3775_007124-T1
GF00003673	TFCN17334Y5_005312-T1	DBVPG3775_006281-T1
GF00003674	TFCN17334Y5_005313-T1	DBVPG3775_006282-T1
GF00003675	TFCN17334Y5_005315-T1	DBVPG3775_006284-T1
GF00003676	TFCN17334Y5_005316-T1	DBVPG3775_006285-T1
GF00003677	TFCN17334Y5_011119-T1	DBVPG3775_006290-T1
GF00003678	TFCN17334Y5_005322-T1	DBVPG3775_006291-T1
GF00003679	TFCN17334Y5_011117-T1	DBVPG3775_006292-T1
GF00003680	TFCN17334Y5_005324-T1	DBVPG3775_006293-T1
GF00003681	TFCN17334Y5_005325-T1	DBVPG3775_006294-T1
GF00003682	TFCN17334Y5_005326-T1	DBVPG3775_006295-T1
GF00003683	TFCN17334Y5_005327-T1	DBVPG3775_006296-T1
GF00003684	TFCN17334Y5_005328-T1	DBVPG3775_006297-T1
GF00003685	TFCN17334Y5_005329-T1	DBVPG3775_006298-T1
GF00003686	TFCN17334Y5_005330-T1	DBVPG3775_006299-T1
GF00003687	TFCN17334Y5_005331-T1	DBVPG3775_006300-T1
GF00003688	TFCN17334Y5_005332-T1	DBVPG3775_006301-T1
GF00003689	TFCN17334Y5_011107-T1	DBVPG3775_006302-T1
GF00003690	TFCN17334Y5_005334-T1	DBVPG3775_006303-T1
GF00003691	TFCN17334Y5_005336-T1	DBVPG3775_006305-T1
GF00003692	TFCN17334Y5_005337-T1	DBVPG3775_006306-T1
GF00003693	TFCN17334Y5_011102-T1	DBVPG3775_006308-T1
GF00003694	TFCN17334Y5_011101-T1	DBVPG3775_006309-T1
GF00003695	TFCN17334Y5_011100-T1	DBVPG3775_006310-T1
GF00003696	TFCN17334Y5_005345-T1	DBVPG3775_006315-T1
GF00003697	TFCN17334Y5_007907-T1	DBVPG3775_006316-T1
GF00003698	TFCN17334Y5_007905-T1	DBVPG3775_006318-T1
GF00003699	TFCN17334Y5_005349-T1	DBVPG3775_006319-T1
GF00003700	TFCN17334Y5_005350-T1	DBVPG3775_006320-T1
GF00003701	TFCN17334Y5_007902-T1	DBVPG3775_006321-T1
GF00003702	TFCN17334Y5_005352-T1	DBVPG3775_006322-T1
GF00003703	TFCN17334Y5_005359-T1	DBVPG3775_006328-T1
GF00003704	TFCN17334Y5_005360-T1	DBVPG3775_006329-T1
GF00003705	TFCN17334Y5_007893-T1	DBVPG3775_006330-T1
GF00003706	TFCN17334Y5_005363-T1	DBVPG3775_006332-T1
GF00003707	TFCN17334Y5_005364-T1	DBVPG3775_006333-T1
GF00003708	TFCN17334Y5_007884-T1	DBVPG3775_003837-T1
GF00003709	TFCN17334Y5_005369-T1	DBVPG3775_003836-T1
GF00003710	TFCN17334Y5_005370-T1	DBVPG3775_003835-T1
GF00003711	TFCN17334Y5_005371-T1	DBVPG3775_003834-T1
GF00003712	TFCN17334Y5_005372-T1	DBVPG3775_003833-T1
GF00003713	TFCN17334Y5_005374-T1	DBVPG3775_003831-T1
GF00003714	TFCN17334Y5_005375-T1	DBVPG3775_003830-T1
GF00003715	TFCN17334Y5_005376-T1	DBVPG3775_003829-T1
GF00003716	TFCN17334Y5_007875-T1	DBVPG3775_003828-T1
GF00003717	TFCN17334Y5_005378-T1	DBVPG3775_003827-T1
GF00003718	TFCN17334Y5_005380-T1	DBVPG3775_003825-T1
GF00003719	TFCN17334Y5_005381-T1	DBVPG3775_003824-T1
GF00003720	TFCN17334Y5_005382-T1	DBVPG3775_003823-T1
GF00003721	TFCN17334Y5_005384-T1	DBVPG3775_003820-T1
GF00003722	TFCN17334Y5_005386-T1	DBVPG3775_003818-T1
GF00003723	TFCN17334Y5_005387-T1	DBVPG3775_003817-T1
GF00003724	TFCN17334Y5_011131-T1	DBVPG3775_003816-T1
GF00003725	TFCN17334Y5_005389-T1	DBVPG3775_003815-T1
GF00003726	TFCN17334Y5_005390-T1	DBVPG3775_003814-T1
GF00003727	TFCN17334Y5_005391-T1	DBVPG3775_003813-T1
GF00003728	TFCN17334Y5_005392-T1	DBVPG3775_003812-T1
GF00003729	TFCN17334Y5_005393-T1	DBVPG3775_003811-T1
GF00003730	TFCN17334Y5_011137-T1	DBVPG3775_003810-T1
GF00003731	TFCN17334Y5_005395-T1	DBVPG3775_003809-T1
GF00003732	TFCN17334Y5_005396-T1	DBVPG3775_003808-T1
GF00003733	TFCN17334Y5_011140-T1	DBVPG3775_003807-T1
GF00003734	TFCN17334Y5_005398-T1	DBVPG3775_003806-T1
GF00003735	TFCN17334Y5_005399-T1	DBVPG3775_003805-T1
GF00003736	TFCN17334Y5_005401-T1	DBVPG3775_002053-T1
GF00003737	TFCN17334Y5_006284-T1	DBVPG3775_002052-T1
GF00003738	TFCN17334Y5_006285-T1	DBVPG3775_002051-T1
GF00003739	TFCN17334Y5_005404-T1	DBVPG3775_002050-T1
GF00003740	TFCN17334Y5_005406-T1	DBVPG3775_002048-T1
GF00003741	TFCN17334Y5_006289-T1	DBVPG3775_002047-T1
GF00003742	TFCN17334Y5_006295-T1	DBVPG3775_002041-T1
GF00003743	TFCN17334Y5_005414-T1	DBVPG3775_002040-T1
GF00003744	TFCN17334Y5_013196-T1	DBVPG3775_007421-T1
GF00003745	TFCN17334Y5_005421-T1	DBVPG3775_002034-T1
GF00003746	TFCN17334Y5_005422-T1	DBVPG3775_002033-T1
GF00003747	TFCN17334Y5_008385-T1	DBVPG3775_000423-T1
GF00003748	TFCN17334Y5_006307-T1	DBVPG3775_002030-T1
GF00003749	TFCN17334Y5_006308-T1	DBVPG3775_002029-T1
GF00003750	TFCN17334Y5_005428-T1	DBVPG3775_002027-T1
GF00003751	TFCN17334Y5_005429-T1	DBVPG3775_002026-T1
GF00003752	TFCN17334Y5_005430-T1	DBVPG3775_002025-T1
GF00003753	TFCN17334Y5_005433-T1	DBVPG3775_002022-T1
GF00003754	TFCN17334Y5_005434-T1	DBVPG3775_002021-T1
GF00003755	TFCN17334Y5_005436-T1	DBVPG3775_002019-T1
GF00003756	TFCN17334Y5_005440-T1	DBVPG3775_002015-T1
GF00003757	TFCN17334Y5_005442-T1	DBVPG3775_002013-T1
GF00003758	TFCN17334Y5_013510-T1	DBVPG3775_002012-T1
GF00003759	TFCN17334Y5_005444-T1	DBVPG3775_002011-T1
GF00003760	TFCN17334Y5_005450-T1	DBVPG3775_002005-T1
GF00003761	TFCN17334Y5_005454-T1	DBVPG3775_002001-T1
GF00003762	TFCN17334Y5_005459-T1	DBVPG3775_001997-T1
GF00003763	TFCN17334Y5_005460-T1	DBVPG3775_001996-T1
GF00003764	TFCN17334Y5_005462-T1	DBVPG3775_001994-T1
GF00003765	TFCN17334Y5_005464-T1	DBVPG3775_001992-T1
GF00003766	TFCN17334Y5_005466-T1	DBVPG3775_001990-T1
GF00003767	TFCN17334Y5_005468-T1	DBVPG3775_001988-T1
GF00003768	TFCN17334Y5_005469-T1	DBVPG3775_001987-T1
GF00003769	TFCN17334Y5_005471-T1	DBVPG3775_001985-T1
GF00003770	TFCN17334Y5_006791-T1	DBVPG3775_001984-T1
GF00003771	TFCN17334Y5_005475-T1	DBVPG3775_001981-T1
GF00003772	TFCN17334Y5_005477-T1	DBVPG3775_001979-T1
GF00003773	TFCN17334Y5_005478-T1	DBVPG3775_001978-T1
GF00003774	TFCN17334Y5_006797-T1	DBVPG3775_001977-T1
GF00003775	TFCN17334Y5_005483-T1	DBVPG3775_001975-T1
GF00003776	TFCN17334Y5_005484-T1	DBVPG3775_001974-T1
GF00003777	TFCN17334Y5_005487-T1	DBVPG3775_001971-T1
GF00003778	TFCN17334Y5_005490-T1	DBVPG3775_001967-T1
GF00003779	TFCN17334Y5_005492-T1	DBVPG3775_001965-T1
GF00003780	TFCN17334Y5_005497-T1	DBVPG3775_001960-T1
GF00003781	TFCN17334Y5_005498-T1	DBVPG3775_001959-T1
GF00003782	TFCN17334Y5_005499-T1	DBVPG3775_001958-T1
GF00003783	TFCN17334Y5_006820-T1	DBVPG3775_001957-T1
GF00003784	TFCN17334Y5_006821-T1	DBVPG3775_001956-T1
GF00003785	TFCN17334Y5_005504-T1	DBVPG3775_001953-T1
GF00003786	TFCN17334Y5_005505-T1	DBVPG3775_001952-T1
GF00003787	TFCN17334Y5_005506-T1	DBVPG3775_001951-T1
GF00003788	TFCN17334Y5_006826-T1	DBVPG3775_001950-T1
GF00003789	TFCN17334Y5_007942-T1	DBVPG3775_003010-T1
GF00003790	TFCN17334Y5_005510-T1	DBVPG3775_003012-T1
GF00003791	TFCN17334Y5_005511-T1	DBVPG3775_003013-T1
GF00003792	TFCN17334Y5_005512-T1	DBVPG3775_003014-T1
GF00003793	TFCN17334Y5_005514-T1	DBVPG3775_003016-T1
GF00003794	TFCN17334Y5_005515-T1	DBVPG3775_003017-T1
GF00003795	TFCN17334Y5_005519-T1	DBVPG3775_003021-T1
GF00003796	TFCN17334Y5_005520-T1	DBVPG3775_003022-T1
GF00003797	TFCN17334Y5_007956-T1	DBVPG3775_003025-T1
GF00003798	TFCN17334Y5_005524-T1	DBVPG3775_003026-T1
GF00003799	TFCN17334Y5_005526-T1	DBVPG3775_003028-T1
GF00003800	TFCN17334Y5_007664-T1	DBVPG3775_002676-T1
GF00003801	TFCN17334Y5_007960-T1	DBVPG3775_003029-T1
GF00003802	TFCN17334Y5_007961-T1	DBVPG3775_003030-T1
GF00003803	TFCN17334Y5_005531-T1	DBVPG3775_003032-T1
GF00003804	TFCN17334Y5_005532-T1	DBVPG3775_003033-T1
GF00003805	TFCN17334Y5_005535-T1	DBVPG3775_003036-T1
GF00003806	TFCN17334Y5_005536-T1	DBVPG3775_003037-T1
GF00003807	TFCN17334Y5_005538-T1	DBVPG3775_003040-T1
GF00003808	TFCN17334Y5_005540-T1	DBVPG3775_003042-T1
GF00003809	TFCN17334Y5_007978-T1	DBVPG3775_003046-T1
GF00003810	TFCN17334Y5_005546-T1	DBVPG3775_003047-T1
GF00003811	TFCN17334Y5_005549-T1	DBVPG3775_006553-T1
GF00003812	TFCN17334Y5_005550-T1	DBVPG3775_006554-T1
GF00003813	TFCN17334Y5_005553-T1	DBVPG3775_006557-T1
GF00003814	TFCN17334Y5_005554-T1	DBVPG3775_006558-T1
GF00003815	TFCN17334Y5_010951-T1	DBVPG3775_006559-T1
GF00003816	TFCN17334Y5_005556-T1	DBVPG3775_006560-T1
GF00003817	TFCN17334Y5_010953-T1	DBVPG3775_006561-T1
GF00003818	TFCN17334Y5_005561-T1	DBVPG3775_006565-T1
GF00003819	TFCN17334Y5_005562-T1	DBVPG3775_006566-T1
GF00003820	TFCN17334Y5_005565-T1	DBVPG3775_006569-T1
GF00003821	TFCN17334Y5_010962-T1	DBVPG3775_006570-T1
GF00003822	TFCN17334Y5_005567-T1	DBVPG3775_006571-T1
GF00003823	TFCN17334Y5_005568-T1	DBVPG3775_006572-T1
GF00003824	TFCN17334Y5_005571-T1	DBVPG3775_006575-T1
GF00003825	TFCN17334Y5_005575-T1	DBVPG3775_006579-T1
GF00003826	TFCN17334Y5_013181-T1	DBVPG3775_006583-T1
GF00003827	TFCN17334Y5_005581-T1	DBVPG3775_006586-T1
GF00003828	TFCN17334Y5_005582-T1	DBVPG3775_006587-T1
GF00003829	TFCN17334Y5_005583-T1	DBVPG3775_006588-T1
GF00003830	TFCN17334Y5_005584-T1	DBVPG3775_006589-T1
GF00003831	TFCN17334Y5_013189-T1	DBVPG3775_006592-T1
GF00003832	TFCN17334Y5_005591-T1	DBVPG3775_007420-T1
GF00003833	TFCN17334Y5_013197-T1	DBVPG3775_007422-T1
GF00003834	TFCN17334Y5_014067-T1	DBVPG3775_007426-T1
GF00003835	TFCN17334Y5_014070-T1	DBVPG3775_007430-T1
GF00003836	TFCN17334Y5_005603-T1	DBVPG3775_007431-T1
GF00003837	TFCN17334Y5_005604-T1	DBVPG3775_007432-T1
GF00003838	TFCN17334Y5_014400-T1	DBVPG3775_000972-T1
GF00003839	TFCN17334Y5_005682-T1	DBVPG3775_000973-T1
GF00003840	TFCN17334Y5_014398-T1	DBVPG3775_000974-T1
GF00003841	TFCN17334Y5_005699-T1	DBVPG3775_000987-T1
GF00003842	TFCN17334Y5_005701-T1	DBVPG3775_000986-T1
GF00003843	TFCN17334Y5_005702-T1	DBVPG3775_000985-T1
GF00003844	TFCN17334Y5_010723-T1	DBVPG3775_000992-T1
GF00003845	TFCN17334Y5_010719-T1	DBVPG3775_000996-T1
GF00003846	TFCN17334Y5_005709-T1	DBVPG3775_000997-T1
GF00003847	TFCN17334Y5_010717-T1	DBVPG3775_000998-T1
GF00003848	TFCN17334Y5_005807-T1	DBVPG3775_001889-T1
GF00003849	TFCN17334Y5_011708-T1	DBVPG3775_001890-T1
GF00003850	TFCN17334Y5_011710-T1	DBVPG3775_001892-T1
GF00003851	TFCN17334Y5_011712-T1	DBVPG3775_001894-T1
GF00003852	TFCN17334Y5_011715-T1	DBVPG3775_001897-T1
GF00003853	TFCN17334Y5_005817-T1	DBVPG3775_001898-T1
GF00003854	TFCN17334Y5_005818-T1	DBVPG3775_001899-T1
GF00003855	TFCN17334Y5_005819-T1	DBVPG3775_001900-T1
GF00003856	TFCN17334Y5_005820-T1	DBVPG3775_001901-T1
GF00003857	TFCN17334Y5_011724-T1	DBVPG3775_001906-T1
GF00003858	TFCN17334Y5_006401-T1	DBVPG3775_004573-T1
GF00003859	TFCN17334Y5_005947-T1	DBVPG3775_004574-T1
GF00003860	TFCN17334Y5_011920-T1	DBVPG3775_005367-T1
GF00003861	TFCN17334Y5_005950-T1	DBVPG3775_004578-T1
GF00003862	TFCN17334Y5_005951-T1	DBVPG3775_004579-T1
GF00003863	TFCN17334Y5_005952-T1	DBVPG3775_004580-T1
GF00003864	TFCN17334Y5_013913-T1	DBVPG3775_004581-T1
GF00003865	TFCN17334Y5_005955-T1	DBVPG3775_004583-T1
GF00003866	TFCN17334Y5_005956-T1	DBVPG3775_004584-T1
GF00003867	TFCN17334Y5_013908-T1	DBVPG3775_004587-T1
GF00003868	TFCN17334Y5_005959-T1	DBVPG3775_004588-T1
GF00003869	TFCN17334Y5_005960-T1	DBVPG3775_004589-T1
GF00003870	TFCN17334Y5_005962-T1	DBVPG3775_004591-T1
GF00003871	TFCN17334Y5_005963-T1	DBVPG3775_004592-T1
GF00003872	TFCN17334Y5_011256-T1	DBVPG3775_003557-T1
GF00003873	TFCN17334Y5_005983-T1	DBVPG3775_003558-T1
GF00003874	TFCN17334Y5_011253-T1	DBVPG3775_003560-T1
GF00003875	TFCN17334Y5_011252-T1	DBVPG3775_003561-T1
GF00003876	TFCN17334Y5_011251-T1	DBVPG3775_003562-T1
GF00003877	TFCN17334Y5_011250-T1	DBVPG3775_003563-T1
GF00003878	TFCN17334Y5_005989-T1	DBVPG3775_003564-T1
GF00003879	TFCN17334Y5_005992-T1	DBVPG3775_003566-T1
GF00003880	TFCN17334Y5_011245-T1	DBVPG3775_003567-T1
GF00003881	TFCN17334Y5_011242-T1	DBVPG3775_003570-T1
GF00003882	TFCN17334Y5_005997-T1	DBVPG3775_003571-T1
GF00003883	TFCN17334Y5_011240-T1	DBVPG3775_003572-T1
GF00003884	TFCN17334Y5_005999-T1	DBVPG3775_003573-T1
GF00003885	TFCN17334Y5_006000-T1	DBVPG3775_003574-T1
GF00003886	TFCN17334Y5_011237-T1	DBVPG3775_003575-T1
GF00003887	TFCN17334Y5_006003-T1	DBVPG3775_003579-T1
GF00003888	TFCN17334Y5_011232-T1	DBVPG3775_003580-T1
GF00003889	TFCN17334Y5_011231-T1	DBVPG3775_003581-T1
GF00003890	TFCN17334Y5_006009-T1	DBVPG3775_003585-T1
GF00003891	TFCN17334Y5_006010-T1	DBVPG3775_003586-T1
GF00003892	TFCN17334Y5_006011-T1	DBVPG3775_003587-T1
GF00003893	TFCN17334Y5_006012-T1	DBVPG3775_003588-T1
GF00003894	TFCN17334Y5_006015-T1	DBVPG3775_003591-T1
GF00003895	TFCN17334Y5_014008-T1	DBVPG3775_003592-T1
GF00003896	TFCN17334Y5_006017-T1	DBVPG3775_003593-T1
GF00003897	TFCN17334Y5_014006-T1	DBVPG3775_003594-T1
GF00003898	TFCN17334Y5_014002-T1	DBVPG3775_003598-T1
GF00003899	TFCN17334Y5_006030-T1	DBVPG3775_004823-T1
GF00003900	TFCN17334Y5_006032-T1	DBVPG3775_004821-T1
GF00003901	TFCN17334Y5_006033-T1	DBVPG3775_004820-T1
GF00003902	TFCN17334Y5_012683-T1	DBVPG3775_004817-T1
GF00003903	TFCN17334Y5_012684-T1	DBVPG3775_004816-T1
GF00003904	TFCN17334Y5_006038-T1	DBVPG3775_004815-T1
GF00003905	TFCN17334Y5_006039-T1	DBVPG3775_004814-T1
GF00003906	TFCN17334Y5_006040-T1	DBVPG3775_004813-T1
