	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00003175	DBVPG4380_002388-T1	DBVPG3775_007191-T1
GF00003176	DBVPG4380_002389-T1	DBVPG3775_007193-T1
GF00003177	DBVPG4380_002391-T1	DBVPG3775_007196-T1
GF00003178	DBVPG4380_010750-T1	DBVPG3775_007197-T1
GF00003179	DBVPG4380_002393-T1	DBVPG3775_007198-T1
GF00003180	DBVPG4380_002394-T1	DBVPG3775_006148-T1
GF00003181	DBVPG4380_002395-T1	DBVPG3775_006149-T1
GF00003182	DBVPG4380_002397-T1	DBVPG3775_006152-T1
GF00003183	DBVPG4380_002398-T1	DBVPG3775_006153-T1
GF00003184	DBVPG4380_002399-T1	DBVPG3775_006154-T1
GF00003185	DBVPG4380_002400-T1	DBVPG3775_006155-T1
GF00003186	DBVPG4380_013411-T1	DBVPG3775_003777-T1
GF00003187	DBVPG4380_002408-T1	DBVPG3775_003772-T1
GF00003188	DBVPG4380_002414-T1	DBVPG3775_003311-T1
GF00003189	DBVPG4380_002415-T1	DBVPG3775_003310-T1
GF00003190	DBVPG4380_012337-T1	DBVPG3775_003307-T1
GF00003191	DBVPG4380_002421-T1	DBVPG3775_002233-T1
GF00003192	DBVPG4380_002424-T1	DBVPG3775_002237-T1
GF00003193	DBVPG4380_011849-T1	DBVPG3775_002241-T1
GF00003194	DBVPG4380_002429-T1	DBVPG3775_002243-T1
GF00003195	DBVPG4380_002430-T1	DBVPG3775_002244-T1
GF00003196	DBVPG4380_002431-T1	DBVPG3775_002245-T1
GF00003197	DBVPG4380_002432-T1	DBVPG3775_002246-T1
GF00003198	DBVPG4380_002434-T1	DBVPG3775_000936-T1
GF00003199	DBVPG4380_002435-T1	DBVPG3775_000935-T1
GF00003200	DBVPG4380_004245-T1	DBVPG3775_000910-T1
GF00003201	DBVPG4380_002440-T1	DBVPG3775_000911-T1
GF00003202	DBVPG4380_010510-T1	DBVPG3775_000914-T1
GF00003203	DBVPG4380_002454-T1	DBVPG3775_006412-T1
GF00003204	DBVPG4380_009186-T1	DBVPG3775_007298-T1
GF00003205	DBVPG4380_009185-T1	DBVPG3775_007297-T1
GF00003206	DBVPG4380_009184-T1	DBVPG3775_007296-T1
GF00003207	DBVPG4380_002462-T1	DBVPG3775_007292-T1
GF00003208	DBVPG4380_012042-T1	DBVPG3775_007287-T1
GF00003209	DBVPG4380_012041-T1	DBVPG3775_007286-T1
GF00003210	DBVPG4380_002470-T1	DBVPG3775_006470-T1
GF00003211	DBVPG4380_002471-T1	DBVPG3775_006471-T1
GF00003212	DBVPG4380_002474-T1	DBVPG3775_006474-T1
GF00003213	DBVPG4380_002475-T1	DBVPG3775_006475-T1
GF00003214	DBVPG4380_008283-T1	DBVPG3775_007189-T1
GF00003215	DBVPG4380_011864-T1	DBVPG3775_001636-T1
GF00003216	DBVPG4380_002482-T1	DBVPG3775_005509-T1
GF00003217	DBVPG4380_010095-T1	DBVPG3775_005508-T1
GF00003218	DBVPG4380_002484-T1	DBVPG3775_005507-T1
GF00003219	DBVPG4380_002488-T1	DBVPG3775_005503-T1
GF00003220	DBVPG4380_006803-T1	DBVPG3775_001731-T1
GF00003221	DBVPG4380_011891-T1	DBVPG3775_005502-T1
GF00003222	DBVPG4380_002490-T1	DBVPG3775_005501-T1
GF00003223	DBVPG4380_002500-T1	DBVPG3775_004558-T1
GF00003224	DBVPG4380_002503-T1	DBVPG3775_007107-T1
GF00003225	DBVPG4380_002506-T1	DBVPG3775_007104-T1
GF00003226	DBVPG4380_002514-T1	
GF00003227	DBVPG4380_006375-T1	DBVPG3775_006797-T1
GF00003228	DBVPG4380_005475-T1	DBVPG3775_000237-T1
GF00003229	DBVPG4380_005473-T1	DBVPG3775_000239-T1
GF00003230	DBVPG4380_002522-T1	DBVPG3775_000240-T1
GF00003231	DBVPG4380_002523-T1	DBVPG3775_000241-T1
GF00003232	DBVPG4380_005470-T1	DBVPG3775_000242-T1
GF00003233	DBVPG4380_002526-T1	DBVPG3775_000244-T1
GF00003234	DBVPG4380_002542-T1	DBVPG3775_000675-T1
GF00003235	DBVPG4380_004508-T1	DBVPG3775_000891-T1
GF00003236	DBVPG4380_002547-T1	DBVPG3775_000652-T1
GF00003237	DBVPG4380_002552-T1	DBVPG3775_005470-T1
GF00003238	DBVPG4380_004373-T1	DBVPG3775_005476-T1
GF00003239	DBVPG4380_002559-T1	DBVPG3775_004324-T1
GF00003240	DBVPG4380_002560-T1	DBVPG3775_004323-T1
GF00003241	DBVPG4380_002561-T1	DBVPG3775_004322-T1
GF00003242	DBVPG4380_003467-T1	DBVPG3775_004321-T1
GF00003243	DBVPG4380_002566-T1	DBVPG3775_004317-T1
GF00003244	DBVPG4380_002569-T1	DBVPG3775_003183-T1
GF00003245	DBVPG4380_008099-T1	DBVPG3775_003189-T1
GF00003246	DBVPG4380_008100-T1	DBVPG3775_003190-T1
GF00003247	DBVPG4380_002574-T1	DBVPG3775_003191-T1
GF00003248	DBVPG4380_008102-T1	DBVPG3775_003192-T1
GF00003249	DBVPG4380_002576-T1	DBVPG3775_003193-T1
GF00003250	DBVPG4380_013840-T1	DBVPG3775_003194-T1
GF00003251	DBVPG4380_002578-T1	DBVPG3775_000423-T1
GF00003252	DBVPG4380_002580-T1	DBVPG3775_000419-T1
GF00003253	DBVPG4380_002583-T1	DBVPG3775_007533-T1
GF00003254	DBVPG4380_002584-T1	DBVPG3775_007534-T1
GF00003255	DBVPG4380_002585-T1	DBVPG3775_007535-T1
GF00003256	DBVPG4380_002586-T1	DBVPG3775_007536-T1
GF00003257	DBVPG4380_002590-T1	DBVPG3775_002774-T1
GF00003258	DBVPG4380_002595-T1	DBVPG3775_002766-T1
GF00003259	DBVPG4380_002598-T1	DBVPG3775_002962-T1
GF00003260	DBVPG4380_002600-T1	DBVPG3775_002960-T1
GF00003261	DBVPG4380_007927-T1	DBVPG3775_002959-T1
GF00003262	DBVPG4380_002603-T1	DBVPG3775_002957-T1
GF00003263	DBVPG4380_007925-T1	DBVPG3775_002956-T1
GF00003264	DBVPG4380_002605-T1	DBVPG3775_002955-T1
GF00003265	DBVPG4380_002612-T1	DBVPG3775_003216-T1
GF00003266	DBVPG4380_002615-T1	DBVPG3775_003213-T1
GF00003267	DBVPG4380_002617-T1	DBVPG3775_003211-T1
GF00003268	DBVPG4380_002618-T1	DBVPG3775_003208-T1
GF00003269	DBVPG4380_002619-T1	DBVPG3775_003207-T1
GF00003270	DBVPG4380_002623-T1	DBVPG3775_005172-T1
GF00003271	DBVPG4380_002630-T1	DBVPG3775_005180-T1
GF00003272	DBVPG4380_002631-T1	DBVPG3775_005181-T1
GF00003273	DBVPG4380_002633-T1	DBVPG3775_005183-T1
GF00003274	DBVPG4380_009396-T1	DBVPG3775_006236-T1
GF00003275	DBVPG4380_002642-T1	DBVPG3775_006233-T1
GF00003276	DBVPG4380_002644-T1	DBVPG3775_006912-T1
GF00003277	DBVPG4380_002646-T1	DBVPG3775_006909-T1
GF00003278	DBVPG4380_002651-T1	DBVPG3775_001300-T1
GF00003279	DBVPG4380_002652-T1	DBVPG3775_001302-T1
GF00003280	DBVPG4380_002653-T1	DBVPG3775_001303-T1
GF00003281	DBVPG4380_002654-T1	DBVPG3775_001304-T1
GF00003282	DBVPG4380_007047-T1	DBVPG3775_006273-T1
GF00003283	DBVPG4380_002662-T1	DBVPG3775_006272-T1
GF00003284	DBVPG4380_007257-T1	DBVPG3775_006270-T1
GF00003285	DBVPG4380_002666-T1	DBVPG3775_006268-T1
GF00003286	DBVPG4380_005896-T1	DBVPG3775_000722-T1
GF00003287	DBVPG4380_002671-T1	DBVPG3775_000723-T1
GF00003288	DBVPG4380_002672-T1	DBVPG3775_000724-T1
GF00003289	DBVPG4380_002675-T1	DBVPG3775_000727-T1
GF00003290	DBVPG4380_002691-T1	DBVPG3775_004759-T1
GF00003291	DBVPG4380_002692-T1	DBVPG3775_004758-T1
GF00003292	DBVPG4380_009004-T1	DBVPG3775_004750-T1
GF00003293	DBVPG4380_002713-T1	DBVPG3775_002303-T1
GF00003294	DBVPG4380_006592-T1	DBVPG3775_002947-T1
GF00003295	DBVPG4380_002719-T1	DBVPG3775_002310-T1
GF00003296	DBVPG4380_002722-T1	DBVPG3775_006012-T1
GF00003297	DBVPG4380_010035-T1	DBVPG3775_006011-T1
GF00003298	DBVPG4380_002724-T1	DBVPG3775_006010-T1
GF00003299	DBVPG4380_005936-T1	DBVPG3775_006860-T1
GF00003300	DBVPG4380_005937-T1	DBVPG3775_006861-T1
GF00003301	DBVPG4380_002742-T1	DBVPG3775_002884-T1
GF00003302	DBVPG4380_002743-T1	DBVPG3775_002883-T1
GF00003303	DBVPG4380_010779-T1	
GF00003304	DBVPG4380_002763-T1	DBVPG3775_000845-T1
GF00003305	DBVPG4380_002765-T1	DBVPG3775_000847-T1
GF00003306	DBVPG4380_002766-T1	DBVPG3775_000848-T1
GF00003307	DBVPG4380_002768-T1	DBVPG3775_000850-T1
GF00003308	DBVPG4380_011885-T1	DBVPG3775_000851-T1
GF00003309	DBVPG4380_002770-T1	DBVPG3775_000852-T1
GF00003310	DBVPG4380_002771-T1	DBVPG3775_000853-T1
GF00003311	DBVPG4380_013123-T1	DBVPG3775_007595-T1
GF00003312	DBVPG4380_011116-T1	DBVPG3775_000781-T1
GF00003313	DBVPG4380_002783-T1	DBVPG3775_000787-T1
GF00003314	DBVPG4380_004698-T1	DBVPG3775_005926-T1
GF00003315	DBVPG4380_004697-T1	DBVPG3775_005925-T1
GF00003316	DBVPG4380_004696-T1	DBVPG3775_005924-T1
GF00003317	DBVPG4380_002788-T1	DBVPG3775_005923-T1
GF00003318	DBVPG4380_002790-T1	DBVPG3775_005921-T1
GF00003319	DBVPG4380_002791-T1	DBVPG3775_005920-T1
GF00003320	DBVPG4380_002795-T1	DBVPG3775_002496-T1
GF00003321	DBVPG4380_002799-T1	DBVPG3775_001174-T1
GF00003322	DBVPG4380_002801-T1	DBVPG3775_001176-T1
GF00003323	DBVPG4380_002802-T1	DBVPG3775_001178-T1
GF00003324	DBVPG4380_003991-T1	DBVPG3775_001179-T1
GF00003325	DBVPG4380_003990-T1	DBVPG3775_001180-T1
GF00003326	DBVPG4380_002805-T1	DBVPG3775_001181-T1
GF00003327	DBVPG4380_002808-T1	DBVPG3775_002460-T1
GF00003328	DBVPG4380_002809-T1	DBVPG3775_002461-T1
GF00003329	DBVPG4380_002811-T1	DBVPG3775_002463-T1
GF00003330	DBVPG4380_006438-T1	DBVPG3775_002467-T1
GF00003331	DBVPG4380_002817-T1	DBVPG3775_002469-T1
GF00003332	DBVPG4380_006138-T1	DBVPG3775_003369-T1
GF00003333	DBVPG4380_002823-T1	DBVPG3775_003370-T1
GF00003334	DBVPG4380_002825-T1	DBVPG3775_003372-T1
GF00003335	DBVPG4380_004760-T1	DBVPG3775_006919-T1
GF00003336	DBVPG4380_007545-T1	DBVPG3775_001927-T1
GF00003337	DBVPG4380_002833-T1	DBVPG3775_001926-T1
GF00003338	DBVPG4380_002834-T1	DBVPG3775_001925-T1
GF00003339	DBVPG4380_002835-T1	DBVPG3775_001924-T1
GF00003340	DBVPG4380_002837-T1	DBVPG3775_001922-T1
GF00003341	DBVPG4380_005083-T1	DBVPG3775_001919-T1
GF00003342	DBVPG4380_002841-T1	DBVPG3775_001917-T1
GF00003343	DBVPG4380_007969-T1	DBVPG3775_006467-T1
GF00003344	DBVPG4380_002844-T1	DBVPG3775_006466-T1
GF00003345	DBVPG4380_007967-T1	DBVPG3775_006465-T1
GF00003346	DBVPG4380_007966-T1	DBVPG3775_006464-T1
GF00003347	DBVPG4380_002847-T1	DBVPG3775_006463-T1
GF00003348	DBVPG4380_002848-T1	DBVPG3775_006462-T1
GF00003349	DBVPG4380_002850-T1	DBVPG3775_006460-T1
GF00003350	DBVPG4380_009414-T1	DBVPG3775_006458-T1
GF00003351	DBVPG4380_009415-T1	DBVPG3775_006457-T1
GF00003352	DBVPG4380_002855-T1	DBVPG3775_001057-T1
GF00003353	DBVPG4380_002856-T1	DBVPG3775_001056-T1
GF00003354	DBVPG4380_002859-T1	DBVPG3775_001052-T1
GF00003355	DBVPG4380_002866-T1	DBVPG3775_004482-T1
GF00003356	DBVPG4380_002871-T1	DBVPG3775_006048-T1
GF00003357	DBVPG4380_006262-T1	DBVPG3775_006044-T1
GF00003358	DBVPG4380_002876-T1	DBVPG3775_006043-T1
GF00003359	DBVPG4380_002879-T1	DBVPG3775_006058-T1
GF00003360	DBVPG4380_002882-T1	DBVPG3775_006062-T1
GF00003361	DBVPG4380_003455-T1	DBVPG3775_001759-T1
GF00003362	DBVPG4380_002883-T1	DBVPG3775_006064-T1
GF00003363	DBVPG4380_002884-T1	DBVPG3775_006065-T1
GF00003364	DBVPG4380_002885-T1	DBVPG3775_006066-T1
GF00003365	DBVPG4380_002886-T1	DBVPG3775_006067-T1
GF00003366	DBVPG4380_002887-T1	DBVPG3775_006068-T1
GF00003367	DBVPG4380_002890-T1	DBVPG3775_003320-T1
GF00003368	DBVPG4380_008574-T1	DBVPG3775_003323-T1
GF00003369	DBVPG4380_002898-T1	DBVPG3775_000180-T1
GF00003370	DBVPG4380_002900-T1	DBVPG3775_000178-T1
GF00003371	DBVPG4380_002901-T1	DBVPG3775_000177-T1
GF00003372	DBVPG4380_002904-T1	DBVPG3775_000173-T1
GF00003373	DBVPG4380_002917-T1	DBVPG3775_003975-T1
GF00003374	DBVPG4380_002919-T1	DBVPG3775_003973-T1
GF00003375	DBVPG4380_002921-T1	DBVPG3775_005142-T1
GF00003376	DBVPG4380_002922-T1	DBVPG3775_005141-T1
GF00003377	DBVPG4380_002924-T1	DBVPG3775_005139-T1
GF00003378	DBVPG4380_002925-T1	DBVPG3775_005137-T1
GF00003379	DBVPG4380_002931-T1	DBVPG3775_000691-T1
GF00003380	DBVPG4380_002932-T1	DBVPG3775_000690-T1
GF00003381	DBVPG4380_002934-T1	DBVPG3775_000688-T1
GF00003382	DBVPG4380_002935-T1	DBVPG3775_000687-T1
GF00003383	DBVPG4380_002936-T1	DBVPG3775_000686-T1
GF00003384	DBVPG4380_003276-T1	DBVPG3775_000684-T1
GF00003385	DBVPG4380_002938-T1	DBVPG3775_000683-T1
GF00003386	DBVPG4380_003274-T1	DBVPG3775_000682-T1
GF00003387	DBVPG4380_003273-T1	DBVPG3775_000681-T1
GF00003388	DBVPG4380_002942-T1	DBVPG3775_006205-T1
GF00003389	DBVPG4380_002943-T1	DBVPG3775_006204-T1
GF00003390	DBVPG4380_002944-T1	DBVPG3775_006203-T1
GF00003391	DBVPG4380_002946-T1	DBVPG3775_006199-T1
GF00003392	DBVPG4380_002949-T1	DBVPG3775_006792-T1
GF00003393	DBVPG4380_002950-T1	DBVPG3775_006791-T1
GF00003394	DBVPG4380_002952-T1	DBVPG3775_006787-T1
GF00003395	DBVPG4380_002953-T1	DBVPG3775_006786-T1
GF00003396	DBVPG4380_004617-T1	DBVPG3775_005317-T1
GF00003397	DBVPG4380_002954-T1	DBVPG3775_006785-T1
GF00003398	DBVPG4380_002956-T1	DBVPG3775_006783-T1
GF00003399	DBVPG4380_002959-T1	DBVPG3775_006398-T1
GF00003400	DBVPG4380_002960-T1	DBVPG3775_006399-T1
GF00003401	DBVPG4380_005966-T1	DBVPG3775_002035-T1
GF00003402	DBVPG4380_002965-T1	DBVPG3775_006077-T1
GF00003403	DBVPG4380_006303-T1	DBVPG3775_002011-T1
GF00003404	DBVPG4380_006300-T1	DBVPG3775_002014-T1
GF00003405	DBVPG4380_002971-T1	DBVPG3775_002015-T1
GF00003406	DBVPG4380_005652-T1	DBVPG3775_006277-T1
GF00003407	DBVPG4380_002986-T1	DBVPG3775_000446-T1
GF00003408	DBVPG4380_008437-T1	DBVPG3775_000443-T1
GF00003409	DBVPG4380_002990-T1	DBVPG3775_000442-T1
GF00003410	DBVPG4380_007171-T1	DBVPG3775_005517-T1
GF00003411	DBVPG4380_006447-T1	DBVPG3775_005515-T1
GF00003412	DBVPG4380_002997-T1	DBVPG3775_005514-T1
GF00003413	DBVPG4380_006449-T1	DBVPG3775_005513-T1
GF00003414	DBVPG4380_004746-T1	DBVPG3775_006553-T1
GF00003415	DBVPG4380_003013-T1	DBVPG3775_006554-T1
GF00003416	DBVPG4380_010686-T1	DBVPG3775_006557-T1
GF00003417	DBVPG4380_003017-T1	DBVPG3775_006558-T1
GF00003418	DBVPG4380_010684-T1	DBVPG3775_006559-T1
GF00003419	DBVPG4380_012135-T1	DBVPG3775_006561-T1
GF00003420	DBVPG4380_003021-T1	DBVPG3775_006675-T1
GF00003421	DBVPG4380_009081-T1	DBVPG3775_006672-T1
GF00003422	DBVPG4380_003025-T1	DBVPG3775_006671-T1
GF00003423	DBVPG4380_003028-T1	DBVPG3775_006668-T1
GF00003424	DBVPG4380_003048-T1	DBVPG3775_002910-T1
GF00003425	DBVPG4380_009261-T1	DBVPG3775_002911-T1
GF00003426	DBVPG4380_009262-T1	DBVPG3775_002912-T1
GF00003427	DBVPG4380_003051-T1	DBVPG3775_002913-T1
GF00003428	DBVPG4380_003052-T1	DBVPG3775_002914-T1
GF00003429	DBVPG4380_003056-T1	DBVPG3775_005716-T1
GF00003430	DBVPG4380_003060-T1	DBVPG3775_005709-T1
GF00003431	DBVPG4380_013749-T1	DBVPG3775_005705-T1
GF00003432	DBVPG4380_003065-T1	DBVPG3775_000489-T1
GF00003433	DBVPG4380_003071-T1	DBVPG3775_000476-T1
GF00003434	DBVPG4380_003074-T1	DBVPG3775_003155-T1
GF00003435	DBVPG4380_003075-T1	DBVPG3775_003154-T1
GF00003436	DBVPG4380_003076-T1	DBVPG3775_003153-T1
GF00003437	DBVPG4380_003254-T1	DBVPG3775_003150-T1
GF00003438	DBVPG4380_003085-T1	DBVPG3775_006930-T1
GF00003439	DBVPG4380_003088-T1	DBVPG3775_006926-T1
GF00003440	DBVPG4380_003092-T1	DBVPG3775_006523-T1
GF00003441	DBVPG4380_003095-T1	DBVPG3775_006527-T1
GF00003442	DBVPG4380_003102-T1	DBVPG3775_005801-T1
GF00003443	DBVPG4380_003103-T1	DBVPG3775_005800-T1
GF00003444	DBVPG4380_003104-T1	DBVPG3775_005799-T1
GF00003445	DBVPG4380_003649-T1	DBVPG3775_007317-T1
GF00003446	DBVPG4380_003648-T1	DBVPG3775_007316-T1
GF00003447	DBVPG4380_003647-T1	DBVPG3775_007315-T1
GF00003448	DBVPG4380_003114-T1	DBVPG3775_007313-T1
GF00003449	DBVPG4380_003115-T1	DBVPG3775_007312-T1
GF00003450	DBVPG4380_003118-T1	DBVPG3775_002047-T1
GF00003451	DBVPG4380_003121-T1	DBVPG3775_002051-T1
GF00003452	DBVPG4380_003124-T1	DBVPG3775_002620-T1
GF00003453	DBVPG4380_003125-T1	DBVPG3775_002619-T1
GF00003454	DBVPG4380_003129-T1	DBVPG3775_002614-T1
GF00003455	DBVPG4380_003131-T1	DBVPG3775_002735-T1
GF00003456	DBVPG4380_003133-T1	DBVPG3775_002733-T1
GF00003457	DBVPG4380_010251-T1	DBVPG3775_002732-T1
GF00003458	DBVPG4380_003135-T1	DBVPG3775_002731-T1
GF00003459	DBVPG4380_012489-T1	DBVPG3775_002729-T1
GF00003460	DBVPG4380_003140-T1	DBVPG3775_000253-T1
GF00003461	DBVPG4380_006852-T1	DBVPG3775_000254-T1
GF00003462	DBVPG4380_003141-T1	DBVPG3775_000252-T1
GF00003463	DBVPG4380_004470-T1	DBVPG3775_000251-T1
GF00003464	DBVPG4380_004473-T1	DBVPG3775_000247-T1
GF00003465	DBVPG4380_004474-T1	DBVPG3775_000246-T1
GF00003466	DBVPG4380_003151-T1	DBVPG3775_001698-T1
GF00003467	DBVPG4380_012767-T1	DBVPG3775_001701-T1
GF00003468	DBVPG4380_003159-T1	DBVPG3775_005559-T1
GF00003469	DBVPG4380_010309-T1	DBVPG3775_005560-T1
GF00003470	DBVPG4380_003162-T1	DBVPG3775_005562-T1
GF00003471	DBVPG4380_003168-T1	DBVPG3775_000671-T1
GF00003472	DBVPG4380_013405-T1	DBVPG3775_000669-T1
GF00003473	DBVPG4380_010306-T1	DBVPG3775_005119-T1
GF00003474	DBVPG4380_010307-T1	DBVPG3775_005120-T1
GF00003475	DBVPG4380_004772-T1	DBVPG3775_005999-T1
GF00003476	DBVPG4380_003194-T1	DBVPG3775_005998-T1
GF00003477	DBVPG4380_003195-T1	DBVPG3775_005997-T1
GF00003478	DBVPG4380_010730-T1	DBVPG3775_005639-T1
GF00003479	DBVPG4380_003202-T1	DBVPG3775_005640-T1
GF00003480	DBVPG4380_003204-T1	DBVPG3775_005642-T1
GF00003481	DBVPG4380_003207-T1	DBVPG3775_005647-T1
GF00003482	DBVPG4380_003219-T1	DBVPG3775_001645-T1
GF00003483	DBVPG4380_003222-T1	DBVPG3775_001648-T1
GF00003484	DBVPG4380_003229-T1	DBVPG3775_001444-T1
GF00003485	DBVPG4380_003230-T1	DBVPG3775_001445-T1
GF00003486	DBVPG4380_008390-T1	DBVPG3775_001446-T1
GF00003487	DBVPG4380_003238-T1	DBVPG3775_005345-T1
GF00003488	DBVPG4380_003241-T1	DBVPG3775_005343-T1
GF00003489	DBVPG4380_006479-T1	DBVPG3775_003141-T1
GF00003490	DBVPG4380_006476-T1	DBVPG3775_003144-T1
GF00003491	DBVPG4380_003250-T1	DBVPG3775_003145-T1
GF00003492	DBVPG4380_003266-T1	DBVPG3775_002320-T1
GF00003493	DBVPG4380_005632-T1	DBVPG3775_001948-T1
GF00003494	DBVPG4380_005633-T1	DBVPG3775_001947-T1
GF00003495	DBVPG4380_003288-T1	DBVPG3775_001942-T1
GF00003496	DBVPG4380_003289-T1	DBVPG3775_001941-T1
GF00003497	DBVPG4380_010512-T1	DBVPG3775_001707-T1
GF00003498	DBVPG4380_003294-T1	DBVPG3775_001705-T1
GF00003499	DBVPG4380_012507-T1	DBVPG3775_005610-T1
GF00003500	DBVPG4380_004685-T1	DBVPG3775_005614-T1
GF00003501	DBVPG4380_004686-T1	DBVPG3775_005615-T1
GF00003502	DBVPG4380_003303-T1	DBVPG3775_005617-T1
GF00003503	DBVPG4380_003306-T1	DBVPG3775_000323-T1
GF00003504	DBVPG4380_003307-T1	DBVPG3775_000324-T1
GF00003505	DBVPG4380_003308-T1	DBVPG3775_000325-T1
GF00003506	DBVPG4380_007605-T1	DBVPG3775_000326-T1
GF00003507	DBVPG4380_003310-T1	DBVPG3775_000327-T1
GF00003508	DBVPG4380_003311-T1	DBVPG3775_000328-T1
GF00003509	DBVPG4380_003312-T1	DBVPG3775_000329-T1
GF00003510	DBVPG4380_003315-T1	DBVPG3775_000332-T1
GF00003511	DBVPG4380_003318-T1	DBVPG3775_007219-T1
GF00003512	DBVPG4380_003319-T1	DBVPG3775_007220-T1
GF00003513	DBVPG4380_013066-T1	DBVPG3775_000575-T1
GF00003514	DBVPG4380_003331-T1	DBVPG3775_005839-T1
GF00003515	DBVPG4380_003334-T1	DBVPG3775_005074-T1
GF00003516	DBVPG4380_003336-T1	DBVPG3775_005072-T1
GF00003517	DBVPG4380_003339-T1	DBVPG3775_005069-T1
GF00003518	DBVPG4380_003340-T1	DBVPG3775_005068-T1
GF00003519	DBVPG4380_003341-T1	DBVPG3775_005067-T1
GF00003520	DBVPG4380_003342-T1	DBVPG3775_005066-T1
GF00003521	DBVPG4380_012415-T1	DBVPG3775_005064-T1
GF00003522	DBVPG4380_003345-T1	DBVPG3775_005063-T1
GF00003523	DBVPG4380_003346-T1	DBVPG3775_003498-T1
GF00003524	DBVPG4380_003347-T1	DBVPG3775_003499-T1
GF00003525	DBVPG4380_003348-T1	DBVPG3775_003500-T1
GF00003526	DBVPG4380_010062-T1	DBVPG3775_003504-T1
GF00003527	DBVPG4380_003364-T1	DBVPG3775_003099-T1
GF00003528	DBVPG4380_003367-T1	DBVPG3775_001107-T1
GF00003529	DBVPG4380_003368-T1	DBVPG3775_001106-T1
GF00003530	DBVPG4380_003371-T1	DBVPG3775_001103-T1
GF00003531	DBVPG4380_003373-T1	DBVPG3775_001100-T1
GF00003532	DBVPG4380_003386-T1	DBVPG3775_005975-T1
GF00003533	DBVPG4380_003387-T1	DBVPG3775_005976-T1
GF00003534	DBVPG4380_003388-T1	DBVPG3775_005978-T1
GF00003535	DBVPG4380_009748-T1	DBVPG3775_005979-T1
GF00003536	DBVPG4380_003390-T1	DBVPG3775_005980-T1
GF00003537	DBVPG4380_009171-T1	DBVPG3775_005982-T1
GF00003538	DBVPG4380_003393-T1	DBVPG3775_005983-T1
GF00003539	DBVPG4380_003399-T1	DBVPG3775_007380-T1
GF00003540	DBVPG4380_011614-T1	DBVPG3775_007381-T1
GF00003541	DBVPG4380_003402-T1	DBVPG3775_007383-T1
GF00003542	DBVPG4380_012317-T1	DBVPG3775_004056-T1
GF00003543	DBVPG4380_003410-T1	DBVPG3775_004054-T1
GF00003544	DBVPG4380_003412-T1	DBVPG3775_004052-T1
GF00003545	DBVPG4380_003414-T1	DBVPG3775_004050-T1
GF00003546	DBVPG4380_007378-T1	DBVPG3775_004049-T1
GF00003547	DBVPG4380_003416-T1	DBVPG3775_004048-T1
GF00003548	DBVPG4380_003417-T1	DBVPG3775_004047-T1
GF00003549	DBVPG4380_004168-T1	DBVPG3775_005497-T1
GF00003550	DBVPG4380_003422-T1	DBVPG3775_005496-T1
GF00003551	DBVPG4380_004170-T1	DBVPG3775_005495-T1
GF00003552	DBVPG4380_004171-T1	DBVPG3775_005494-T1
GF00003553	DBVPG4380_003425-T1	DBVPG3775_005493-T1
GF00003554	DBVPG4380_003426-T1	DBVPG3775_005492-T1
GF00003555	DBVPG4380_003431-T1	DBVPG3775_003673-T1
GF00003556	DBVPG4380_003433-T1	DBVPG3775_003670-T1
GF00003557	DBVPG4380_003434-T1	DBVPG3775_003669-T1
GF00003558	DBVPG4380_003439-T1	DBVPG3775_005459-T1
GF00003559	DBVPG4380_004305-T1	DBVPG3775_005460-T1
GF00003560	DBVPG4380_003441-T1	DBVPG3775_005461-T1
GF00003561	DBVPG4380_003442-T1	DBVPG3775_005462-T1
GF00003562	DBVPG4380_003443-T1	DBVPG3775_005463-T1
GF00003563	DBVPG4380_003444-T1	DBVPG3775_005464-T1
GF00003564	DBVPG4380_003445-T1	DBVPG3775_005465-T1
GF00003565	DBVPG4380_003449-T1	DBVPG3775_001768-T1
GF00003566	DBVPG4380_003474-T1	DBVPG3775_000184-T1
GF00003567	DBVPG4380_003475-T1	DBVPG3775_000183-T1
GF00003568	DBVPG4380_003485-T1	DBVPG3775_003283-T1
GF00003569	DBVPG4380_003486-T1	DBVPG3775_003284-T1
GF00003570	DBVPG4380_003489-T1	DBVPG3775_005311-T1
GF00003571	DBVPG4380_003490-T1	DBVPG3775_005312-T1
GF00003572	DBVPG4380_004616-T1	DBVPG3775_005316-T1
GF00003573	DBVPG4380_003495-T1	DBVPG3775_005319-T1
GF00003574	DBVPG4380_003496-T1	DBVPG3775_005320-T1
GF00003575	DBVPG4380_003498-T1	DBVPG3775_003042-T1
GF00003576	DBVPG4380_011565-T1	DBVPG3775_003041-T1
GF00003577	DBVPG4380_003502-T1	DBVPG3775_003037-T1
GF00003578	DBVPG4380_009499-T1	DBVPG3775_007146-T1
GF00003579	DBVPG4380_003505-T1	DBVPG3775_003033-T1
GF00003580	DBVPG4380_003513-T1	DBVPG3775_002828-T1
GF00003581	DBVPG4380_003514-T1	DBVPG3775_002827-T1
GF00003582	DBVPG4380_005538-T1	DBVPG3775_000341-T1
GF00003583	DBVPG4380_003520-T1	DBVPG3775_000340-T1
GF00003584	DBVPG4380_003522-T1	DBVPG3775_000338-T1
