	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00001857	DBVPG4380_004289-T1, DBVPG4380_008584-T1, DBVPG4380_014732-T1	DBVPG3775_003400-T1
GF00001858	DBVPG4380_004293-T1, DBVPG4380_012927-T1, DBVPG4380_008588-T1	DBVPG3775_003404-T1
GF00001859	DBVPG4380_004319-T1, DBVPG4380_013403-T1, DBVPG4380_011355-T1	DBVPG3775_003521-T1
GF00001860	DBVPG4380_013079-T1, DBVPG4380_010199-T1, DBVPG4380_013696-T1	DBVPG3775_006548-T1
GF00001861	DBVPG4380_004323-T1, DBVPG4380_008009-T1, DBVPG4380_005820-T1	DBVPG3775_003526-T1
GF00001862	DBVPG4380_004359-T1, DBVPG4380_005140-T1	DBVPG3775_003994-T1, DBVPG3775_003995-T1
GF00001863	DBVPG4380_004381-T1, DBVPG4380_008670-T1, DBVPG4380_009822-T1	DBVPG3775_004130-T1
GF00001864	DBVPG4380_004389-T1, DBVPG4380_009964-T1, DBVPG4380_006000-T1	DBVPG3775_000794-T1
GF00001865	DBVPG4380_004395-T1, DBVPG4380_008654-T1, DBVPG4380_011539-T1	DBVPG3775_002741-T1
GF00001866	DBVPG4380_004410-T1, DBVPG4380_015566-T1, DBVPG4380_010607-T1	DBVPG3775_000531-T1
GF00001867	DBVPG4380_004414-T1, DBVPG4380_007858-T1, DBVPG4380_013281-T1	DBVPG3775_006749-T1
GF00001868	DBVPG4380_004429-T1, DBVPG4380_013043-T1, DBVPG4380_009114-T1	DBVPG3775_006454-T1
GF00001869	DBVPG4380_004433-T1, DBVPG4380_007029-T1, DBVPG4380_011695-T1	DBVPG3775_007467-T1
GF00001870	DBVPG4380_004447-T1, DBVPG4380_010553-T1, DBVPG4380_014819-T1	DBVPG3775_002681-T1
GF00001871	DBVPG4380_004460-T1, DBVPG4380_013639-T1, DBVPG4380_014339-T1	DBVPG3775_005790-T1
GF00001872	DBVPG4380_004461-T1, DBVPG4380_008595-T1, DBVPG4380_013640-T1	DBVPG3775_005789-T1
GF00001873	DBVPG4380_004464-T1, DBVPG4380_013058-T1, DBVPG4380_013059-T1	DBVPG3775_005787-T1
GF00001874	DBVPG4380_004465-T1, DBVPG4380_009730-T1, DBVPG4380_015995-T1	DBVPG3775_005786-T1
GF00001875	DBVPG4380_004466-T1, DBVPG4380_009729-T1, DBVPG4380_007579-T1	DBVPG3775_005785-T1
GF00001876	DBVPG4380_006683-T1, DBVPG4380_011766-T1, DBVPG4380_006684-T1	DBVPG3775_005115-T1
GF00001877	DBVPG4380_004505-T1, DBVPG4380_006570-T1, DBVPG4380_006992-T1	DBVPG3775_000894-T1
GF00001878	DBVPG4380_004511-T1, DBVPG4380_016365-T1, DBVPG4380_009125-T1	DBVPG3775_000888-T1
GF00001879	DBVPG4380_004521-T1, DBVPG4380_013117-T1, DBVPG4380_011854-T1	DBVPG3775_002117-T1
GF00001880	DBVPG4380_004527-T1, DBVPG4380_006060-T1, DBVPG4380_008630-T1	DBVPG3775_003492-T1
GF00001881	DBVPG4380_004549-T1, DBVPG4380_015026-T1, DBVPG4380_010583-T1	DBVPG3775_004340-T1
GF00001882	DBVPG4380_004562-T1, DBVPG4380_008693-T1, DBVPG4380_016140-T1	DBVPG3775_000943-T1
GF00001883	DBVPG4380_004563-T1, DBVPG4380_013310-T1, DBVPG4380_015446-T1	DBVPG3775_000942-T1
GF00001884	DBVPG4380_004565-T1, DBVPG4380_014335-T1, DBVPG4380_014251-T1	DBVPG3775_000939-T1
GF00001885	DBVPG4380_004574-T1, DBVPG4380_015668-T1, DBVPG4380_005228-T1	DBVPG3775_000028-T1
GF00001886	DBVPG4380_004580-T1, DBVPG4380_014798-T1, DBVPG4380_016148-T1	DBVPG3775_003715-T1
GF00001887	DBVPG4380_004583-T1, DBVPG4380_005972-T1, DBVPG4380_005971-T1	DBVPG3775_000526-T1
GF00001888	DBVPG4380_006161-T1, DBVPG4380_015746-T1, DBVPG4380_013786-T1	DBVPG3775_003117-T1
GF00001889	DBVPG4380_004620-T1, DBVPG4380_012878-T1, DBVPG4380_013755-T1	DBVPG3775_005777-T1
GF00001890	DBVPG4380_004627-T1, DBVPG4380_014774-T1, DBVPG4380_010474-T1	DBVPG3775_000873-T1
GF00001891	DBVPG4380_007941-T1, DBVPG4380_005064-T1, DBVPG4380_009026-T1	DBVPG3775_000698-T1
GF00001892	DBVPG4380_010912-T1, DBVPG4380_015110-T1, DBVPG4380_012208-T1	DBVPG3775_007086-T1
GF00001893	DBVPG4380_006775-T1, DBVPG4380_014433-T1, DBVPG4380_014195-T1	DBVPG3775_004449-T1
GF00001894	DBVPG4380_004643-T1, DBVPG4380_006536-T1, DBVPG4380_014784-T1	DBVPG3775_001727-T1
GF00001895	DBVPG4380_004644-T1, DBVPG4380_006538-T1, DBVPG4380_016281-T1	DBVPG3775_001729-T1
GF00001896	DBVPG4380_004671-T1, DBVPG4380_007998-T1, DBVPG4380_012631-T1	DBVPG3775_001019-T1
GF00001897	DBVPG4380_004675-T1, DBVPG4380_015474-T1, DBVPG4380_007994-T1	DBVPG3775_001022-T1
GF00001898	DBVPG4380_004677-T1, DBVPG4380_015297-T1, DBVPG4380_014970-T1	DBVPG3775_001024-T1
GF00001899	DBVPG4380_004682-T1, DBVPG4380_010877-T1, DBVPG4380_008069-T1	DBVPG3775_001015-T1
GF00001900	DBVPG4380_004689-T1, DBVPG4380_007451-T1, DBVPG4380_010368-T1	DBVPG3775_005619-T1
GF00001901	DBVPG4380_010952-T1, DBVPG4380_007954-T1, DBVPG4380_016141-T1	DBVPG3775_006931-T1
GF00001902	DBVPG4380_004700-T1, DBVPG4380_009490-T1, DBVPG4380_015031-T1	DBVPG3775_005928-T1
GF00001903	DBVPG4380_004701-T1, DBVPG4380_014083-T1, DBVPG4380_015956-T1	DBVPG3775_000965-T1
GF00001904	DBVPG4380_004706-T1, DBVPG4380_007132-T1, DBVPG4380_013352-T1	DBVPG3775_003088-T1
GF00001905	DBVPG4380_004708-T1, DBVPG4380_010865-T1, DBVPG4380_007134-T1	DBVPG3775_003086-T1
GF00001906	DBVPG4380_004726-T1, DBVPG4380_004765-T1	DBVPG3775_001260-T1, DBVPG3775_001261-T1
GF00001907	DBVPG4380_004728-T1, DBVPG4380_013990-T1, DBVPG4380_009401-T1	DBVPG3775_005288-T1
GF00001908	DBVPG4380_004736-T1, DBVPG4380_009164-T1	DBVPG3775_002006-T1, DBVPG3775_002007-T1
GF00001909	DBVPG4380_004743-T1, DBVPG4380_006584-T1, DBVPG4380_013163-T1	DBVPG3775_000509-T1
GF00001910	DBVPG4380_004749-T1, DBVPG4380_006259-T1, DBVPG4380_013348-T1	DBVPG3775_000957-T1
GF00001911	DBVPG4380_004787-T1, DBVPG4380_012423-T1, DBVPG4380_015133-T1	DBVPG3775_002528-T1
GF00001912	DBVPG4380_004792-T1, DBVPG4380_005275-T1, DBVPG4380_013558-T1	DBVPG3775_000431-T1
GF00001913	DBVPG4380_004804-T1, DBVPG4380_014131-T1, DBVPG4380_005078-T1	DBVPG3775_001914-T1
GF00001914	DBVPG4380_004816-T1, DBVPG4380_008559-T1, DBVPG4380_013637-T1	DBVPG3775_003610-T1
GF00001915	DBVPG4380_004819-T1, DBVPG4380_012044-T1, DBVPG4380_014420-T1	DBVPG3775_000348-T1
GF00001916	DBVPG4380_004820-T1, DBVPG4380_013207-T1, DBVPG4380_014419-T1	DBVPG3775_000347-T1
GF00001917	DBVPG4380_005209-T1, DBVPG4380_013545-T1, DBVPG4380_015747-T1	DBVPG3775_007093-T1
GF00001918	DBVPG4380_004840-T1, DBVPG4380_005492-T1	DBVPG3775_002900-T1, DBVPG3775_002901-T1
GF00001919	DBVPG4380_004842-T1, DBVPG4380_005490-T1, DBVPG4380_009308-T1	DBVPG3775_002904-T1
GF00001920	DBVPG4380_004847-T1, DBVPG4380_005677-T1, DBVPG4380_011064-T1	DBVPG3775_005536-T1
GF00001921	DBVPG4380_004853-T1, DBVPG4380_007833-T1, DBVPG4380_013549-T1	DBVPG3775_005530-T1
GF00001922	DBVPG4380_004860-T1, DBVPG4380_010569-T1, DBVPG4380_008803-T1	DBVPG3775_000393-T1
GF00001923	DBVPG4380_004864-T1, DBVPG4380_005543-T1, DBVPG4380_012453-T1	DBVPG3775_005281-T1
GF00001924	DBVPG4380_004865-T1, DBVPG4380_008407-T1, DBVPG4380_005542-T1	DBVPG3775_005282-T1
GF00001925	DBVPG4380_004876-T1, DBVPG4380_010955-T1, DBVPG4380_011175-T1	DBVPG3775_005322-T1
GF00001926	DBVPG4380_004885-T1, DBVPG4380_013276-T1, DBVPG4380_011823-T1	DBVPG3775_006390-T1
GF00001927	DBVPG4380_004896-T1, DBVPG4380_013688-T1	DBVPG3775_001404-T1, DBVPG3775_001405-T1
GF00001928	DBVPG4380_004900-T1, DBVPG4380_007767-T1, DBVPG4380_011212-T1	DBVPG3775_005130-T1
GF00001929	DBVPG4380_004904-T1, DBVPG4380_009881-T1, DBVPG4380_013758-T1	DBVPG3775_005134-T1
GF00001930	DBVPG4380_004919-T1, DBVPG4380_010139-T1, DBVPG4380_009237-T1	DBVPG3775_005900-T1
GF00001931	DBVPG4380_004937-T1, DBVPG4380_005877-T1, DBVPG4380_009992-T1	DBVPG3775_003654-T1
GF00001932	DBVPG4380_004951-T1, DBVPG4380_005655-T1, DBVPG4380_012272-T1	DBVPG3775_000366-T1
GF00001933	DBVPG4380_004964-T1, DBVPG4380_009719-T1, DBVPG4380_006101-T1	DBVPG3775_006938-T1
GF00001934	DBVPG4380_004966-T1, DBVPG4380_009717-T1, DBVPG4380_005956-T1	DBVPG3775_006936-T1
GF00001935	DBVPG4380_004973-T1, DBVPG4380_012144-T1, DBVPG4380_007227-T1	DBVPG3775_001149-T1
GF00001936	DBVPG4380_004983-T1, DBVPG4380_014995-T1, DBVPG4380_009653-T1	DBVPG3775_002781-T1
GF00001937	DBVPG4380_004995-T1, DBVPG4380_010770-T1, DBVPG4380_013584-T1	DBVPG3775_000607-T1
GF00001938	DBVPG4380_005004-T1, DBVPG4380_014859-T1, DBVPG4380_014185-T1	DBVPG3775_003551-T1
GF00001939	DBVPG4380_005005-T1, DBVPG4380_014186-T1, DBVPG4380_011136-T1	DBVPG3775_003550-T1
GF00001940	DBVPG4380_005017-T1, DBVPG4380_014620-T1, DBVPG4380_014508-T1	DBVPG3775_002654-T1
GF00001941	DBVPG4380_005020-T1, DBVPG4380_009693-T1, DBVPG4380_007435-T1	DBVPG3775_004390-T1
GF00001942	DBVPG4380_005034-T1, DBVPG4380_012536-T1, DBVPG4380_013971-T1	DBVPG3775_000761-T1
GF00001943	DBVPG4380_005041-T1, DBVPG4380_015473-T1, DBVPG4380_012398-T1	DBVPG3775_005433-T1
GF00001944	DBVPG4380_005042-T1, DBVPG4380_012399-T1, DBVPG4380_005721-T1	DBVPG3775_005434-T1
GF00001945	DBVPG4380_005052-T1, DBVPG4380_015069-T1, DBVPG4380_015044-T1	DBVPG3775_001625-T1
GF00001946	DBVPG4380_005053-T1, DBVPG4380_012525-T1, DBVPG4380_015346-T1	DBVPG3775_001626-T1
GF00001947	DBVPG4380_005055-T1, DBVPG4380_010691-T1	DBVPG3775_001629-T1, DBVPG3775_001630-T1
GF00001948	DBVPG4380_005056-T1, DBVPG4380_014548-T1, DBVPG4380_010692-T1	DBVPG3775_001631-T1
GF00001949	DBVPG4380_005063-T1, DBVPG4380_005905-T1, DBVPG4380_010905-T1	DBVPG3775_005630-T1
GF00001950	DBVPG4380_005067-T1, DBVPG4380_014883-T1, DBVPG4380_007944-T1	DBVPG3775_000701-T1
GF00001951	DBVPG4380_012365-T1, DBVPG4380_008188-T1, DBVPG4380_012576-T1	DBVPG3775_005083-T1
GF00001952	DBVPG4380_005074-T1, DBVPG4380_008978-T1, DBVPG4380_013935-T1	DBVPG3775_004429-T1
GF00001953	DBVPG4380_005120-T1, DBVPG4380_012012-T1, DBVPG4380_014647-T1	DBVPG3775_004569-T1
GF00001954	DBVPG4380_005143-T1, DBVPG4380_005153-T1, DBVPG4380_010481-T1	DBVPG3775_005896-T1
GF00001955	DBVPG4380_005145-T1, DBVPG4380_010030-T1, DBVPG4380_010479-T1	DBVPG3775_007185-T1
GF00001956	DBVPG4380_005157-T1, DBVPG4380_011329-T1, DBVPG4380_012824-T1	DBVPG3775_005892-T1
GF00001957	DBVPG4380_005166-T1, DBVPG4380_013579-T1, DBVPG4380_015632-T1	DBVPG3775_004022-T1
GF00001958	DBVPG4380_005170-T1, DBVPG4380_010657-T1, DBVPG4380_015276-T1	DBVPG3775_004026-T1
GF00001959	DBVPG4380_005173-T1, DBVPG4380_008298-T1, DBVPG4380_014729-T1	DBVPG3775_001155-T1
GF00001960	DBVPG4380_005177-T1, DBVPG4380_013830-T1, DBVPG4380_007246-T1	DBVPG3775_001159-T1
GF00001961	DBVPG4380_005179-T1, DBVPG4380_006385-T1, DBVPG4380_012431-T1	DBVPG3775_002534-T1
GF00001962	DBVPG4380_005181-T1, DBVPG4380_006383-T1, DBVPG4380_009945-T1	DBVPG3775_002537-T1
GF00001963	DBVPG4380_005183-T1, DBVPG4380_009947-T1, DBVPG4380_013218-T1	DBVPG3775_002539-T1
GF00001964	DBVPG4380_005185-T1, DBVPG4380_015858-T1, DBVPG4380_015391-T1	DBVPG3775_003220-T1
GF00001965	DBVPG4380_005191-T1, DBVPG4380_007375-T1, DBVPG4380_015317-T1	DBVPG3775_004337-T1
GF00001966	DBVPG4380_005192-T1, DBVPG4380_015344-T1	DBVPG3775_004331-T1, DBVPG3775_004332-T1
GF00001967	DBVPG4380_005196-T1, DBVPG4380_009122-T1, DBVPG4380_009757-T1	DBVPG3775_004330-T1
GF00001968	DBVPG4380_005201-T1, DBVPG4380_014778-T1, DBVPG4380_011501-T1	DBVPG3775_000948-T1
GF00001969	DBVPG4380_005212-T1, DBVPG4380_012176-T1	DBVPG3775_002120-T1, DBVPG3775_007092-T1
GF00001970	DBVPG4380_005225-T1, DBVPG4380_008917-T1, DBVPG4380_010805-T1	DBVPG3775_006740-T1
GF00001971	DBVPG4380_005227-T1, DBVPG4380_008915-T1, DBVPG4380_005915-T1	DBVPG3775_006742-T1
GF00001972	DBVPG4380_005245-T1, DBVPG4380_009976-T1, DBVPG4380_011680-T1	DBVPG3775_007515-T1
GF00001973	DBVPG4380_005265-T1, DBVPG4380_011592-T1, DBVPG4380_014017-T1	DBVPG3775_003580-T1
GF00001974	DBVPG4380_005266-T1, DBVPG4380_011591-T1, DBVPG4380_009766-T1	DBVPG3775_003579-T1
GF00001975	DBVPG4380_005269-T1, DBVPG4380_009155-T1, DBVPG4380_015554-T1	DBVPG3775_003574-T1
GF00001976	DBVPG4380_005284-T1, DBVPG4380_006079-T1, DBVPG4380_010390-T1	DBVPG3775_000986-T1
GF00001977	DBVPG4380_005285-T1, DBVPG4380_006078-T1, DBVPG4380_005286-T1	DBVPG3775_000987-T1
GF00001978	DBVPG4380_005290-T1, DBVPG4380_014143-T1, DBVPG4380_011249-T1	DBVPG3775_005447-T1
GF00001979	DBVPG4380_005293-T1, DBVPG4380_011246-T1, DBVPG4380_013915-T1	DBVPG3775_005450-T1
GF00001980	DBVPG4380_005295-T1, DBVPG4380_014466-T1, DBVPG4380_014570-T1	DBVPG3775_001638-T1
GF00001981	DBVPG4380_005296-T1, DBVPG4380_010259-T1, DBVPG4380_011865-T1	DBVPG3775_001637-T1
GF00001982	DBVPG4380_005307-T1, DBVPG4380_012248-T1, DBVPG4380_014841-T1	DBVPG3775_000171-T1
GF00001983	DBVPG4380_005312-T1, DBVPG4380_014314-T1, DBVPG4380_016080-T1	DBVPG3775_000043-T1
GF00001984	DBVPG4380_005313-T1, DBVPG4380_015230-T1, DBVPG4380_014271-T1	DBVPG3775_000042-T1
GF00001985	DBVPG4380_005362-T1, DBVPG4380_008186-T1, DBVPG4380_015804-T1	DBVPG3775_005081-T1
GF00001986	DBVPG4380_005369-T1, DBVPG4380_007525-T1, DBVPG4380_011571-T1	DBVPG3775_004477-T1
GF00001987	DBVPG4380_005383-T1, DBVPG4380_005482-T1	DBVPG3775_005153-T1, DBVPG3775_005154-T1
GF00001988	DBVPG4380_005421-T1, DBVPG4380_015131-T1, DBVPG4380_005783-T1	DBVPG3775_003694-T1
GF00001989	DBVPG4380_005427-T1, DBVPG4380_011702-T1, DBVPG4380_011663-T1	DBVPG3775_000229-T1
GF00001990	DBVPG4380_005441-T1, DBVPG4380_010654-T1, DBVPG4380_013856-T1	DBVPG3775_003663-T1
GF00001991	DBVPG4380_005453-T1, DBVPG4380_014269-T1, DBVPG4380_014491-T1	DBVPG3775_005369-T1
GF00001992	DBVPG4380_005455-T1, DBVPG4380_013697-T1, DBVPG4380_013503-T1	DBVPG3775_005367-T1
GF00001993	DBVPG4380_005462-T1, DBVPG4380_006791-T1	DBVPG3775_005246-T1, DBVPG3775_005247-T1
GF00001994	DBVPG4380_005493-T1, DBVPG4380_008024-T1, DBVPG4380_016070-T1	DBVPG3775_006989-T1
GF00001995	DBVPG4380_005496-T1, DBVPG4380_013875-T1, DBVPG4380_012605-T1	DBVPG3775_006992-T1
GF00001996	DBVPG4380_005497-T1, DBVPG4380_006866-T1, DBVPG4380_011533-T1	DBVPG3775_006993-T1
GF00001997	DBVPG4380_005546-T1, DBVPG4380_011254-T1, DBVPG4380_005928-T1	DBVPG3775_005267-T1
GF00001998	DBVPG4380_005565-T1, DBVPG4380_007573-T1, DBVPG4380_005569-T1	DBVPG3775_003226-T1
GF00001999	DBVPG4380_005575-T1, DBVPG4380_007350-T1, DBVPG4380_007177-T1	DBVPG3775_005523-T1
GF00002000	DBVPG4380_005585-T1, DBVPG4380_013320-T1, DBVPG4380_012983-T1	DBVPG3775_003200-T1
GF00002001	DBVPG4380_005599-T1, DBVPG4380_006336-T1, DBVPG4380_014261-T1	DBVPG3775_000186-T1
GF00002002	DBVPG4380_005608-T1, DBVPG4380_006416-T1, DBVPG4380_015358-T1	DBVPG3775_006192-T1
GF00002003	DBVPG4380_005609-T1, DBVPG4380_009221-T1, DBVPG4380_006415-T1	DBVPG3775_006193-T1
GF00002004	DBVPG4380_005630-T1, DBVPG4380_012410-T1, DBVPG4380_013367-T1	DBVPG3775_001950-T1
GF00002005	DBVPG4380_005636-T1, DBVPG4380_013222-T1, DBVPG4380_015118-T1	DBVPG3775_007072-T1
GF00002006	DBVPG4380_005639-T1, DBVPG4380_014638-T1, DBVPG4380_014228-T1	DBVPG3775_007069-T1
GF00002007	DBVPG4380_005644-T1, DBVPG4380_011603-T1, DBVPG4380_007149-T1	DBVPG3775_002841-T1
GF00002008	DBVPG4380_005659-T1, DBVPG4380_014418-T1, DBVPG4380_010972-T1	DBVPG3775_000362-T1
GF00002009	DBVPG4380_005679-T1, DBVPG4380_014454-T1, DBVPG4380_011062-T1	DBVPG3775_005538-T1
GF00002010	DBVPG4380_005680-T1, DBVPG4380_011795-T1, DBVPG4380_014455-T1	DBVPG3775_005539-T1
GF00002011	DBVPG4380_005683-T1, DBVPG4380_011884-T1, DBVPG4380_012022-T1	DBVPG3775_003415-T1
GF00002012	DBVPG4380_005684-T1, DBVPG4380_007684-T1, DBVPG4380_012021-T1	DBVPG3775_003414-T1
GF00002013	DBVPG4380_005702-T1, DBVPG4380_015893-T1, DBVPG4380_015854-T1	DBVPG3775_007091-T1
GF00002014	DBVPG4380_005705-T1, DBVPG4380_009129-T1, DBVPG4380_015064-T1	DBVPG3775_005876-T1
GF00002015	DBVPG4380_005707-T1, DBVPG4380_009153-T1, DBVPG4380_013091-T1	DBVPG3775_003572-T1
GF00002016	DBVPG4380_005711-T1, DBVPG4380_008168-T1, DBVPG4380_005712-T1	DBVPG3775_003567-T1
GF00002017	DBVPG4380_008167-T1, DBVPG4380_006182-T1, DBVPG4380_013656-T1	DBVPG3775_003566-T1
GF00002018	DBVPG4380_005716-T1, DBVPG4380_011921-T1, DBVPG4380_014999-T1	DBVPG3775_005438-T1
GF00002019	DBVPG4380_005722-T1, DBVPG4380_009093-T1, DBVPG4380_014122-T1	DBVPG3775_001873-T1
GF00002020	DBVPG4380_005731-T1, DBVPG4380_011065-T1, DBVPG4380_013280-T1	DBVPG3775_001678-T1
GF00002021	DBVPG4380_005733-T1, DBVPG4380_013086-T1, DBVPG4380_012096-T1	DBVPG3775_001680-T1
GF00002022	DBVPG4380_005734-T1, DBVPG4380_006685-T1, DBVPG4380_011767-T1	DBVPG3775_005114-T1
GF00002023	DBVPG4380_005735-T1, DBVPG4380_006686-T1, DBVPG4380_007519-T1	DBVPG3775_005113-T1
GF00002024	DBVPG4380_005800-T1, DBVPG4380_012712-T1, DBVPG4380_009969-T1	DBVPG3775_000843-T1
GF00002025	DBVPG4380_005810-T1, DBVPG4380_011843-T1, DBVPG4380_012798-T1	DBVPG3775_000755-T1
GF00002026	DBVPG4380_005812-T1, DBVPG4380_009932-T1, DBVPG4380_012800-T1	DBVPG3775_000757-T1
GF00002027	DBVPG4380_007261-T1, DBVPG4380_014879-T1, DBVPG4380_014976-T1	DBVPG3775_003782-T1
GF00002028	DBVPG4380_005822-T1, DBVPG4380_010578-T1, DBVPG4380_008007-T1	DBVPG3775_003528-T1
GF00002029	DBVPG4380_005827-T1, DBVPG4380_011256-T1, DBVPG4380_012764-T1	DBVPG3775_003532-T1
GF00002030	DBVPG4380_005838-T1, DBVPG4380_007385-T1, DBVPG4380_012811-T1	DBVPG3775_002763-T1
GF00002031	DBVPG4380_005842-T1, DBVPG4380_009244-T1, DBVPG4380_006358-T1	DBVPG3775_006352-T1
GF00002032	DBVPG4380_005847-T1, DBVPG4380_009240-T1	DBVPG3775_006346-T1, DBVPG3775_006347-T1
GF00002033	DBVPG4380_005861-T1, DBVPG4380_006575-T1, DBVPG4380_015979-T1	DBVPG3775_007563-T1
GF00002034	DBVPG4380_005862-T1, DBVPG4380_006606-T1, DBVPG4380_015199-T1	DBVPG3775_006229-T1
GF00002035	DBVPG4380_005865-T1, DBVPG4380_008034-T1, DBVPG4380_006924-T1	DBVPG3775_001271-T1
GF00002036	DBVPG4380_005869-T1, DBVPG4380_006928-T1, DBVPG4380_013084-T1	DBVPG3775_001276-T1
GF00002037	DBVPG4380_005873-T1, DBVPG4380_013794-T1, DBVPG4380_008788-T1	DBVPG3775_003658-T1
GF00002038	DBVPG4380_005878-T1, DBVPG4380_007366-T1, DBVPG4380_013372-T1	DBVPG3775_003069-T1
GF00002039	DBVPG4380_005885-T1, DBVPG4380_012102-T1, DBVPG4380_007373-T1	DBVPG3775_003061-T1
GF00002040	DBVPG4380_005898-T1, DBVPG4380_008884-T1, DBVPG4380_013693-T1	DBVPG3775_000544-T1
GF00002041	DBVPG4380_005946-T1, DBVPG4380_014520-T1, DBVPG4380_005976-T1	DBVPG3775_000813-T1
GF00002042	DBVPG4380_005948-T1, DBVPG4380_007490-T1, DBVPG4380_014688-T1	DBVPG3775_000815-T1
GF00002043	DBVPG4380_005955-T1, DBVPG4380_009268-T1, DBVPG4380_009267-T1	DBVPG3775_000658-T1
GF00002044	DBVPG4380_010090-T1, DBVPG4380_010476-T1, DBVPG4380_015689-T1	DBVPG3775_001509-T1
GF00002045	DBVPG4380_005990-T1, DBVPG4380_007103-T1, DBVPG4380_010343-T1	DBVPG3775_000277-T1
GF00002046	DBVPG4380_006005-T1, DBVPG4380_013422-T1, DBVPG4380_014872-T1	DBVPG3775_001659-T1
GF00002047	DBVPG4380_006006-T1, DBVPG4380_013421-T1, DBVPG4380_014671-T1	DBVPG3775_001660-T1
GF00002048	DBVPG4380_006011-T1, DBVPG4380_009535-T1, DBVPG4380_010572-T1	DBVPG3775_004546-T1
GF00002049	DBVPG4380_006014-T1, DBVPG4380_012278-T1, DBVPG4380_014199-T1	DBVPG3775_004543-T1
GF00002050	DBVPG4380_006040-T1, DBVPG4380_012077-T1, DBVPG4380_009937-T1	DBVPG3775_007154-T1
GF00002051	DBVPG4380_006052-T1, DBVPG4380_014594-T1, DBVPG4380_014225-T1	DBVPG3775_006883-T1
GF00002052	DBVPG4380_006053-T1, DBVPG4380_015190-T1, DBVPG4380_011918-T1	DBVPG3775_006884-T1
GF00002053	DBVPG4380_006059-T1, DBVPG4380_008631-T1, DBVPG4380_010273-T1	DBVPG3775_003493-T1
GF00002054	DBVPG4380_006064-T1, DBVPG4380_011697-T1, DBVPG4380_010577-T1	DBVPG3775_006845-T1
GF00002055	DBVPG4380_006073-T1, DBVPG4380_011802-T1, DBVPG4380_011361-T1	DBVPG3775_000313-T1
GF00002056	DBVPG4380_006084-T1, DBVPG4380_011275-T1, DBVPG4380_008439-T1	DBVPG3775_007474-T1
GF00002057	DBVPG4380_006089-T1, DBVPG4380_013520-T1, DBVPG4380_014959-T1	DBVPG3775_005966-T1
GF00002058	DBVPG4380_006102-T1, DBVPG4380_012352-T1	DBVPG3775_006940-T1, DBVPG3775_006941-T1
GF00002059	DBVPG4380_006103-T1, DBVPG4380_012351-T1, DBVPG4380_007915-T1	DBVPG3775_006942-T1
GF00002060	DBVPG4380_006106-T1, DBVPG4380_007912-T1, DBVPG4380_012158-T1	DBVPG3775_006945-T1
GF00002061	DBVPG4380_006121-T1, DBVPG4380_012624-T1, DBVPG4380_013104-T1	DBVPG3775_005185-T1
GF00002062	DBVPG4380_006143-T1, DBVPG4380_007649-T1, DBVPG4380_011889-T1	DBVPG3775_007133-T1
GF00002063	DBVPG4380_006147-T1, DBVPG4380_007645-T1, DBVPG4380_013670-T1	DBVPG3775_007137-T1
GF00002064	DBVPG4380_006152-T1, DBVPG4380_007623-T1, DBVPG4380_014856-T1	DBVPG3775_000381-T1
GF00002065	DBVPG4380_006154-T1, DBVPG4380_013940-T1, DBVPG4380_015086-T1	DBVPG3775_005019-T1
GF00002066	DBVPG4380_006156-T1, DBVPG4380_015177-T1, DBVPG4380_015307-T1	DBVPG3775_005017-T1
GF00002067	DBVPG4380_006159-T1, DBVPG4380_014965-T1, DBVPG4380_002240-T1	DBVPG3775_004993-T1
GF00002068	DBVPG4380_006162-T1, DBVPG4380_012002-T1, DBVPG4380_013787-T1	DBVPG3775_003118-T1
GF00002069	DBVPG4380_006169-T1, DBVPG4380_007956-T1, DBVPG4380_014974-T1	DBVPG3775_001497-T1
GF00002070	DBVPG4380_006187-T1, DBVPG4380_009896-T1, DBVPG4380_014764-T1	DBVPG3775_004814-T1
GF00002071	DBVPG4380_006188-T1, DBVPG4380_012531-T1, DBVPG4380_009897-T1	DBVPG3775_004813-T1
GF00002072	DBVPG4380_006189-T1, DBVPG4380_011077-T1, DBVPG4380_012532-T1	DBVPG3775_004812-T1
GF00002073	DBVPG4380_006194-T1, DBVPG4380_013608-T1, DBVPG4380_015154-T1	DBVPG3775_002401-T1
GF00002074	DBVPG4380_006195-T1, DBVPG4380_014358-T1, DBVPG4380_015153-T1	DBVPG3775_002400-T1
GF00002075	DBVPG4380_006196-T1, DBVPG4380_014359-T1, DBVPG4380_015386-T1	DBVPG3775_002399-T1
GF00002076	DBVPG4380_006203-T1, DBVPG4380_010182-T1, DBVPG4380_014645-T1	DBVPG3775_001906-T1
GF00002077	DBVPG4380_006205-T1, DBVPG4380_010214-T1, DBVPG4380_009307-T1	DBVPG3775_002815-T1
GF00002078	DBVPG4380_006213-T1, DBVPG4380_014839-T1, DBVPG4380_015503-T1	DBVPG3775_003769-T1
GF00002079	DBVPG4380_006228-T1, DBVPG4380_011187-T1, DBVPG4380_010338-T1	DBVPG3775_000272-T1
GF00002080	DBVPG4380_006230-T1, DBVPG4380_010341-T1, DBVPG4380_007105-T1	DBVPG3775_000275-T1
