	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00003156	TFCN54D1_004197-T1	DBVPG3775_000868-T1
GF00003157	TFCN54D1_004198-T1	DBVPG3775_000869-T1
GF00003158	TFCN54D1_004199-T1	DBVPG3775_000870-T1
GF00003159	TFCN54D1_005934-T1	DBVPG3775_000871-T1
GF00003160	TFCN54D1_007277-T1	DBVPG3775_001504-T1
GF00003161	TFCN54D1_004202-T1	DBVPG3775_000873-T1
GF00003162	TFCN54D1_004203-T1	DBVPG3775_000874-T1
GF00003163	TFCN54D1_004204-T1	DBVPG3775_000875-T1
GF00003164	TFCN54D1_005941-T1	DBVPG3775_000879-T1
GF00003165	TFCN54D1_004209-T1	DBVPG3775_000880-T1
GF00003166	TFCN54D1_005944-T1	DBVPG3775_000882-T1
GF00003167	TFCN54D1_005945-T1	DBVPG3775_000883-T1
GF00003168	TFCN54D1_004213-T1	DBVPG3775_000884-T1
GF00003169	TFCN54D1_005947-T1	DBVPG3775_000885-T1
GF00003170	TFCN54D1_004215-T1	DBVPG3775_000887-T1
GF00003171	TFCN54D1_005951-T1	DBVPG3775_000890-T1
GF00003172	TFCN54D1_004219-T1	DBVPG3775_001639-T1
GF00003173	TFCN54D1_004225-T1	DBVPG3775_001645-T1
GF00003174	TFCN54D1_011852-T1	DBVPG3775_001648-T1
GF00003175	TFCN54D1_009200-T1	DBVPG3775_002626-T1
GF00003176	TFCN54D1_004231-T1	DBVPG3775_001654-T1
GF00003177	TFCN54D1_004232-T1	DBVPG3775_001655-T1
GF00003178	TFCN54D1_004233-T1	DBVPG3775_001656-T1
GF00003179	TFCN54D1_008260-T1	DBVPG3775_005742-T1
GF00003180	TFCN54D1_005177-T1	DBVPG3775_001660-T1
GF00003181	TFCN54D1_004237-T1	DBVPG3775_001661-T1
GF00003182	TFCN54D1_005180-T1	DBVPG3775_001663-T1
GF00003183	TFCN54D1_004240-T1	DBVPG3775_001664-T1
GF00003184	TFCN54D1_004241-T1	DBVPG3775_001665-T1
GF00003185	TFCN54D1_004246-T1	DBVPG3775_001672-T1
GF00003186	TFCN54D1_004252-T1	DBVPG3775_001680-T1
GF00003187	TFCN54D1_004253-T1	DBVPG3775_001681-T1
GF00003188	TFCN54D1_004254-T1	DBVPG3775_001682-T1
GF00003189	TFCN54D1_004255-T1	DBVPG3775_001683-T1
GF00003190	TFCN54D1_004256-T1	DBVPG3775_001684-T1
GF00003191	TFCN54D1_004259-T1	DBVPG3775_001689-T1
GF00003192	TFCN54D1_004262-T1	DBVPG3775_001693-T1
GF00003193	TFCN54D1_004263-T1	DBVPG3775_001694-T1
GF00003194	TFCN54D1_005206-T1	DBVPG3775_001695-T1
GF00003195	TFCN54D1_004265-T1	DBVPG3775_001696-T1
GF00003196	TFCN54D1_004266-T1	DBVPG3775_001697-T1
GF00003197	TFCN54D1_004271-T1	DBVPG3775_001702-T1
GF00003198	TFCN54D1_004272-T1	DBVPG3775_001703-T1
GF00003199	TFCN54D1_005213-T1	DBVPG3775_001704-T1
GF00003200	TFCN54D1_004274-T1	DBVPG3775_001705-T1
GF00003201	TFCN54D1_005215-T1	DBVPG3775_001706-T1
GF00003202	TFCN54D1_005216-T1	DBVPG3775_001707-T1
GF00003203	TFCN54D1_005218-T1	DBVPG3775_001711-T1
GF00003204	TFCN54D1_004279-T1	DBVPG3775_001712-T1
GF00003205	TFCN54D1_005225-T1	DBVPG3775_001721-T1
GF00003206	TFCN54D1_005228-T1	DBVPG3775_001724-T1
GF00003207	TFCN54D1_004292-T1	DBVPG3775_001729-T1
GF00003208	TFCN54D1_004293-T1	DBVPG3775_001730-T1
GF00003209	TFCN54D1_005235-T1	DBVPG3775_001731-T1
GF00003210	TFCN54D1_004295-T1	DBVPG3775_001732-T1
GF00003211	TFCN54D1_005237-T1	DBVPG3775_001733-T1
GF00003212	TFCN54D1_004298-T1	DBVPG3775_001735-T1
GF00003213	TFCN54D1_004299-T1	DBVPG3775_001736-T1
GF00003214	TFCN54D1_004300-T1	DBVPG3775_001737-T1
GF00003215	TFCN54D1_004301-T1	DBVPG3775_001738-T1
GF00003216	TFCN54D1_005243-T1	DBVPG3775_001739-T1
GF00003217	TFCN54D1_005245-T1	DBVPG3775_001742-T1
GF00003218	TFCN54D1_004307-T1	DBVPG3775_001745-T1
GF00003219	TFCN54D1_004308-T1	DBVPG3775_001746-T1
GF00003220	TFCN54D1_005251-T1	DBVPG3775_001749-T1
GF00003221	TFCN54D1_004312-T1	DBVPG3775_001750-T1
GF00003222	TFCN54D1_004315-T1	DBVPG3775_003805-T1
GF00003223	TFCN54D1_004316-T1	DBVPG3775_003806-T1
GF00003224	TFCN54D1_010082-T1	DBVPG3775_003807-T1
GF00003225	TFCN54D1_004318-T1	DBVPG3775_003808-T1
GF00003226	TFCN54D1_004319-T1	DBVPG3775_003809-T1
GF00003227	TFCN54D1_004321-T1	DBVPG3775_003812-T1
GF00003228	TFCN54D1_004322-T1	DBVPG3775_003813-T1
GF00003229	TFCN54D1_010076-T1	DBVPG3775_003814-T1
GF00003230	TFCN54D1_004324-T1	DBVPG3775_003815-T1
GF00003231	TFCN54D1_010074-T1	DBVPG3775_003816-T1
GF00003232	TFCN54D1_004329-T1	DBVPG3775_003824-T1
GF00003233	TFCN54D1_004330-T1	DBVPG3775_003825-T1
GF00003234	TFCN54D1_004331-T1	DBVPG3775_003826-T1
GF00003235	TFCN54D1_011973-T1	DBVPG3775_003589-T1
GF00003236	TFCN54D1_006818-T1	DBVPG3775_003827-T1
GF00003237	TFCN54D1_006819-T1	DBVPG3775_003828-T1
GF00003238	TFCN54D1_004334-T1	DBVPG3775_003829-T1
GF00003239	TFCN54D1_004335-T1	DBVPG3775_003830-T1
GF00003240	TFCN54D1_006822-T1	DBVPG3775_003831-T1
GF00003241	TFCN54D1_006824-T1	DBVPG3775_003833-T1
GF00003242	TFCN54D1_004339-T1	DBVPG3775_003834-T1
GF00003243	TFCN54D1_004340-T1	DBVPG3775_003835-T1
GF00003244	TFCN54D1_004341-T1	DBVPG3775_003836-T1
GF00003245	TFCN54D1_006828-T1	DBVPG3775_003837-T1
GF00003246	TFCN54D1_006833-T1	DBVPG3775_006332-T1
GF00003247	TFCN54D1_004348-T1	DBVPG3775_006330-T1
GF00003248	TFCN54D1_004349-T1	DBVPG3775_006329-T1
GF00003249	TFCN54D1_006839-T1	DBVPG3775_006323-T1
GF00003250	TFCN54D1_004355-T1	DBVPG3775_006322-T1
GF00003251	TFCN54D1_006841-T1	DBVPG3775_006321-T1
GF00003252	TFCN54D1_004357-T1	DBVPG3775_006320-T1
GF00003253	TFCN54D1_004358-T1	DBVPG3775_006319-T1
GF00003254	TFCN54D1_004359-T1	DBVPG3775_006318-T1
GF00003255	TFCN54D1_004361-T1	DBVPG3775_006315-T1
GF00003256	TFCN54D1_004362-T1	DBVPG3775_006314-T1
GF00003257	TFCN54D1_006849-T1	DBVPG3775_006313-T1
GF00003258	TFCN54D1_010045-T1	DBVPG3775_006310-T1
GF00003259	TFCN54D1_010047-T1	DBVPG3775_006308-T1
GF00003260	TFCN54D1_004367-T1	DBVPG3775_006306-T1
GF00003261	TFCN54D1_004368-T1	DBVPG3775_006305-T1
GF00003262	TFCN54D1_004370-T1	DBVPG3775_006303-T1
GF00003263	TFCN54D1_010052-T1	DBVPG3775_006302-T1
GF00003264	TFCN54D1_004372-T1	DBVPG3775_006301-T1
GF00003265	TFCN54D1_004373-T1	DBVPG3775_006300-T1
GF00003266	TFCN54D1_004374-T1	DBVPG3775_006299-T1
GF00003267	TFCN54D1_004375-T1	DBVPG3775_006298-T1
GF00003268	TFCN54D1_004376-T1	DBVPG3775_006297-T1
GF00003269	TFCN54D1_004377-T1	DBVPG3775_006296-T1
GF00003270	TFCN54D1_004378-T1	DBVPG3775_006295-T1
GF00003271	TFCN54D1_004379-T1	DBVPG3775_006294-T1
GF00003272	TFCN54D1_010061-T1	DBVPG3775_006293-T1
GF00003273	TFCN54D1_004381-T1	DBVPG3775_006292-T1
GF00003274	TFCN54D1_004386-T1	DBVPG3775_006285-T1
GF00003275	TFCN54D1_010067-T1	DBVPG3775_006284-T1
GF00003276	TFCN54D1_010069-T1	DBVPG3775_006282-T1
GF00003277	TFCN54D1_004390-T1	DBVPG3775_006281-T1
GF00003278	TFCN54D1_004393-T1	DBVPG3775_007124-T1
GF00003279	TFCN54D1_004395-T1	DBVPG3775_007121-T1
GF00003280	TFCN54D1_004396-T1	DBVPG3775_007120-T1
GF00003281	TFCN54D1_004398-T1	DBVPG3775_007118-T1
GF00003282	TFCN54D1_004399-T1	DBVPG3775_007117-T1
GF00003283	TFCN54D1_006802-T1	DBVPG3775_007116-T1
GF00003284	TFCN54D1_006801-T1	DBVPG3775_007115-T1
GF00003285	TFCN54D1_004402-T1	DBVPG3775_007114-T1
GF00003286	TFCN54D1_004403-T1	DBVPG3775_007113-T1
GF00003287	TFCN54D1_004406-T1	DBVPG3775_007109-T1
GF00003288	TFCN54D1_004407-T1	DBVPG3775_007108-T1
GF00003289	TFCN54D1_004408-T1	DBVPG3775_007107-T1
GF00003290	TFCN54D1_006794-T1	DBVPG3775_007106-T1
GF00003291	TFCN54D1_006792-T1	DBVPG3775_007104-T1
GF00003292	TFCN54D1_009209-T1	DBVPG3775_002637-T1
GF00003293	TFCN54D1_004415-T1	DBVPG3775_007098-T1
GF00003294	TFCN54D1_004418-T1	DBVPG3775_007095-T1
GF00003295	TFCN54D1_004419-T1	DBVPG3775_002053-T1
GF00003296	TFCN54D1_004421-T1	DBVPG3775_002051-T1
GF00003297	TFCN54D1_009836-T1	DBVPG3775_002050-T1
GF00003298	TFCN54D1_009829-T1	DBVPG3775_002041-T1
GF00003299	TFCN54D1_004435-T1	DBVPG3775_002034-T1
GF00003300	TFCN54D1_004436-T1	DBVPG3775_002033-T1
GF00003301	TFCN54D1_009822-T1	DBVPG3775_002032-T1
GF00003302	TFCN54D1_007353-T1	DBVPG3775_000423-T1
GF00003303	TFCN54D1_009820-T1	DBVPG3775_002030-T1
GF00003304	TFCN54D1_009819-T1	DBVPG3775_002029-T1
GF00003305	TFCN54D1_004442-T1	DBVPG3775_002027-T1
GF00003306	TFCN54D1_004446-T1	DBVPG3775_002022-T1
GF00003307	TFCN54D1_004447-T1	DBVPG3775_002021-T1
GF00003308	TFCN54D1_004449-T1	DBVPG3775_002019-T1
GF00003309	TFCN54D1_004453-T1	DBVPG3775_002013-T1
GF00003310	TFCN54D1_012083-T1	DBVPG3775_002012-T1
GF00003311	TFCN54D1_004455-T1	DBVPG3775_002011-T1
GF00003312	TFCN54D1_004460-T1	DBVPG3775_002005-T1
GF00003313	TFCN54D1_004464-T1	DBVPG3775_002001-T1
GF00003314	TFCN54D1_004493-T1	DBVPG3775_001970-T1
GF00003315	TFCN54D1_012070-T1	DBVPG3775_001997-T1
GF00003316	TFCN54D1_004469-T1	DBVPG3775_001994-T1
GF00003317	TFCN54D1_004471-T1	DBVPG3775_001992-T1
GF00003318	TFCN54D1_004473-T1	DBVPG3775_001990-T1
GF00003319	TFCN54D1_004475-T1	DBVPG3775_001988-T1
GF00003320	TFCN54D1_004476-T1	DBVPG3775_001987-T1
GF00003321	TFCN54D1_004478-T1	DBVPG3775_001985-T1
GF00003322	TFCN54D1_005979-T1	DBVPG3775_001984-T1
GF00003323	TFCN54D1_004482-T1	DBVPG3775_001981-T1
GF00003324	TFCN54D1_004484-T1	DBVPG3775_001979-T1
GF00003325	TFCN54D1_005984-T1	DBVPG3775_001978-T1
GF00003326	TFCN54D1_005985-T1	DBVPG3775_001977-T1
GF00003327	TFCN54D1_004487-T1	DBVPG3775_001976-T1
GF00003328	TFCN54D1_004488-T1	DBVPG3775_001975-T1
GF00003329	TFCN54D1_004489-T1	DBVPG3775_001974-T1
GF00003330	TFCN54D1_004492-T1	DBVPG3775_001971-T1
GF00003331	TFCN54D1_004495-T1	DBVPG3775_001967-T1
GF00003332	TFCN54D1_004497-T1	DBVPG3775_001965-T1
GF00003333	TFCN54D1_004502-T1	DBVPG3775_001960-T1
GF00003334	TFCN54D1_004503-T1	DBVPG3775_001959-T1
GF00003335	TFCN54D1_006002-T1	DBVPG3775_001958-T1
GF00003336	TFCN54D1_006003-T1	DBVPG3775_001957-T1
GF00003337	TFCN54D1_006004-T1	DBVPG3775_001956-T1
GF00003338	TFCN54D1_004508-T1	DBVPG3775_001953-T1
GF00003339	TFCN54D1_004509-T1	DBVPG3775_001952-T1
GF00003340	TFCN54D1_004510-T1	DBVPG3775_001951-T1
GF00003341	TFCN54D1_006009-T1	DBVPG3775_001950-T1
GF00003342	TFCN54D1_004515-T1	DBVPG3775_001382-T1
GF00003343	TFCN54D1_004516-T1	DBVPG3775_001383-T1
GF00003344	TFCN54D1_004517-T1	DBVPG3775_001384-T1
GF00003345	TFCN54D1_004519-T1	DBVPG3775_001386-T1
GF00003346	TFCN54D1_004520-T1	DBVPG3775_001387-T1
GF00003347	TFCN54D1_008116-T1	DBVPG3775_001396-T1
GF00003348	TFCN54D1_004529-T1	DBVPG3775_001397-T1
GF00003349	TFCN54D1_004530-T1	DBVPG3775_001398-T1
GF00003350	TFCN54D1_008119-T1	DBVPG3775_001399-T1
GF00003351	TFCN54D1_004532-T1	DBVPG3775_001401-T1
GF00003352	TFCN54D1_004533-T1	DBVPG3775_001402-T1
GF00003353	TFCN54D1_008124-T1	DBVPG3775_001405-T1
GF00003354	TFCN54D1_004537-T1	DBVPG3775_001406-T1
GF00003355	TFCN54D1_004538-T1	DBVPG3775_001407-T1
GF00003356	TFCN54D1_004539-T1	DBVPG3775_001408-T1
GF00003357	TFCN54D1_008129-T1	DBVPG3775_001410-T1
GF00003358	TFCN54D1_008130-T1	DBVPG3775_001411-T1
GF00003359	TFCN54D1_012784-T1	DBVPG3775_006662-T1
GF00003360	TFCN54D1_004545-T1	DBVPG3775_001415-T1
GF00003361	TFCN54D1_004550-T1	DBVPG3775_001421-T1
GF00003362	TFCN54D1_004551-T1	DBVPG3775_001422-T1
GF00003363	TFCN54D1_008139-T1	DBVPG3775_001423-T1
GF00003364	TFCN54D1_008140-T1	DBVPG3775_001424-T1
GF00003365	TFCN54D1_004557-T1	DBVPG3775_001428-T1
GF00003366	TFCN54D1_008145-T1	DBVPG3775_001429-T1
GF00003367	TFCN54D1_004563-T1	DBVPG3775_001435-T1
GF00003368	TFCN54D1_004564-T1	DBVPG3775_001436-T1
GF00003369	TFCN54D1_008151-T1	DBVPG3775_001437-T1
GF00003370	TFCN54D1_004566-T1	DBVPG3775_001438-T1
GF00003371	TFCN54D1_004567-T1	DBVPG3775_001439-T1
GF00003372	TFCN54D1_008155-T1	DBVPG3775_001441-T1
GF00003373	TFCN54D1_004570-T1	DBVPG3775_001442-T1
GF00003374	TFCN54D1_005671-T1	DBVPG3775_001444-T1
GF00003375	TFCN54D1_005670-T1	DBVPG3775_001445-T1
GF00003376	TFCN54D1_005669-T1	DBVPG3775_001446-T1
GF00003377	TFCN54D1_005668-T1	DBVPG3775_001447-T1
GF00003378	TFCN54D1_004577-T1	DBVPG3775_001449-T1
GF00003379	TFCN54D1_004581-T1	DBVPG3775_001453-T1
GF00003380	TFCN54D1_004582-T1	DBVPG3775_001454-T1
GF00003381	TFCN54D1_004583-T1	DBVPG3775_001455-T1
GF00003382	TFCN54D1_004584-T1	DBVPG3775_001456-T1
GF00003383	TFCN54D1_004585-T1	DBVPG3775_001457-T1
GF00003384	TFCN54D1_004586-T1	DBVPG3775_001458-T1
GF00003385	TFCN54D1_004590-T1	DBVPG3775_001462-T1
GF00003386	TFCN54D1_010310-T1	DBVPG3775_001463-T1
GF00003387	TFCN54D1_004594-T1	DBVPG3775_001467-T1
GF00003388	TFCN54D1_010306-T1	DBVPG3775_001468-T1
GF00003389	TFCN54D1_010305-T1	DBVPG3775_001469-T1
GF00003390	TFCN54D1_010301-T1	DBVPG3775_001473-T1
GF00003391	TFCN54D1_010300-T1	DBVPG3775_001474-T1
GF00003392	TFCN54D1_004605-T1	DBVPG3775_001479-T1
GF00003393	TFCN54D1_010296-T1	DBVPG3775_001481-T1
GF00003394	TFCN54D1_004612-T1	DBVPG3775_001484-T1
GF00003395	TFCN54D1_010292-T1	DBVPG3775_001485-T1
GF00003396	TFCN54D1_004614-T1	DBVPG3775_001486-T1
GF00003397	TFCN54D1_011401-T1	DBVPG3775_001487-T1
GF00003398	TFCN54D1_007285-T1	DBVPG3775_001496-T1
GF00003399	TFCN54D1_011395-T1	DBVPG3775_001494-T1
GF00003400	TFCN54D1_011629-T1	DBVPG3775_007051-T1
GF00003401	TFCN54D1_004680-T1	DBVPG3775_007052-T1
GF00003402	TFCN54D1_004681-T1	DBVPG3775_007053-T1
GF00003403	TFCN54D1_004687-T1	DBVPG3775_007060-T1
GF00003404	TFCN54D1_011637-T1	DBVPG3775_007061-T1
GF00003405	TFCN54D1_004689-T1	DBVPG3775_007062-T1
GF00003406	TFCN54D1_004693-T1	DBVPG3775_007066-T1
GF00003407	TFCN54D1_004694-T1	DBVPG3775_007067-T1
GF00003408	TFCN54D1_004696-T1	DBVPG3775_007069-T1
GF00003409	TFCN54D1_004697-T1	DBVPG3775_007070-T1
GF00003410	TFCN54D1_004698-T1	DBVPG3775_007071-T1
GF00003411	TFCN54D1_004699-T1	DBVPG3775_007072-T1
GF00003412	TFCN54D1_004700-T1	DBVPG3775_007073-T1
GF00003413	TFCN54D1_004702-T1	DBVPG3775_007075-T1
GF00003414	TFCN54D1_011651-T1	DBVPG3775_007076-T1
GF00003415	TFCN54D1_004704-T1	DBVPG3775_007077-T1
GF00003416	TFCN54D1_004707-T1	DBVPG3775_007080-T1
GF00003417	TFCN54D1_004708-T1	DBVPG3775_007081-T1
GF00003418	TFCN54D1_008846-T1	DBVPG3775_007082-T1
GF00003419	TFCN54D1_004711-T1	DBVPG3775_007084-T1
GF00003420	TFCN54D1_008849-T1	DBVPG3775_007085-T1
GF00003421	TFCN54D1_004714-T1	DBVPG3775_007087-T1
GF00003422	TFCN54D1_004717-T1	DBVPG3775_007090-T1
GF00003423	TFCN54D1_004718-T1	DBVPG3775_007091-T1
GF00003424	TFCN54D1_012398-T1	DBVPG3775_004603-T1
GF00003425	TFCN54D1_004822-T1	DBVPG3775_007249-T1
GF00003426	TFCN54D1_011135-T1	DBVPG3775_007248-T1
GF00003427	TFCN54D1_004831-T1	DBVPG3775_007230-T1
GF00003428	TFCN54D1_011776-T1	DBVPG3775_003233-T1
GF00003429	TFCN54D1_004836-T1	DBVPG3775_003232-T1
GF00003430	TFCN54D1_004839-T1	DBVPG3775_003228-T1
GF00003431	TFCN54D1_011770-T1	DBVPG3775_003227-T1
GF00003432	TFCN54D1_004841-T1	DBVPG3775_003226-T1
GF00003433	TFCN54D1_004842-T1	DBVPG3775_003225-T1
GF00003434	TFCN54D1_011765-T1	DBVPG3775_003222-T1
GF00003435	TFCN54D1_004850-T1	DBVPG3775_003205-T1
GF00003436	TFCN54D1_004852-T1	DBVPG3775_003208-T1
GF00003437	TFCN54D1_004853-T1	DBVPG3775_003211-T1
GF00003438	TFCN54D1_004854-T1	DBVPG3775_003212-T1
GF00003439	TFCN54D1_004855-T1	DBVPG3775_003213-T1
GF00003440	TFCN54D1_011762-T1	DBVPG3775_003219-T1
GF00003441	TFCN54D1_011763-T1	DBVPG3775_003220-T1
GF00003442	TFCN54D1_011764-T1	DBVPG3775_003221-T1
GF00003443	TFCN54D1_004866-T1	DBVPG3775_003201-T1
GF00003444	TFCN54D1_004867-T1	DBVPG3775_003200-T1
GF00003445	TFCN54D1_009365-T1	DBVPG3775_003199-T1
GF00003446	TFCN54D1_004870-T1	DBVPG3775_003197-T1
GF00003447	TFCN54D1_009361-T1	DBVPG3775_003194-T1
GF00003448	TFCN54D1_004873-T1	DBVPG3775_003193-T1
GF00003449	TFCN54D1_004874-T1	DBVPG3775_003192-T1
GF00003450	TFCN54D1_009358-T1	DBVPG3775_003191-T1
GF00003451	TFCN54D1_009357-T1	DBVPG3775_003190-T1
GF00003452	TFCN54D1_009356-T1	DBVPG3775_003189-T1
GF00003453	TFCN54D1_009353-T1	DBVPG3775_003184-T1
GF00003454	TFCN54D1_004915-T1	DBVPG3775_004945-T1
GF00003455	TFCN54D1_004917-T1	DBVPG3775_004948-T1
GF00003456	TFCN54D1_012689-T1	DBVPG3775_004949-T1
GF00003457	TFCN54D1_004929-T1	DBVPG3775_004965-T1
GF00003458	TFCN54D1_011612-T1	DBVPG3775_005331-T1
GF00003459	TFCN54D1_005069-T1	DBVPG3775_005333-T1
GF00003460	TFCN54D1_011608-T1	DBVPG3775_005336-T1
GF00003461	TFCN54D1_011607-T1	DBVPG3775_005337-T1
GF00003462	TFCN54D1_011606-T1	DBVPG3775_005338-T1
GF00003463	TFCN54D1_011603-T1	DBVPG3775_005342-T1
GF00003464	TFCN54D1_005078-T1	DBVPG3775_005343-T1
GF00003465	TFCN54D1_005079-T1	DBVPG3775_005344-T1
GF00003466	TFCN54D1_011600-T1	DBVPG3775_005345-T1
GF00003467	TFCN54D1_005083-T1	DBVPG3775_005348-T1
GF00003468	TFCN54D1_005091-T1	DBVPG3775_005542-T1
GF00003469	TFCN54D1_005094-T1	DBVPG3775_005539-T1
GF00003470	TFCN54D1_006084-T1	DBVPG3775_005538-T1
GF00003471	TFCN54D1_005098-T1	DBVPG3775_005535-T1
GF00003472	TFCN54D1_005102-T1	DBVPG3775_005530-T1
GF00003473	TFCN54D1_006093-T1	DBVPG3775_005527-T1
GF00003474	TFCN54D1_005106-T1	DBVPG3775_005526-T1
GF00003475	TFCN54D1_005107-T1	DBVPG3775_005524-T1
GF00003476	TFCN54D1_005108-T1	DBVPG3775_005523-T1
GF00003477	TFCN54D1_005109-T1	DBVPG3775_005522-T1
GF00003478	TFCN54D1_005111-T1	DBVPG3775_005520-T1
GF00003479	TFCN54D1_006100-T1	DBVPG3775_005519-T1
GF00003480	TFCN54D1_005114-T1	DBVPG3775_005517-T1
GF00003481	TFCN54D1_006102-T1	DBVPG3775_005516-T1
GF00003482	TFCN54D1_005117-T1	DBVPG3775_005513-T1
GF00003483	TFCN54D1_005118-T1	DBVPG3775_005512-T1
GF00003484	TFCN54D1_005121-T1	DBVPG3775_005509-T1
GF00003485	TFCN54D1_006111-T1	DBVPG3775_005508-T1
GF00003486	TFCN54D1_005123-T1	DBVPG3775_005507-T1
GF00003487	TFCN54D1_005126-T1	DBVPG3775_005504-T1
GF00003488	TFCN54D1_005127-T1	DBVPG3775_005503-T1
GF00003489	TFCN54D1_005128-T1	DBVPG3775_005502-T1
GF00003490	TFCN54D1_006118-T1	DBVPG3775_005501-T1
GF00003491	TFCN54D1_005130-T1	DBVPG3775_005500-T1
GF00003492	TFCN54D1_006120-T1	DBVPG3775_005499-T1
GF00003493	TFCN54D1_005132-T1	DBVPG3775_005498-T1
GF00003494	TFCN54D1_006122-T1	DBVPG3775_005497-T1
GF00003495	TFCN54D1_005134-T1	DBVPG3775_005496-T1
GF00003496	TFCN54D1_006124-T1	DBVPG3775_005495-T1
GF00003497	TFCN54D1_005136-T1	DBVPG3775_005493-T1
GF00003498	TFCN54D1_005137-T1	DBVPG3775_005492-T1
GF00003499	TFCN54D1_006130-T1	DBVPG3775_005489-T1
GF00003500	TFCN54D1_005141-T1	DBVPG3775_005488-T1
GF00003501	TFCN54D1_005142-T1	DBVPG3775_005487-T1
GF00003502	TFCN54D1_005143-T1	DBVPG3775_005486-T1
GF00003503	TFCN54D1_005145-T1	DBVPG3775_005484-T1
GF00003504	TFCN54D1_005147-T1	DBVPG3775_005482-T1
GF00003505	TFCN54D1_010985-T1	DBVPG3775_005481-T1
GF00003506	TFCN54D1_005150-T1	DBVPG3775_005479-T1
GF00003507	TFCN54D1_010975-T1	DBVPG3775_005471-T1
GF00003508	TFCN54D1_005158-T1	DBVPG3775_005470-T1
GF00003509	TFCN54D1_005159-T1	DBVPG3775_005469-T1
GF00003510	TFCN54D1_005160-T1	DBVPG3775_005468-T1
GF00003511	TFCN54D1_010971-T1	DBVPG3775_005467-T1
GF00003512	TFCN54D1_005163-T1	DBVPG3775_005465-T1
GF00003513	TFCN54D1_005164-T1	DBVPG3775_005464-T1
GF00003514	TFCN54D1_010967-T1	DBVPG3775_005463-T1
GF00003515	TFCN54D1_010966-T1	DBVPG3775_005462-T1
GF00003516	TFCN54D1_005167-T1	DBVPG3775_005461-T1
GF00003517	TFCN54D1_010964-T1	DBVPG3775_005460-T1
GF00003518	TFCN54D1_005169-T1	DBVPG3775_005459-T1
GF00003519	TFCN54D1_010962-T1	DBVPG3775_005458-T1
GF00003520	TFCN54D1_007263-T1	DBVPG3775_001521-T1
GF00003521	TFCN54D1_010588-T1	DBVPG3775_001892-T1
GF00003522	TFCN54D1_010590-T1	DBVPG3775_001890-T1
GF00003523	TFCN54D1_005329-T1	DBVPG3775_001889-T1
GF00003524	TFCN54D1_007479-T1	DBVPG3775_004489-T1
GF00003525	TFCN54D1_007480-T1	DBVPG3775_004490-T1
GF00003526	TFCN54D1_007481-T1	DBVPG3775_004491-T1
GF00003527	TFCN54D1_007482-T1	DBVPG3775_004493-T1
GF00003528	TFCN54D1_005419-T1	DBVPG3775_004496-T1
GF00003529	TFCN54D1_007485-T1	DBVPG3775_004498-T1
GF00003530	TFCN54D1_007486-T1	DBVPG3775_004499-T1
GF00003531	TFCN54D1_005423-T1	DBVPG3775_004500-T1
GF00003532	TFCN54D1_005424-T1	DBVPG3775_004501-T1
GF00003533	TFCN54D1_007490-T1	DBVPG3775_004503-T1
GF00003534	TFCN54D1_005430-T1	DBVPG3775_004508-T1
GF00003535	TFCN54D1_005431-T1	DBVPG3775_004509-T1
GF00003536	TFCN54D1_005433-T1	DBVPG3775_004511-T1
GF00003537	TFCN54D1_005436-T1	DBVPG3775_004516-T1
GF00003538	TFCN54D1_005437-T1	DBVPG3775_004517-T1
GF00003539	TFCN54D1_011504-T1	DBVPG3775_004519-T1
GF00003540	TFCN54D1_011500-T1	DBVPG3775_004523-T1
GF00003541	TFCN54D1_005444-T1	DBVPG3775_004527-T1
GF00003542	TFCN54D1_005445-T1	DBVPG3775_004528-T1
GF00003543	TFCN54D1_005446-T1	DBVPG3775_004529-T1
GF00003544	TFCN54D1_005447-T1	DBVPG3775_004530-T1
GF00003545	TFCN54D1_005449-T1	DBVPG3775_004532-T1
GF00003546	TFCN54D1_005454-T1	DBVPG3775_004537-T1
GF00003547	TFCN54D1_012612-T1	DBVPG3775_006473-T1
GF00003548	TFCN54D1_005457-T1	DBVPG3775_004542-T1
GF00003549	TFCN54D1_011328-T1	DBVPG3775_004543-T1
GF00003550	TFCN54D1_011331-T1	DBVPG3775_004546-T1
GF00003551	TFCN54D1_005462-T1	DBVPG3775_004547-T1
GF00003552	TFCN54D1_005463-T1	DBVPG3775_004548-T1
GF00003553	TFCN54D1_011924-T1	DBVPG3775_004552-T1
GF00003554	TFCN54D1_011926-T1	DBVPG3775_004554-T1
GF00003555	TFCN54D1_005468-T1	DBVPG3775_004555-T1
GF00003556	TFCN54D1_011930-T1	DBVPG3775_004560-T1
GF00003557	TFCN54D1_011931-T1	DBVPG3775_004561-T1
GF00003558	TFCN54D1_005473-T1	DBVPG3775_004562-T1
GF00003559	TFCN54D1_005476-T1	DBVPG3775_004565-T1
GF00003560	TFCN54D1_005478-T1	DBVPG3775_004567-T1
GF00003561	TFCN54D1_005479-T1	DBVPG3775_004568-T1
GF00003562	TFCN54D1_011939-T1	DBVPG3775_004569-T1
GF00003563	TFCN54D1_005481-T1	DBVPG3775_004570-T1
GF00003564	TFCN54D1_005484-T1	DBVPG3775_004573-T1
